#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
216-13	19596-19598	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	_	_
216-14	19599-19605	šećera	N	NOUN	_	_	šećer	_	_	_	*	_	_	_	_	_	_
216-15	19605-19606	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Brodovi Gokstad i Oseberg bili su smešteni u privremenim skladištima na Univerzitetu u Oslu.
217-1	19606-19613	Brodovi	N	NOUN	_	_	brod	_	_	_	*	_	_	_	_	_	_
217-2	19614-19621	Gokstad	N	PROPN	http://www.wikidata.org/entity/Q640851	PRODUCT	Gokstad	_	_	_	_	_	_	_	_	_	_
217-3	19622-19623	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
217-4	19624-19631	Oseberg	N	PROPN	http://www.wikidata.org/entity/Q832395	PRODUCT	Oseberg	_	_	_	_	_	_	_	_	_	_
217-5	19632-19636	bili	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	_
217-6	19637-19639	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
217-7	19640-19648	smešteni	V	VERB	_	_	smestiti	_	_	_	*	_	_	_	_	_	_
217-8	19649-19650	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
217-9	19651-19662	privremenim	A	ADJ	_	_	privremen	_	_	_	*	_	_	_	_	_	_
217-10	19663-19674	skladištima	N	NOUN	_	_	skladište	_	_	_	*	_	_	_	_	_	_
217-11	19675-19677	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	_
217-12	19678-19690	Univerzitetu	N	NOUN	http://www.wikidata.org/entity/Q486156[97]	ORG[97]	univerzitet	_	_	_	*	_	_	_	_	_	_
217-13	19691-19692	u	PREP	ADP	http://www.wikidata.org/entity/Q486156[97]	ORG[97]	u	_	_	_	_	_	_	_	_	_	_
217-14	19693-19697	Oslu	N	PROPN	http://www.wikidata.org/entity/Q486156[97]	ORG[97]	Oslo	_	_	_	_	_	_	_	_	_	_
217-15	19697-19698	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Tomas je takođe bio optužen za progon lokalnog plemstva, što je izazvalo niz pobuna protiv njegove vladavine.
218-1	19698-19703	Tomas	N	PROPN	http://www.wikidata.org/entity/Q718006	PERS	Tomas	_	_	_	_	_	_	_	_	_	_
218-2	19704-19706	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
218-3	19707-19713	takođe	PAR	PART	_	_	takođe	_	_	_	_	_	_	_	_	_	_
218-4	19714-19717	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	_
218-5	19718-19725	optužen	V	VERB	_	_	optužiti	_	_	_	*	_	_	_	_	_	_
218-6	19726-19728	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	_	_
218-7	19729-19735	progon	N	NOUN	_	_	progon	_	_	_	*	_	_	_	_	_	_
218-8	19736-19744	lokalnog	A	ADJ	_	_	lokalan	_	_	_	*	_	_	_	_	_	_
218-9	19745-19753	plemstva	N	NOUN	_	_	plemstvo	_	_	_	*	_	_	_	_	_	_
218-10	19753-19754	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
218-11	19755-19758	što	CONJ	SCONJ	_	_	što	_	_	_	_	_	_	_	_	_	_
218-12	19759-19761	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
218-13	19762-19770	izazvalo	V	VERB	_	_	izazvati	_	_	_	*	_	_	_	_	_	_
218-14	19771-19774	niz	N	NOUN	_	_	niz	_	_	_	*	_	_	_	_	_	_
218-15	19775-19781	pobuna	N	NOUN	_	_	pobuna	_	_	_	*	_	_	_	_	_	_
218-16	19782-19788	protiv	PREP	ADP	_	_	protiv	_	_	_	_	_	_	_	_	_	_
218-17	19789-19796	njegove	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	_	_	_
218-18	19797-19806	vladavine	N	NOUN	_	_	vladavina	_	_	_	*	_	_	_	_	_	_
218-19	19806-19807	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Ostale oblasti biohemije uključuju genetski kod (DNK, RNK), sintezu proteina, transport kroz ćelijsku membranu i transdukciju signala.
219-1	19807-19813	Ostale	A	ADJ	_	_	ostali	_	_	_	*	_	_	_	_	_	_
219-2	19814-19821	oblasti	N	NOUN	_	_	oblast	_	_	_	*	_	_	_	_	_	_
219-3	19822-19831	biohemije	N	NOUN	_	_	biohemija	_	_	_	*	_	_	_	_	_	_
219-4	19832-19841	uključuju	V	VERB	_	_	uključivati	_	_	_	*	_	_	_	_	_	_
219-5	19842-19850	genetski	A	ADJ	_	_	genetski	2[316]	genetski kod[316]	NID[316]	*[606]	_	_	_	_	_	_
219-6	19851-19854	kod	N	NOUN	_	_	kod	2[316]	genetski kod[316]	NID[316]	*[606]	_	_	_	_	_	_
219-7	19855-19856	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	_	_	_
219-8	19856-19859	DNK	ABB	X	_	_	DNK	_	_	_	_	_	_	_	_	_	_
219-9	19859-19860	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
219-10	19861-19864	RNK	ABB	X	_	_	RNK	_	_	_	_	_	_	_	_	_	_
219-11	19864-19865	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	_	_	_
219-12	19865-19866	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
219-13	19867-19874	sintezu	N	NOUN	_	_	sinteza	_	_	_	*	_	_	_	_	_	_
219-14	19875-19883	proteina	N	NOUN	_	_	protein	_	_	_	*	_	_	_	_	_	_
219-15	19883-19884	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
219-16	19885-19894	transport	N	NOUN	_	_	transport	_	_	_	*	_	_	_	_	_	_
219-17	19895-19899	kroz	PREP	ADP	_	_	kroz	_	_	_	_	_	_	_	_	_	_
219-18	19900-19908	ćelijsku	A	ADJ	_	_	ćelijski	1[317]	ćelijska membrana[317]	NID[317]	*[607]	_	_	_	_	_	_
219-19	19909-19917	membranu	N	NOUN	_	_	membrana	1[317]	ćelijska membrana[317]	NID[317]	*[607]	_	_	_	_	_	_
219-20	19918-19919	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
219-21	19920-19932	transdukciju	N	NOUN	_	_	transdukcija	_	_	_	*	_	_	_	_	_	_
219-22	19933-19940	signala	N	NOUN	_	_	signal	_	_	_	*	_	_	_	_	_	_
219-23	19940-19941	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Unutrašnjost katedrale prikazana je u filmu Elizabeta iz 1998.
220-1	19941-19953	Unutrašnjost	N	NOUN	_	_	unutrašnjost	_	_	_	*	_	_	_	_	_	_
220-2	19954-19963	katedrale	N	NOUN	_	_	katedrala	_	_	_	*	_	_	_	_	_	_
220-3	19964-19973	prikazana	V	VERB	_	_	prikazati	_	_	_	*	_	_	_	_	_	_
220-4	19974-19976	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
220-5	19977-19978	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
220-6	19979-19984	filmu	N	NOUN	_	_	film	_	_	_	*	_	_	_	_	_	_
220-7	19985-19994	Elizabeta	N	PROPN	http://www.wikidata.org/entity/Q499656	WORK	Elizabeta	_	_	_	_	_	_	_	_	_	_
220-8	19995-19997	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	_	_
220-9	19998-20003	1998.	A	ADJ	_	_	1998	_	_	_	_	_	_	_	_	_	_

#Text=Mnoge knjige o religiji, filozofiji i nauci, koje su se u inostranstvu mogle smatrati kontroverznim, štampale su se u Holandiji i tajno izvozile u druge zemlje.
221-1	20003-20008	Mnoge	A	ADJ	_	_	mnogi	_	_	_	*	_	_	_	_	_	_
221-2	20009-20015	knjige	N	NOUN	_	_	knjiga	_	_	_	*	_	_	_	_	_	_
221-3	20016-20017	o	PREP	ADP	_	_	o	_	_	_	_	_	_	_	_	_	_
221-4	20018-20026	religiji	N	NOUN	_	_	religija	_	_	_	*	_	_	_	_	_	_
221-5	20026-20027	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
221-6	20028-20038	filozofiji	N	NOUN	_	_	filozofija	_	_	_	*	_	_	_	_	_	_
221-7	20039-20040	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
221-8	20041-20046	nauci	N	NOUN	_	_	nauka	_	_	_	*	_	_	_	_	_	_
221-9	20046-20047	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
221-10	20048-20052	koje	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	_
221-11	20053-20055	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
221-12	20056-20058	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	_	_
221-13	20059-20060	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
221-14	20061-20073	inostranstvu	N	NOUN	_	_	inostranstvo	_	_	_	*	_	_	_	_	_	_
221-15	20074-20079	mogle	V	VERB	_	_	moći	_	_	_	*	_	_	_	_	_	_
221-16	20080-20088	smatrati	V	VERB	_	_	smatrati	_	_	_	*	_	_	_	_	_	_
221-17	20089-20102	kontroverznim	A	ADJ	_	_	kontroverzan	_	_	_	*	_	_	_	_	_	_
221-18	20102-20103	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
221-19	20104-20112	štampale	V	VERB	_	_	štampati	_	_	_	*	_	_	_	_	_	_
221-20	20113-20115	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
221-21	20116-20118	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	_	_
221-22	20119-20120	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
221-23	20121-20130	Holandiji	N	PROPN	http://www.wikidata.org/entity/Q55	LOC	Holandija	_	_	_	_	_	_	_	_	_	_
221-24	20131-20132	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
221-25	20133-20138	tajno	ADV	ADV	_	_	tajno	_	_	_	*	_	_	_	_	_	_
221-26	20139-20147	izvozile	V	VERB	_	_	izvoziti	_	_	_	*	_	_	_	_	_	_
221-27	20148-20149	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
221-28	20150-20155	druge	A	ADJ	_	_	drugi	_	_	_	*	_	_	_	_	_	_
221-29	20156-20162	zemlje	N	NOUN	_	_	zemlja	_	_	_	*	_	_	_	_	_	_
221-30	20162-20163	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Izvršna vlast je podeljena između predsednika i premijera.
222-1	20163-20170	Izvršna	A	ADJ	_	_	izvršan	1[318]	izvršna vlast[318]	NID[318]	*[608]	_	_	_	_	_	_
222-2	20171-20176	vlast	N	NOUN	_	_	vlast	1[318]	izvršna vlast[318]	NID[318]	*[608]	_	_	_	_	_	_
222-3	20177-20179	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
222-4	20180-20189	podeljena	V	VERB	_	_	podeliti	_	_	_	*	_	_	_	_	_	_
222-5	20190-20196	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	_	_	_
222-6	20197-20208	predsednika	N	NOUN	http://www.wikidata.org/entity/Q30461	ROLE	predsednik	_	_	_	*	_	_	_	_	_	_
222-7	20209-20210	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
222-8	20211-20220	premijera	N	NOUN	http://www.wikidata.org/entity/Q14212	ROLE	premijer	_	_	_	*	_	_	_	_	_	_
222-9	20220-20221	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Pretraživač Tor je besplatni softver koji osigurava pristup anonimiziranoj mreži koja omogućava anonimnu komunikaciju.
223-1	20221-20232	Pretraživač	N	NOUN	http://www.wikidata.org/entity/Q15397253[98]	PRODUCT[98]	pretraživač	_	_	_	*	_	_	_	_	_	_
223-2	20233-20236	Tor	N	PROPN	http://www.wikidata.org/entity/Q15397253[98]	PRODUCT[98]	Tor	_	_	_	_	_	_	_	_	_	_
223-3	20237-20239	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
223-4	20240-20249	besplatni	A	ADJ	_	_	besplatan	1[319]	besplatni softver[319]	NID[319]	*[609]	_	_	_	_	_	_
223-5	20250-20257	softver	N	NOUN	_	_	softver	1[319]	besplatni softver[319]	NID[319]	*[609]	_	_	_	_	_	_
223-6	20258-20262	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	_
223-7	20263-20272	osigurava	V	VERB	_	_	osiguravati	_	_	_	*	_	_	_	_	_	_
223-8	20273-20280	pristup	N	NOUN	_	_	pristup	_	_	_	*	_	_	_	_	_	_
223-9	20281-20295	anonimiziranoj	A	ADJ	_	_	anonimiziran	_	_	_	*	_	_	_	_	_	_
223-10	20296-20301	mreži	N	NOUN	_	_	mreža	_	_	_	*	_	_	_	_	_	_
223-11	20302-20306	koja	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	_
223-12	20307-20316	omogućava	V	VERB	_	_	omogućavati	_	_	_	*	_	_	_	_	_	_
223-13	20317-20325	anonimnu	A	ADJ	_	_	anoniman	_	_	_	*	_	_	_	_	_	_
223-14	20326-20338	komunikaciju	N	NOUN	_	_	komunikacija	_	_	_	*	_	_	_	_	_	_
223-15	20338-20339	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Hart je počeo da postavlja kopije tekstova klasičnih dela kao što su Biblija, te dela Homera, Šekspira i Marka Tvena.
224-1	20339-20343	Hart	N	PROPN	http://www.wikidata.org/entity/Q22677	PERS	Hart	_	_	_	_	_	_	_	_	_	_
224-2	20344-20346	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
224-3	20347-20352	počeo	V	VERB	_	_	početi	_	_	_	*	_	_	_	_	_	_
224-4	20353-20355	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	_
224-5	20356-20365	postavlja	V	VERB	_	_	postavljati	_	_	_	*	_	_	_	_	_	_
224-6	20366-20372	kopije	N	NOUN	_	_	kopija	_	_	_	*	_	_	_	_	_	_
224-7	20373-20381	tekstova	N	NOUN	_	_	tekst	_	_	_	*	_	_	_	_	_	_
224-8	20382-20391	klasičnih	A	ADJ	_	_	klasičan	1[320]	klasično delo[320]	NID[320]	*[610]	_	_	_	_	_	_
224-9	20392-20396	dela	N	NOUN	_	_	delo	1[320]	klasično delo[320]	NID[320]	*[610]	_	_	_	_	_	_
224-10	20397-20400	kao	CONJ	SCONJ	_	_	kao	2[321]	kao što[321]	ConjID[321]	*[611]	_	_	_	_	_	_
224-11	20401-20404	što	CONJ	SCONJ	_	_	što	2[321]	kao što[321]	ConjID[321]	*[611]	_	_	_	_	_	_
224-12	20405-20407	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
224-13	20408-20415	Biblija	N	PROPN	http://www.wikidata.org/entity/Q1845	WORK	Biblija	_	_	_	_	_	_	_	_	_	_
224-14	20415-20416	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
224-15	20417-20419	te	CONJ	CCONJ	_	_	te	_	_	_	_	_	_	_	_	_	_
224-16	20420-20424	dela	N	NOUN	_	_	delo	_	_	_	*	_	_	_	_	_	_
224-17	20425-20431	Homera	N	PROPN	http://www.wikidata.org/entity/Q6691	PERS	Homer	_	_	_	_	_	_	_	_	_	_
224-18	20431-20432	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
224-19	20433-20441	Šekspira	N	PROPN	http://www.wikidata.org/entity/Q692	PERS	Šekspir	_	_	_	_	_	_	_	_	_	_
224-20	20442-20443	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
224-21	20444-20449	Marka	N	PROPN	http://www.wikidata.org/entity/Q7245[99]	PERS[99]	Mark	_	_	_	_	_	_	_	_	_	_
224-22	20450-20455	Tvena	N	PROPN	http://www.wikidata.org/entity/Q7245[99]	PERS[99]	Tven	_	_	_	_	_	_	_	_	_	_
224-23	20455-20456	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=U XIX veku Krasnojarsk je bio centar sibirskog kozačkog pokreta.
225-1	20456-20457	U	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
225-2	20458-20461	XIX	RN	NUM	_	_	XIX	_	_	_	_	_	_	_	_	_	_
225-3	20462-20466	veku	N	NOUN	_	_	vek	_	_	_	*	_	_	_	_	_	_
225-4	20467-20478	Krasnojarsk	N	PROPN	http://www.wikidata.org/entity/Q919	LOC	Krasnojarsk	_	_	_	_	_	_	_	_	_	_
225-5	20479-20481	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
225-6	20482-20485	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	_
225-7	20486-20492	centar	N	NOUN	_	_	centar	_	_	_	*	_	_	_	_	_	_
225-8	20493-20502	sibirskog	A	ADJ	*	DEMO	sibirski	_	_	_	*	_	_	_	_	_	_
225-9	20503-20511	kozačkog	A	ADJ	_	_	kozački	_	_	_	*	_	_	_	_	_	_
225-10	20512-20519	pokreta	N	NOUN	_	_	pokret	_	_	_	*	_	_	_	_	_	_
225-11	20519-20520	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Najstariji dokument, poznat do danas, u kojem se javlja ime Flambertenges, jeste akt iz 1066. godine.
226-1	20520-20530	Najstariji	A	ADJ	_	_	star	_	_	_	*	_	_	_	_	_	_
226-2	20531-20539	dokument	N	NOUN	_	_	dokument	_	_	_	*	_	_	_	_	_	_
226-3	20539-20540	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
226-4	20541-20547	poznat	A	ADJ	_	_	poznat	_	_	_	*	_	_	_	_	_	_
226-5	20548-20550	do	PREP	ADP	_	_	do	1[322]	do danas[322]	AdvID[322]	*[612]	_	_	_	_	_	_
226-6	20551-20556	danas	ADV	ADV	_	_	danas	1[322]	do danas[322]	AdvID[322]	*[612]	_	_	_	_	_	_
226-7	20556-20557	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
226-8	20558-20559	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
226-9	20560-20565	kojem	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	_
226-10	20566-20568	se	PAR	PART	_	_	se	2	*	IRV	*[613]	_	_	_	_	_	_
226-11	20569-20575	javlja	V	VERB	_	_	javljati	2	javljati se	IRV	*[613]	_	_	_	_	_	_
226-12	20576-20579	ime	N	NOUN	_	_	ime	_	_	_	*	_	_	_	_	_	_
226-13	20580-20593	Flambertenges	N	PROPN	_	_	Flambertenges	_	_	_	_	_	_	_	_	_	_
226-14	20593-20594	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
226-15	20595-20600	jeste	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
226-16	20601-20604	akt	N	NOUN	_	_	akt	_	_	_	*	_	_	_	_	_	_
226-17	20605-20607	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	_	_
226-18	20608-20613	1066.	A	ADJ	_	_	1066.	_	_	_	_	_	_	_	_	_	_
226-19	20614-20620	godine	N	NOUN	_	_	godina	_	_	_	*	_	_	_	_	_	_
226-20	20620-20621	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Princeza Margaret se udala za grofa Anrija de Laborda de Monpeza, francuskog diplomatu, 10. juna 1967. godine u Crkvi Holmen u Kopenhagenu.
227-1	20621-20629	Princeza	N	NOUN	http://www.wikidata.org/entity/Q863048	ROLE	princeza	_	_	_	*	_	_	_	_	_	_
227-2	20630-20638	Margaret	N	PROPN	http://www.wikidata.org/entity/Q102139	PERS	Margaret	_	_	_	_	_	_	_	_	_	_
227-3	20639-20641	se	PAR	PART	_	_	se	1	*	IRV	*[614]	_	_	_	_	_	_
227-4	20642-20647	udala	V	VERB	_	_	udati	1	udati se	IRV	*[614]	_	_	_	_	_	_
227-5	20648-20650	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	_	_
227-6	20651-20656	grofa	N	NOUN	http://www.wikidata.org/entity/Q28989	ROLE	grof	_	_	_	*	_	_	_	_	_	_
227-7	20657-20663	Anrija	N	PROPN	http://www.wikidata.org/entity/Q1389258[100]	PERS[100]	Anri	_	_	_	_	_	_	_	_	_	_
227-8	20664-20666	de	F	X	http://www.wikidata.org/entity/Q1389258[100]	PERS[100]	de	_	_	_	_	_	_	_	_	_	_
227-9	20667-20674	Laborda	N	PROPN	http://www.wikidata.org/entity/Q1389258[100]	PERS[100]	Laborda	_	_	_	_	_	_	_	_	_	_
227-10	20675-20677	de	F	X	http://www.wikidata.org/entity/Q1389258[100]	PERS[100]	de	_	_	_	_	_	_	_	_	_	_
227-11	20678-20685	Monpeza	N	PROPN	http://www.wikidata.org/entity/Q1389258[100]	PERS[100]	Monpeza	_	_	_	_	_	_	_	_	_	_
227-12	20685-20686	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
227-13	20687-20697	francuskog	A	ADJ	*	DEMO	francuski	_	_	_	*	_	_	_	_	_	_
227-14	20698-20707	diplomatu	N	NOUN	http://www.wikidata.org/entity/Q193391	ROLE	diplomata	_	_	_	*	_	_	_	_	_	_
227-15	20707-20708	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
227-16	20709-20712	10.	A	ADJ	_	_	10.	_	_	_	_	_	_	_	_	_	_
227-17	20713-20717	juna	N	NOUN	_	_	jun	_	_	_	*	_	_	_	_	_	_
227-18	20718-20723	1967.	A	ADJ	_	_	1967.	_	_	_	_	_	_	_	_	_	_
227-19	20724-20730	godine	N	NOUN	_	_	godina	_	_	_	*	_	_	_	_	_	_
227-20	20731-20732	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
227-21	20733-20738	Crkvi	N	NOUN	http://www.wikidata.org/entity/Q284914[101]	ORG[101]	crkva	_	_	_	*	_	_	_	_	_	_
227-22	20739-20745	Holmen	N	PROPN	http://www.wikidata.org/entity/Q284914[101]	ORG[101]	Holmen	_	_	_	_	_	_	_	_	_	_
227-23	20746-20747	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
227-24	20748-20759	Kopenhagenu	N	PROPN	http://www.wikidata.org/entity/Q1748	LOC	Kopenhagen	_	_	_	_	_	_	_	_	_	_
227-25	20759-20760	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Obično se koriste cefaleksin ili nitrofurantoin jer se smatraju bezbednim u trudnoći.
228-1	20760-20766	Obično	ADV	ADV	_	_	obično	_	_	_	*	_	_	_	_	_	_
228-2	20767-20769	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	_	_
228-3	20770-20777	koriste	V	VERB	_	_	koristiti	_	_	_	*	_	_	_	_	_	_
228-4	20778-20788	cefaleksin	N	NOUN	_	_	cefaleksin	_	_	_	*	_	_	_	_	_	_
228-5	20789-20792	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	_	_	_
228-6	20793-20807	nitrofurantoin	N	NOUN	_	_	nitrofurantoin	_	_	_	*	_	_	_	_	_	_
228-7	20808-20811	jer	CONJ	SCONJ	_	_	jer	_	_	_	_	_	_	_	_	_	_
228-8	20812-20814	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	_	_
228-9	20815-20823	smatraju	V	VERB	_	_	smatrati	_	_	_	*	_	_	_	_	_	_
228-10	20824-20833	bezbednim	A	ADJ	_	_	bezbedan	_	_	_	*	_	_	_	_	_	_
228-11	20834-20835	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
228-12	20836-20844	trudnoći	N	NOUN	_	_	trudnoća	_	_	_	*	_	_	_	_	_	_
228-13	20844-20845	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Berilijum se danas najčešće proizvodi redukcijom berilijum fluorida pomoću prečišćenog magnezijuma.
229-1	20845-20854	Berilijum	N	NOUN	_	_	berilijum	_	_	_	*	_	_	_	_	_	_
229-2	20855-20857	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	_	_
229-3	20858-20863	danas	ADV	ADV	_	_	danas	_	_	_	*	_	_	_	_	_	_
229-4	20864-20872	najčešće	ADV	ADV	_	_	najčešće	_	_	_	*	_	_	_	_	_	_
229-5	20873-20882	proizvodi	V	VERB	_	_	proizvoditi	_	_	_	*	_	_	_	_	_	_
229-6	20883-20893	redukcijom	N	NOUN	_	_	redukcija	_	_	_	*	_	_	_	_	_	_
229-7	20894-20903	berilijum	N	NOUN	_	_	berilijum	1[323]	berilijum fluorid[323]	NID[323]	*[615]	_	_	_	_	_	_
229-8	20904-20912	fluorida	N	NOUN	_	_	fluorid	1[323]	berilijum fluorid[323]	NID[323]	*[615]	_	_	_	_	_	_
229-9	20913-20919	pomoću	PREP	ADP	_	_	pomoću	_	_	_	_	_	_	_	_	_	_
229-10	20920-20931	prečišćenog	A	ADJ	_	_	prečišćen	_	_	_	*	_	_	_	_	_	_
229-11	20932-20943	magnezijuma	N	NOUN	_	_	magnezijum	_	_	_	*	_	_	_	_	_	_
229-12	20943-20944	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Urođeni sifilis kod novorođenčadi može se sprečiti skriningom majki tokom rane trudnoće i lečenjem onih koje su inficirane.
230-1	20944-20951	Urođeni	A	ADJ	_	_	urođen	1[324]	urođeni sifilis[324]	NID[324]	*[616]	_	_	_	_	_	_
230-2	20952-20959	sifilis	N	NOUN	_	_	sifilis	1[324]	urođeni sifilis[324]	NID[324]	*[616]	_	_	_	_	_	_
230-3	20960-20963	kod	PREP	ADP	_	_	kod	_	_	_	_	_	_	_	_	_	_
230-4	20964-20977	novorođenčadi	N	NOUN	_	_	novorođenčad	_	_	_	*	_	_	_	_	_	_
230-5	20978-20982	može	V	VERB	_	_	moći	_	_	_	*	_	_	_	_	_	_
230-6	20983-20985	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	_	_
230-7	20986-20994	sprečiti	V	VERB	_	_	sprečiti	_	_	_	*	_	_	_	_	_	_
230-8	20995-21005	skriningom	N	NOUN	_	_	skrining	_	_	_	*	_	_	_	_	_	_
230-9	21006-21011	majki	N	NOUN	_	_	majka	_	_	_	*	_	_	_	_	_	_
230-10	21012-21017	tokom	PREP	ADP	_	_	tokom	_	_	_	_	_	_	_	_	_	_
230-11	21018-21022	rane	A	ADJ	_	_	ran	_	_	_	*	_	_	_	_	_	_
230-12	21023-21031	trudnoće	N	NOUN	_	_	trudnoća	_	_	_	*	_	_	_	_	_	_
230-13	21032-21033	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
