Sentence	Token	Sentence index	Token index	First Model NEW_SENSE	Second Model NEW_SENSE
Prema klasifikaciji Svetske zdravstvene organizacije iz 2009. godine, postoje dva tipa groznice denga: oblik bez komplikacija i težak oblik.	oblik	288.0	16.0	False	False
Prema klasifikaciji Svetske zdravstvene organizacije iz 2009. godine, postoje dva tipa groznice denga: oblik bez komplikacija i težak oblik.	težak	288.0	20.0	False	False
Njen prvi generalni direktor bio je Stefan Dembi, kojeg je 1934. godine nasledio Stefan Vrtel-Vjerčinjski.	prvi	289.0	2.0	False	False
Neka istraživanja pokazuju da gojazni ljudi imaju manje šanse da dobiju posao kao i da budu unapređeni.	istraživanja	290.0	2.0	False	False
Neka istraživanja pokazuju da gojazni ljudi imaju manje šanse da dobiju posao kao i da budu unapređeni.	pokazuju	290.0	3.0	False	False
More većim delom leži na evropskom kontinentalnom pragu.	delom	291.0	3.0	False	False
Jedinica je nazvana po Blezu Paskalu, poznatom francuskom matematičaru, fizičaru i filozofu.	Jedinica	292.0	1.0	True	False
Mydoom, takođe poznat kao W32. MyDoom@mm, Novarg, Mimail. R i Shimgapi je računarski crv koji utiče na Majkrosoftov Windows.	poznat	293.0	4.0	False	False
U međuvremenu, Bonifacijevi rođaci iz Monferata takođe polažu pravo na Epir pa se Mihailo 1210. godine udružio s Mlečanima i napao Bonifacijevo Solunsko kraljevstvo.	godine	294.0	17.0	False	False
U međuvremenu, Bonifacijevi rođaci iz Monferata takođe polažu pravo na Epir pa se Mihailo 1210. godine udružio s Mlečanima i napao Bonifacijevo Solunsko kraljevstvo.	napao	294.0	22.0	False	False
Godine 777. sazvao je nacionalno veće u Paderbornu radi potpune integracije Saksonije u Franačko kraljevstvo.	Godine	295.0	1.0	False	False
Godine 777. sazvao je nacionalno veće u Paderbornu radi potpune integracije Saksonije u Franačko kraljevstvo.	veće	295.0	6.0	True	False
Godine 777. sazvao je nacionalno veće u Paderbornu radi potpune integracije Saksonije u Franačko kraljevstvo.	potpune	295.0	10.0	False	False
Cezar je vojnike plaćao sopstvenim sredstvima, ali je legiju kasnije priznao rimski senat.	sredstvima	296.0	6.0	False	False
Cezar je vojnike plaćao sopstvenim sredstvima, ali je legiju kasnije priznao rimski senat.	priznao	296.0	12.0	False	False
Cezar je vojnike plaćao sopstvenim sredstvima, ali je legiju kasnije priznao rimski senat.	rimski	296.0	13.0	False	False
Crv sadrži tekstualnu poruku: „Endi, samo radim svoj posao, ništa lično, izvini“, što je mnoge navelo da veruju u to da je autor crva za to bio plaćen.	Crv	297.0	1.0	True	False
Crv sadrži tekstualnu poruku: „Endi, samo radim svoj posao, ništa lično, izvini“, što je mnoge navelo da veruju u to da je autor crva za to bio plaćen.	veruju	297.0	25.0	False	False
Crv sadrži tekstualnu poruku: „Endi, samo radim svoj posao, ništa lično, izvini“, što je mnoge navelo da veruju u to da je autor crva za to bio plaćen.	crva	297.0	31.0	True	False
Većina ove dodatne energije iz hrane je poticala od povećanog konzumiranja ugljenih hidrata, a ne od konzumiranja masti.	poticala	298.0	8.0	False	False
Treba ih uzimati od pola sata do sat pre obroka.	obroka	299.0	10.0	False	False
Prabugarska religija je bila monoteistička, povezana s kultom Tangre, boga neba.	neba	300.0	13.0	False	False
Glava je srednje dužine.	srednje	301.0	3.0	False	False
Podelio je Nobelovu nagradu za fiziku „za pionirski doprinos astrofizici, posebno za detekciju kosmičkih neutrina“.	Podelio	302.0	1.0	False	False
Podelio je Nobelovu nagradu za fiziku „za pionirski doprinos astrofizici, posebno za detekciju kosmičkih neutrina“.	nagradu	302.0	4.0	True	False
Ograničen broj slučajeva je prvenstveno posledica genetike, zdravstvenih razloga ili neke psihijatrijske bolesti.	Ograničen	303.0	1.0	False	False
Ograničen broj slučajeva je prvenstveno posledica genetike, zdravstvenih razloga ili neke psihijatrijske bolesti.	broj	303.0	2.0	False	False
Ograničen broj slučajeva je prvenstveno posledica genetike, zdravstvenih razloga ili neke psihijatrijske bolesti.	slučajeva	303.0	3.0	False	False
Slučajnost je što ima isto ime u skoro svim jezicima.	isto	304.0	5.0	False	False
Bio je objavljen prvi broj časopisa „National Geographic“.	broj	306.0	5.0	False	False
U zemljama u razvoju žene, muškarci i deca iz viših društvenih staleža imali su veću stopu gojaznosti.	žene	307.0	5.0	False	False
U zemljama u razvoju žene, muškarci i deca iz viših društvenih staleža imali su veću stopu gojaznosti.	viših	307.0	11.0	True	False
Mir između Vojvodstva i Istočnog Carstva potpisan je 680. godine.	Mir	308.0	1.0	False	False
Smatra se da je persijski leopard najveći od svih podvrsta leoparda na svetu.	svetu	309.0	13.0	False	False
I među njima počinje ljubavna priča.	počinje	310.0	4.0	False	False
Dušan je otvorio nove trgovačke rute i ojačao državnu ekonomiju.	otvorio	312.0	3.0	False	False
Dušan je otvorio nove trgovačke rute i ojačao državnu ekonomiju.	državnu	312.0	9.0	False	False
Dušan je otvorio nove trgovačke rute i ojačao državnu ekonomiju.	ekonomiju	312.0	10.0	False	False
U svim slučajevima starost ovih stena je veća od 570 miliona godina, a mogu biti stare i od 2 do 3,5 milijarde godina.	slučajevima	313.0	3.0	False	False
U svim slučajevima starost ovih stena je veća od 570 miliona godina, a mogu biti stare i od 2 do 3,5 milijarde godina.	godina	313.0	12.0	False	False
U svim slučajevima starost ovih stena je veća od 570 miliona godina, a mogu biti stare i od 2 do 3,5 milijarde godina.	godina	313.0	24.0	False	False
Ovo može biti prilično teško i zahteva mnogo strpljenja.	teško	314.0	5.0	False	False
Ovo može biti prilično teško i zahteva mnogo strpljenja.	zahteva	314.0	7.0	False	False
Za vreme Prvog svetskog rata Nemci su u zamak doveli svoje stručnjake koji su nekoliko puta pokušali da ga obnove.	Prvog	315.0	3.0	False	False
Za vreme Prvog svetskog rata Nemci su u zamak doveli svoje stručnjake koji su nekoliko puta pokušali da ga obnove.	doveli	315.0	10.0	False	False
Da bi to mogao da uradi, isekao je ivice folija, što je dovelo do gubitka fragmenata iluminacija.	isekao	316.0	8.0	False	False
Da bi to mogao da uradi, isekao je ivice folija, što je dovelo do gubitka fragmenata iluminacija.	folija	316.0	11.0	True	False
Da bi to mogao da uradi, isekao je ivice folija, što je dovelo do gubitka fragmenata iluminacija.	dovelo	316.0	15.0	False	False
Da bi to mogao da uradi, isekao je ivice folija, što je dovelo do gubitka fragmenata iluminacija.	gubitka	316.0	17.0	False	False
Da bi to mogao da uradi, isekao je ivice folija, što je dovelo do gubitka fragmenata iluminacija.	fragmenata	316.0	18.0	False	False
Mesec je jedini prirodan Zemljin satelit.	jedini	319.0	3.0	False	False
Princ Konstantin retko posećuje javne događaje u svojstvu člana holandske kraljevske kuće.	događaje	320.0	6.0	False	False
Manastir je dobio ime „Eyke“ (hrast), zbog hrastova koji su tamo rasli.	Manastir	321.0	1.0	True	False
Sveti Vilibrord postavio je Harlindis za prvu igumaniju ove verske zajednice.	prvu	322.0	7.0	False	False
Gojaznost kućnih ljubimaca je uobičajena u mnogim zemljama.	uobičajena	323.0	5.0	False	False
Povodom restauracije rukopis je fotografisan u Belgijskom kraljevskom institutu za kulturno nasleđe.	restauracije	324.0	2.0	False	False
Povodom restauracije rukopis je fotografisan u Belgijskom kraljevskom institutu za kulturno nasleđe.	rukopis	324.0	3.0	True	False
Povodom restauracije rukopis je fotografisan u Belgijskom kraljevskom institutu za kulturno nasleđe.	kraljevskom	324.0	8.0	False	False
Pošto su brodolomi oko ostrva bili tako česti, neko vreme je Kraljevska mornarica slala brod na svakih nekoliko godina da traži preživele koji su se nasukali.	ostrva	325.0	5.0	False	False
Pošto su brodolomi oko ostrva bili tako česti, neko vreme je Kraljevska mornarica slala brod na svakih nekoliko godina da traži preživele koji su se nasukali.	tako	325.0	7.0	False	False
Pošto su brodolomi oko ostrva bili tako česti, neko vreme je Kraljevska mornarica slala brod na svakih nekoliko godina da traži preživele koji su se nasukali.	Kraljevska	325.0	13.0	False	False
Pošto su brodolomi oko ostrva bili tako česti, neko vreme je Kraljevska mornarica slala brod na svakih nekoliko godina da traži preživele koji su se nasukali.	nekoliko	325.0	19.0	False	False
Druga značajna osobenost njegovog stvaralaštva je kamerna muzika.	osobenost	326.0	3.0	False	False
Njegov sarkofag je uništen, ali je rekonstruisan i danas je izložen ispred muzeja u Kairu.	rekonstruisan	327.0	8.0	False	False
Međutim, njihovi izveštaji se moraju pažljivo ispitati, jer često mešaju činjenice s fikcijom i urbanim legendama.	pažljivo	328.0	7.0	False	False
Međutim, njihovi izveštaji se moraju pažljivo ispitati, jer često mešaju činjenice s fikcijom i urbanim legendama.	ispitati	328.0	8.0	False	False
Međutim, njihovi izveštaji se moraju pažljivo ispitati, jer često mešaju činjenice s fikcijom i urbanim legendama.	mešaju	328.0	12.0	False	False
Trup je porinut u aprilu 1989. godine u pomorskom brodogradilištu DCNS u Brestu.	godine	329.0	7.0	False	False
On smatra da je stoga malo verovatno da bi godišnjica navedena u natpisu mogla datirati iz vremena vladavine Teodosija II.	verovatno	330.0	7.0	False	False
On smatra da je stoga malo verovatno da bi godišnjica navedena u natpisu mogla datirati iz vremena vladavine Teodosija II.	natpisu	330.0	13.0	False	False
On smatra da je stoga malo verovatno da bi godišnjica navedena u natpisu mogla datirati iz vremena vladavine Teodosija II.	vremena	330.0	17.0	False	False
Biodizel se u dizel-motorima može koristiti u čistom obliku (B100) ili se mešati s naftnim dizelom u bilo kojoj koncentraciji u većini dizel-motora s pumpom za ubrizgavanje.	koristiti	332.0	6.0	False	False
Biodizel se u dizel-motorima može koristiti u čistom obliku (B100) ili se mešati s naftnim dizelom u bilo kojoj koncentraciji u većini dizel-motora s pumpom za ubrizgavanje.	čistom	332.0	8.0	False	False
Biodizel se u dizel-motorima može koristiti u čistom obliku (B100) ili se mešati s naftnim dizelom u bilo kojoj koncentraciji u većini dizel-motora s pumpom za ubrizgavanje.	obliku	332.0	9.0	False	False
Biodizel se u dizel-motorima može koristiti u čistom obliku (B100) ili se mešati s naftnim dizelom u bilo kojoj koncentraciji u većini dizel-motora s pumpom za ubrizgavanje.	mešati	332.0	15.0	False	False
Biodizel se u dizel-motorima može koristiti u čistom obliku (B100) ili se mešati s naftnim dizelom u bilo kojoj koncentraciji u većini dizel-motora s pumpom za ubrizgavanje.	koncentraciji	332.0	22.0	True	False
Osam stubova, svaki visok po deset metara, nose bakarnu kupolu u obliku derviške kape.	nose	333.0	10.0	False	False
Predsednik bira i nadgleda Savet ministara, koordinira odluke vlade i bira vladinu politiku koja će biti izneta pred zakonodavno telo.	bira	334.0	2.0	False	False
Predsednik bira i nadgleda Savet ministara, koordinira odluke vlade i bira vladinu politiku koja će biti izneta pred zakonodavno telo.	ministara	334.0	6.0	False	False
Predsednik bira i nadgleda Savet ministara, koordinira odluke vlade i bira vladinu politiku koja će biti izneta pred zakonodavno telo.	odluke	334.0	9.0	False	False
Predsednik bira i nadgleda Savet ministara, koordinira odluke vlade i bira vladinu politiku koja će biti izneta pred zakonodavno telo.	bira	334.0	12.0	False	False
Predsednik bira i nadgleda Savet ministara, koordinira odluke vlade i bira vladinu politiku koja će biti izneta pred zakonodavno telo.	politiku	334.0	14.0	False	False
Jednostavan način da se formira kap jeste da se tečnost pusti da polako ističe iz donjeg kraja vertikalne cevi malog prečnika.	kraja	336.0	17.0	False	False
Jednostavan način da se formira kap jeste da se tečnost pusti da polako ističe iz donjeg kraja vertikalne cevi malog prečnika.	vertikalne	336.0	18.0	False	False
Iako je veći deo posla bio završen do 1860, konstrukcija je bila završena tek deceniju kasnije.	posla	337.0	5.0	False	False
Njegov otac Dominikus Bem bio je poznat po tome što je sagradio brojne crkve širom Nemačke.	sagradio	338.0	12.0	False	False
Vakcinu ne treba davati osobama koje su trudne ili osobama koje imaju oslabljen imuni sistem.	oslabljen	339.0	13.0	False	False
Grad je podeljen na dva posebna dela: stari i novi grad.	stari	340.0	9.0	False	False
Grad je podeljen na dva posebna dela: stari i novi grad.	novi	340.0	11.0	False	False
Predsednik je šef države i predstavlja jedinstvo naroda Republike Kosovo.	Republike	341.0	9.0	True	False
Mnogi umetnici su priznali Baretov uticaj na njihov rad.	uticaj	342.0	6.0	False	False
Mnogi umetnici su priznali Baretov uticaj na njihov rad.	rad	342.0	9.0	False	False
Radila je kratko u cirkusu.	Radila	343.0	1.0	False	False
Galaksije u kojima se zvezde tako brzo formiraju poznate su kao zvezdorodne galaksije.	tako	344.0	6.0	False	False
Nuklearni rat je rat u kom se koristi nuklearno oružje.	koristi	345.0	8.0	False	False
Njegovo najznačajnije dostignuće bilo je pomirenje Nemačke i Francuske, za koje su on i Aristid Brijan dobili Nobelovu nagradu za mir.	dobili	348.0	18.0	False	False
Njegovo najznačajnije dostignuće bilo je pomirenje Nemačke i Francuske, za koje su on i Aristid Brijan dobili Nobelovu nagradu za mir.	nagradu	348.0	20.0	False	False
Formirana je građanska garda, sastavljena od lovaca na konjima i artiljerije.	sastavljena	350.0	6.0	False	False
Formirana je građanska garda, sastavljena od lovaca na konjima i artiljerije.	lovaca	350.0	8.0	True	False
Formirana je građanska garda, sastavljena od lovaca na konjima i artiljerije.	konjima	350.0	10.0	False	False
To je jedini most preko Temze, nizvodno od centralnog Londona, koji je otvoren nakon otvaranja Tauer bridža 1894. godine.	jedini	351.0	3.0	False	False
To je jedini most preko Temze, nizvodno od centralnog Londona, koji je otvoren nakon otvaranja Tauer bridža 1894. godine.	otvoren	351.0	15.0	False	False
To je jedini most preko Temze, nizvodno od centralnog Londona, koji je otvoren nakon otvaranja Tauer bridža 1894. godine.	godine	351.0	21.0	False	False
Komacu je proizveo svoj prvi prototip poljoprivrednog traktora 1931. godine.	prvi	352.0	5.0	False	False
Komacu je proizveo svoj prvi prototip poljoprivrednog traktora 1931. godine.	godine	352.0	10.0	False	False
Li je imao veće planove na umu.	imao			False	False
Li je imao veće planove na umu.	veće	353.0	4.0	False	False
Završila je studije 23. januara 2006. godine i stekla diplomu iz istorije umetnosti, etnologije i moderne istorije.	godine	354.0	7.0	False	False
Završila je studije 23. januara 2006. godine i stekla diplomu iz istorije umetnosti, etnologije i moderne istorije.	stekla	354.0	9.0	False	False
Republike bi izgubile svoju ulogu u pitanjima odbrane, a njihove teritorijalne odbrane bi bile razoružane i podređene Generalštabu JNA u Beogradu.	izgubile	355.0	3.0	False	False
Republike bi izgubile svoju ulogu u pitanjima odbrane, a njihove teritorijalne odbrane bi bile razoružane i podređene Generalštabu JNA u Beogradu.	pitanjima	355.0	7.0	False	False
Političku istoriju Pakistana od sticanja nezavisnosti karakterišu periodi vojne vladavine, politička nestabilnost i sukobi sa Indijom.	istoriju	356.0	2.0	False	False
Političku istoriju Pakistana od sticanja nezavisnosti karakterišu periodi vojne vladavine, politička nestabilnost i sukobi sa Indijom.	nezavisnosti	356.0	6.0	False	False
Političku istoriju Pakistana od sticanja nezavisnosti karakterišu periodi vojne vladavine, politička nestabilnost i sukobi sa Indijom.	nestabilnost	356.0	13.0	False	False
Kasnije, tokom šezdesetih, bio je aktivni protivnik rata u Vijetnamu.	aktivni	358.0	8.0	False	False
Lično je to i obećao u nekoliko intervjua.	Lično	359.0	1.0	False	False
Lično je to i obećao u nekoliko intervjua.	obećao	359.0	5.0	False	False
Lično je to i obećao u nekoliko intervjua.	nekoliko	359.0	7.0	False	False
U mnogim zemljama predoziranje drogom uzrok je oko 60 % samoubistava kod žena i 30 % kod muškaraca.	žena	361.0	13.0	True	False
Šmitova kamera, takođe poznata kao Šmitov teleskop, jeste katadioptrički astrofotografski teleskop osmišljen tako da omogućava široko vidno polje s malo aberacija.	široko	362.0	18.0	False	False
Šmitova kamera, takođe poznata kao Šmitov teleskop, jeste katadioptrički astrofotografski teleskop osmišljen tako da omogućava široko vidno polje s malo aberacija.	malo	362.0	22.0	False	False
Tvrđava kod Pšemisla bila je jedini austrijski položaj koji je opstajao i do 28. septembra 1914. bila je potpuno iza ruskih linija.	Tvrđava	363.0	1.0	False	False
Tvrđava kod Pšemisla bila je jedini austrijski položaj koji je opstajao i do 28. septembra 1914. bila je potpuno iza ruskih linija.	jedini	363.0	6.0	False	False
Količina robe prevezene Dunavom porasla je na oko 100 miliona tona 1987. godine.	Količina	364.0	1.0	False	False
Količina robe prevezene Dunavom porasla je na oko 100 miliona tona 1987. godine.	porasla	364.0	5.0	False	False
Količina robe prevezene Dunavom porasla je na oko 100 miliona tona 1987. godine.	tona	364.0	11.0	False	False
Količina robe prevezene Dunavom porasla je na oko 100 miliona tona 1987. godine.	godine	364.0	13.0	False	False
Kod Hantane (Hanthana) je fokus na pristupačnosti i internacionalizaciji, kako bi se doprlo do što većeg broja ljudi.	doprlo	365.0	16.0	False	False
Kod Hantane (Hanthana) je fokus na pristupačnosti i internacionalizaciji, kako bi se doprlo do što većeg broja ljudi.	većeg	365.0	19.0	False	False
Nekoliko indijskih trgovačkih luka, uključujući Pondišeri i Čandernagor, ostalo je pod francuskom kontrolom do 1954. godine.	kontrolom	366.0	15.0	False	False
Nekoliko indijskih trgovačkih luka, uključujući Pondišeri i Čandernagor, ostalo je pod francuskom kontrolom do 1954. godine.	godine	366.0	18.0	False	False
Prva komercijalna verzija Androida 1 objavljena je 23. septembra 2008.	Prva	367.0	1.0	False	False
Prva komercijalna verzija Androida 1 objavljena je 23. septembra 2008.	objavljena	367.0	6.0	False	False
Gradu je vraćen stari naziv Oslo 1924. godine.	vraćen	368.0	3.0	False	False
Gradu je vraćen stari naziv Oslo 1924. godine.	stari	368.0	4.0	False	False
Gradu je vraćen stari naziv Oslo 1924. godine.	godine	368.0	8.0	False	False
Većina glavnih hramova, uključujući Partenon, obnovljena je po Perikleovoj naredbi tokom takozvanog zlatnog doba Atine (460–430. pne.).	obnovljena	369.0	8.0	False	False
Većina glavnih hramova, uključujući Partenon, obnovljena je po Perikleovoj naredbi tokom takozvanog zlatnog doba Atine (460–430. pne.).	takozvanog	369.0	14.0	False	False
Fridrih Veler i A. A. Bisi nezavisno jedan od drugog izolovali su taj metal 1828. godine tako što su izazvali reakciju kalijuma i berilijum hlorida.	drugog	370.0	10.0	False	False
Fridrih Veler i A. A. Bisi nezavisno jedan od drugog izolovali su taj metal 1828. godine tako što su izazvali reakciju kalijuma i berilijum hlorida.	godine	370.0	16.0	False	False
Fridrih Veler i A. A. Bisi nezavisno jedan od drugog izolovali su taj metal 1828. godine tako što su izazvali reakciju kalijuma i berilijum hlorida.	izazvali	370.0	20.0	False	False
Dijagnoza bolesti nalik gripu može se postaviti na osnovu određenih znakova i simptoma; međutim, da bi se potvrdila infekcija gripa, neophodno je testiranje.	bolesti	371.0	2.0	True	False
Dijagnoza bolesti nalik gripu može se postaviti na osnovu određenih znakova i simptoma; međutim, da bi se potvrdila infekcija gripa, neophodno je testiranje.	postaviti	371.0	7.0	False	False
Dijagnoza bolesti nalik gripu može se postaviti na osnovu određenih znakova i simptoma; međutim, da bi se potvrdila infekcija gripa, neophodno je testiranje.	određenih	371.0	10.0	False	False
Litijum hidroksid je jaka baza i kada se zagreje s masnoćom, dobija se sapun od litijum stearata.	jaka	372.0	4.0	False	False
Litijum hidroksid je jaka baza i kada se zagreje s masnoćom, dobija se sapun od litijum stearata.	dobija	372.0	13.0	False	False
Ako je upala pluća ozbiljna, obolela osoba se obično hospitalizuje.	obično	373.0	10.0	False	False
Kada su zahvaćena pluća, može doći do ćelijske smrti u različitom stepenu.	zahvaćena	374.0	3.0	False	False
Kada su zahvaćena pluća, može doći do ćelijske smrti u različitom stepenu.	doći	374.0	7.0	False	False
Kada su zahvaćena pluća, može doći do ćelijske smrti u različitom stepenu.	stepenu	374.0	13.0	False	False
Google je izbacio Google Apps for Your Domain, skup aplikacija za organizacije.	izbacio	375.0	3.0	False	False
Google je izbacio Google Apps for Your Domain, skup aplikacija za organizacije.	skup	375.0	10.0	False	True
Pored toga, Evropska komisija je iskoristila svoju rezervu za hitne slučajeve kako bi odgovorila na krize i neočekivane katastrofe.	slučajeve	376.0	12.0	False	False
Pored toga, Evropska komisija je iskoristila svoju rezervu za hitne slučajeve kako bi odgovorila na krize i neočekivane katastrofe.	odgovorila	376.0	15.0	False	False
Njihovi naslednici podržali su ideju da je Moskva pravi naslednik Rima i Carigrada.	podržali	377.0	3.0	False	False
Njihovi naslednici podržali su ideju da je Moskva pravi naslednik Rima i Carigrada.	naslednik	377.0	10.0	False	False
Tokom dvadesetog veka većina zemalja koje su razvile nuklearno oružje to oružje su i testirale.	veka	378.0	3.0	False	False
Tokom dvadesetog veka većina zemalja koje su razvile nuklearno oružje to oružje su i testirale.	razvile	378.0	8.0	False	False
Danskim zauzimanjem tvrđave Kristijansborg i Karlsborga završena je aneksija švedskih naselja na Zlatnoj obali.	naselja	379.0	11.0	True	False
Program može da radi i na Eplovim računarima Makintoš ukoliko se koristi Parallels ili VirtualBox za Mac.	radi	380.0	4.0	False	False
Program može da radi i na Eplovim računarima Makintoš ukoliko se koristi Parallels ili VirtualBox za Mac.	koristi	380.0	12.0	False	False
Dnjestar izvire u Ukrajini, blizu grada Drohobiča, nedaleko od granice s Poljskom, i teče prema Crnom moru.	granice	381.0	12.0	False	False
U prvom satu rata egipatski inžinjerijski korpus uhvatio se u koštac s peščanom barijerom.	prvom	383.0	2.0	False	False
U prvom satu rata egipatski inžinjerijski korpus uhvatio se u koštac s peščanom barijerom.	korpus	383.0	7.0	False	False
Svaki od njih je odgovoran i za logistiku, tehničke informacije i fizičku obuku, navedenim redom.	fizičku	386.0	13.0	False	False
Svaki od njih je odgovoran i za logistiku, tehničke informacije i fizičku obuku, navedenim redom.	navedenim	386.0	16.0	False	False
Svaki od njih je odgovoran i za logistiku, tehničke informacije i fizičku obuku, navedenim redom.	redom	386.0	17.0	False	False
Međutim, nisu sve studije to potvrdile.	studije	387.0	5.0	False	False
Ekonomska globalizacija, podstaknuta napretkom tehnologija za komunikaciju i transport, uticala je na svakodnevni život u mnogim delovima sveta.	sveta	388.0	20.0	False	False
Pad Pšemisla naveo je mnoge da pomisle da će sada Rusija pokrenuti veliku ofanzivu na Mađarsku.	Pad	389.0	1.0	False	False
Pad Pšemisla naveo je mnoge da pomisle da će sada Rusija pokrenuti veliku ofanzivu na Mađarsku.	pomisle	389.0	7.0	False	False
Pad Pšemisla naveo je mnoge da pomisle da će sada Rusija pokrenuti veliku ofanzivu na Mađarsku.	sada	389.0	10.0	False	False
U igri se pobeđuje kada se na tabli pojavi pločica s vrednošću 2048, pa otuda i naziv igre.	igre	390.0	19.0	True	False
Ukupan rezultat ≤ 2 ukazuje na blagi krup.	rezultat	391.0	2.0	True	False
Ukupan rezultat ≤ 2 ukazuje na blagi krup.	blagi	391.0	7.0	False	False
Gvarani je podeljen na 100 centima, ali se zbog inflacije centimi više ne koriste.	podeljen	392.0	3.0	False	False
Gvarani je podeljen na 100 centima, ali se zbog inflacije centimi više ne koriste.	koriste	392.0	15.0	True	False
Predsednik FK Barselona Enrik Ljode je u čast Huana Gampera pokrenuo turnir koji nosi njegovo ime.	Predsednik	393.0	1.0	False	False
Predsednik FK Barselona Enrik Ljode je u čast Huana Gampera pokrenuo turnir koji nosi njegovo ime.	nosi	393.0	14.0	False	False
Bez obzira na to da li su gorenavedeni detalji tačni ili ne, jasno je da su Sven, Olaf Šveđanin i Erik imali i više nego dovoljno razloga da se suprotstave Olafu Trigvasonu.	detalji	394.0	9.0	False	False
Bez obzira na to da li su gorenavedeni detalji tačni ili ne, jasno je da su Sven, Olaf Šveđanin i Erik imali i više nego dovoljno razloga da se suprotstave Olafu Trigvasonu.	tačni	394.0	10.0	False	False
Bez obzira na to da li su gorenavedeni detalji tačni ili ne, jasno je da su Sven, Olaf Šveđanin i Erik imali i više nego dovoljno razloga da se suprotstave Olafu Trigvasonu.	razloga	394.0	29.0	False	False
U zatvoru je proveo 108 dana od hapšenja do suđenja 22. decembra 1930. godine.	dana	395.0	6.0	False	False
U zatvoru je proveo 108 dana od hapšenja do suđenja 22. decembra 1930. godine.	godine	395.0	14.0	False	False
Pošto je izgubio većinu mostova na Dunavu, Mak je svoju vojsku uputio nazad u Ulm.	uputio	396.0	13.0	False	False
Pošto je izgubio većinu mostova na Dunavu, Mak je svoju vojsku uputio nazad u Ulm.	nazad	396.0	14.0	False	False
S Haroldom Vorisom Tompsonom proučavao je eksplozivnu reakciju vodonika i kiseonika i opisao fenomen lančane reakcije.	proučavao	397.0	5.0	True	False
S Haroldom Vorisom Tompsonom proučavao je eksplozivnu reakciju vodonika i kiseonika i opisao fenomen lančane reakcije.	eksplozivnu	397.0	7.0	False	False
S Haroldom Vorisom Tompsonom proučavao je eksplozivnu reakciju vodonika i kiseonika i opisao fenomen lančane reakcije.	opisao	397.0	13.0	False	False
Štraser je godine Trećeg rajha proveo u izgnanstvu, prvo u Čehoslovačkoj, a zatim u Kanadi.	proveo	398.0	6.0	True	False
Štraser je godine Trećeg rajha proveo u izgnanstvu, prvo u Čehoslovačkoj, a zatim u Kanadi.	zatim	398.0	15.0	False	False
Zvanično mu je vraćen čin pa je proveo ostatak života u Bataviji.	vraćen	399.0	4.0	False	False
Iako je identifikovano više od 100 sojeva infektivnih agensa, samo nekoliko njih je odgovorno za većinu slučajeva.	agensa	400.0	9.0	False	False
Iako je identifikovano više od 100 sojeva infektivnih agensa, samo nekoliko njih je odgovorno za većinu slučajeva.	samo	400.0	11.0	False	False
Iako je identifikovano više od 100 sojeva infektivnih agensa, samo nekoliko njih je odgovorno za većinu slučajeva.	slučajeva	400.0	18.0	False	False
Teleman je bio prvi izbor za tu poziciju, ali se povukao nakon što je osigurao povećanje plate u Hamburgu.	izbor	402.0	5.0	False	False
Teleman je bio prvi izbor za tu poziciju, ali se povukao nakon što je osigurao povećanje plate u Hamburgu.	osigurao	402.0	16.0	False	False
Teleman je bio prvi izbor za tu poziciju, ali se povukao nakon što je osigurao povećanje plate u Hamburgu.	povećanje	402.0	17.0	False	False
Teleman je bio prvi izbor za tu poziciju, ali se povukao nakon što je osigurao povećanje plate u Hamburgu.	plate	402.0	18.0	False	False
Potonjim Amijenskim mirom između Francuske i Velike Britanije počeo je najduži predah u ratovima Napoleonove ere.	Velike	403.0	7.0	False	False
Zadobio je povrede glave i nekoliko dana je proveo u komi.	nekoliko	404.0	6.0	False	False
Norveška crkva je bila organizovana pod arhiepiskopijom Nidaros 1152.	organizovana	405.0	5.0	False	False
Starobugarski je postao lingva franka većeg dela istočne Evrope i postao je poznat kao crkvenoslovenski.	postao	406.0	3.0	False	False
Starobugarski je postao lingva franka većeg dela istočne Evrope i postao je poznat kao crkvenoslovenski.	većeg	406.0	6.0	False	False
Starobugarski je postao lingva franka većeg dela istočne Evrope i postao je poznat kao crkvenoslovenski.	istočne	406.0	8.0	False	False
Starobugarski je postao lingva franka većeg dela istočne Evrope i postao je poznat kao crkvenoslovenski.	postao	406.0	11.0	False	False
Starobugarski je postao lingva franka većeg dela istočne Evrope i postao je poznat kao crkvenoslovenski.	poznat	406.0	13.0	False	False
Plućni apscesi obično se mogu videti na rendgenu pluća, ali često je neophodan CT pregled grudnog koša radi potvrđivanja dijagnoze.	obično	410.0	3.0	False	False
To je jedna od najvećih poznatih zvezda.	poznatih	411.0	6.0	False	False
Kiseonik je veoma reaktivna supstanca i mora biti odvojen od zapaljivih materijala.	veoma	412.0	3.0	False	False
Kiseonik je veoma reaktivna supstanca i mora biti odvojen od zapaljivih materijala.	materijala	412.0	12.0	False	False
Tamo je otvorio sopstvenu radionicu.	otvorio	413.0	3.0	False	False
Bog održava postojanje svega stvorenog.	održava	414.0	2.0	False	False
Geografski informacioni sistem (GIS) je sistem dizajniran da prikuplja, skladišti, analizira i predstavlja prostorne ili geografske informacije i da njima manipuliše i upravlja.	sistem	419.0	8.0	False	False
