Sentence	Token	Sentence index	Token index	First Model NEW_SENSE	Second Model NEW_SENSE
Istog meseca Oleskiv je kanadskom Odeljenju unutrašnjih poslova preporučio Genika za imigracionog agenta.	unutrašnjih	255.0	7.0	False	False
Istog meseca Oleskiv je kanadskom Odeljenju unutrašnjih poslova preporučio Genika za imigracionog agenta.	poslova	255.0	8.0	False	False
Neke genetske varijante mogu izazvati astmu samo u kombinaciji sa specifičnim uslovima u okolini.	izazvati	256.0	5.0	False	False
Neke genetske varijante mogu izazvati astmu samo u kombinaciji sa specifičnim uslovima u okolini.	samo	256.0	7.0	False	False
Neke genetske varijante mogu izazvati astmu samo u kombinaciji sa specifičnim uslovima u okolini.	kombinaciji	256.0	9.0	True	False
Neke genetske varijante mogu izazvati astmu samo u kombinaciji sa specifičnim uslovima u okolini.	specifičnim	256.0	11.0	False	False
Neke genetske varijante mogu izazvati astmu samo u kombinaciji sa specifičnim uslovima u okolini.	uslovima	256.0	12.0	True	False
Infekcija drugih organa može izazvati širok spektar simptoma.	izazvati	259.0	5.0	False	False
U samo jednoj studiji više od 100 gena povezano je sa astmom; i još uvek se pronalaze novi.	studiji	260.0	4.0	True	False
Kada se koriste kod hronične bolesti, lekovi mogu da odlože ili spreče razvoj simptoma u završnoj fazi.	odlože	262.0	11.0	False	False
Kada se koriste kod hronične bolesti, lekovi mogu da odlože ili spreče razvoj simptoma u završnoj fazi.	spreče	262.0	13.0	False	False
Najčešće korišćeni sistem za klasifikaciju težine krupa je Veslijev skor.	korišćeni	264.0	2.0	False	False
Najčešće korišćeni sistem za klasifikaciju težine krupa je Veslijev skor.	težine	264.0	6.0	False	False
Panda je specifična po tome što provodi 12–15 sati dnevno hraneći se.	provodi	265.0	7.0	False	True
Panda je specifična po tome što provodi 12–15 sati dnevno hraneći se.	dnevno	265.0	12.0	False	False
Radikali su važni u sagorevanju, atmosferskoj hemiji, polimerizaciji, hemiji plazme, biohemiji i mnogim drugim hemijskim procesima.	hemijskim			False	False
Radikali su važni u sagorevanju, atmosferskoj hemiji, polimerizaciji, hemiji plazme, biohemiji i mnogim drugim hemijskim procesima.	drugim	267.0	18.0	False	False
Godine 1988. Nobelova nagrada za mir dodeljena je mirovnim snagama Ujedinjenih nacija.	Godine	268.0	1.0	False	False
Postoje različite teorije o poreklu reči Čile.	reči	269.0	6.0	True	False
Najčešće su pogođena deca, a u ovoj starosnoj grupi infekcija može izazvati i slabo povećanje telesne težine, neuhranjenost i probleme u učenju.	grupi	270.0	10.0	False	False
Najčešće su pogođena deca, a u ovoj starosnoj grupi infekcija može izazvati i slabo povećanje telesne težine, neuhranjenost i probleme u učenju.	izazvati	270.0	13.0	False	False
Najčešće su pogođena deca, a u ovoj starosnoj grupi infekcija može izazvati i slabo povećanje telesne težine, neuhranjenost i probleme u učenju.	slabo	270.0	15.0	False	False
Najčešće su pogođena deca, a u ovoj starosnoj grupi infekcija može izazvati i slabo povećanje telesne težine, neuhranjenost i probleme u učenju.	povećanje	270.0	16.0	False	False
Najčešće su pogođena deca, a u ovoj starosnoj grupi infekcija može izazvati i slabo povećanje telesne težine, neuhranjenost i probleme u učenju.	probleme	270.0	22.0	False	False
To je jedan od najvažnijih primarnih izvora za proučavanje nordijske mitologije.	mitologije	271.0	11.0	False	False
Pojtingerova tabla (Tabula Peutingeriana) jeste itinerer koji prikazuje putnu mrežu (cursus publicus) u Rimskom carstvu.	Rimskom	272.0	18.0	False	False
Pojtingerova tabla (Tabula Peutingeriana) jeste itinerer koji prikazuje putnu mrežu (cursus publicus) u Rimskom carstvu.	carstvu	272.0	19.0	False	False
Lezije mogu biti bolne ili osetljive (30 %), a mogu se, osim na genitalijama, pojaviti i na drugim mestima (2–7 %).	osetljive	274.0	6.0	False	False
Lezije mogu biti bolne ili osetljive (30 %), a mogu se, osim na genitalijama, pojaviti i na drugim mestima (2–7 %).	drugim	274.0	23.0	False	False
Lezije mogu biti bolne ili osetljive (30 %), a mogu se, osim na genitalijama, pojaviti i na drugim mestima (2–7 %).	mestima	274.0	24.0	False	False
Čini se da negativni simptomi više utiču na loš kvalitet života, funkcionalnu sposobnost i opterećivanje drugih osoba nego pozitivni simptomi.	negativni	275.0	4.0	False	False
Čini se da negativni simptomi više utiču na loš kvalitet života, funkcionalnu sposobnost i opterećivanje drugih osoba nego pozitivni simptomi.	života	275.0	11.0	False	False
Čini se da negativni simptomi više utiču na loš kvalitet života, funkcionalnu sposobnost i opterećivanje drugih osoba nego pozitivni simptomi.	sposobnost	275.0	14.0	False	False
Čini se da negativni simptomi više utiču na loš kvalitet života, funkcionalnu sposobnost i opterećivanje drugih osoba nego pozitivni simptomi.	drugih	275.0	17.0	False	False
Čini se da negativni simptomi više utiču na loš kvalitet života, funkcionalnu sposobnost i opterećivanje drugih osoba nego pozitivni simptomi.	pozitivni	275.0	20.0	True	False
RETScreen International nagrađen je Priznanjem za izuzetnost u oblasti javne službe (the Public Service Award of Excellence), najvišom nagradom koju kanadska vlada dodeljuje svojim državnim službenicima.	nagrađen	278.0	3.0	False	False
RETScreen International nagrađen je Priznanjem za izuzetnost u oblasti javne službe (the Public Service Award of Excellence), najvišom nagradom koju kanadska vlada dodeljuje svojim državnim službenicima.	Priznanjem	278.0	5.0	False	False
RETScreen International nagrađen je Priznanjem za izuzetnost u oblasti javne službe (the Public Service Award of Excellence), najvišom nagradom koju kanadska vlada dodeljuje svojim državnim službenicima.	javne	278.0	10.0	False	False
RETScreen International nagrađen je Priznanjem za izuzetnost u oblasti javne službe (the Public Service Award of Excellence), najvišom nagradom koju kanadska vlada dodeljuje svojim državnim službenicima.	najvišom	278.0	21.0	True	False
RETScreen International nagrađen je Priznanjem za izuzetnost u oblasti javne službe (the Public Service Award of Excellence), najvišom nagradom koju kanadska vlada dodeljuje svojim državnim službenicima.	državnim	278.0	28.0	False	False
Hram u Jerusalimu je uništen 70. godine nove ere.	godine	279.0	7.0	False	False
Zimi mu perje postaje potpuno belo, izuzev crnog repa.	belo	280.0	6.0	True	False
Termin se prvobitno koristio u ugovorima i odnosio se na povlačenje protivničkih trupa i obnavljanje predratne vlasti.	koristio	281.0	4.0	True	False
Termin se prvobitno koristio u ugovorima i odnosio se na povlačenje protivničkih trupa i obnavljanje predratne vlasti.	vlasti	281.0	17.0	False	False
Takmičenje među pripadnicima iste vrste poznato je kao intraspecifično takmičenje, dok je takmičenje između jedinki različitih vrsta poznato kao interspecifično takmičenje.	iste	282.0	4.0	False	False
Takmičenje među pripadnicima iste vrste poznato je kao intraspecifično takmičenje, dok je takmičenje između jedinki različitih vrsta poznato kao interspecifično takmičenje.	vrste	282.0	5.0	True	False
Takmičenje među pripadnicima iste vrste poznato je kao intraspecifično takmičenje, dok je takmičenje između jedinki različitih vrsta poznato kao interspecifično takmičenje.	poznato	282.0	6.0	True	False
Takmičenje među pripadnicima iste vrste poznato je kao intraspecifično takmičenje, dok je takmičenje između jedinki različitih vrsta poznato kao interspecifično takmičenje.	poznato	282.0	19.0	False	False
Zajedno sa sredstvima koja daju države članice pojedinačno, EU je najveći donator međunarodne pomoći u svetu.	sredstvima	283.0	3.0	False	False
Zajedno sa sredstvima koja daju države članice pojedinačno, EU je najveći donator međunarodne pomoći u svetu.	daju	283.0	5.0	False	False
Zajedno sa sredstvima koja daju države članice pojedinačno, EU je najveći donator međunarodne pomoći u svetu.	pojedinačno	283.0	8.0	False	False
Zajedno sa sredstvima koja daju države članice pojedinačno, EU je najveći donator međunarodne pomoći u svetu.	najveći	283.0	12.0	False	False
Zajedno sa sredstvima koja daju države članice pojedinačno, EU je najveći donator međunarodne pomoći u svetu.	svetu	283.0	17.0	False	False
DJ Magazine je britanski časopis koji izlazi jednom mesečno i posvećen je elektronskoj dens muzici i di-džejevima.	izlazi	285.0	7.0	False	False
Prisustvovale su još dve književne zvezde tog doba: Žan Froasar i Petrarka.	književne	287.0	5.0	False	False
Prisustvovale su još dve književne zvezde tog doba: Žan Froasar i Petrarka.	zvezde	287.0	6.0	True	False
Sve terestričke planete imaju približno istu strukturu: centralno metalno jezgro, uglavnom gvozdeno, sa okolnim silikatnim omotačem.	imaju	288.0	4.0	False	False
Sve terestričke planete imaju približno istu strukturu: centralno metalno jezgro, uglavnom gvozdeno, sa okolnim silikatnim omotačem.	istu	288.0	6.0	False	False
Sve terestričke planete imaju približno istu strukturu: centralno metalno jezgro, uglavnom gvozdeno, sa okolnim silikatnim omotačem.	centralno	288.0	9.0	False	False
Ovi antibiotici se često daju intravenozno i koriste se u kombinaciji.	koriste	289.0	8.0	False	False
Dve godine kasnije Konstantin je umro, a Juriju je dozvoljeno da se vrati u Vladimir.	dozvoljeno	290.0	11.0	False	False
Tako je svaki životni ciklus postepeno podizao nivo zemljišta u gradovima, pa su se oni izdizali iznad okolne ravnice.	zemljišta	292.0	9.0	True	False
Čini se da je rizik od prenosa putem deljenja igala ograničen.	deljenja	293.0	9.0	False	False
Čini se da je rizik od prenosa putem deljenja igala ograničen.	ograničen	293.0	11.0	False	False
Kada su ga 1998. godine pitali kako je postao tako dobar snajperista, Hejhe je odgovorio: „Vežba.“	godine	294.0	5.0	False	False
Kada su ga 1998. godine pitali kako je postao tako dobar snajperista, Hejhe je odgovorio: „Vežba.“	postao	294.0	9.0	False	False
Kada su ga 1998. godine pitali kako je postao tako dobar snajperista, Hejhe je odgovorio: „Vežba.“	tako	294.0	10.0	False	False
Kada su ga 1998. godine pitali kako je postao tako dobar snajperista, Hejhe je odgovorio: „Vežba.“	dobar	294.0	11.0	False	False
Kod slabih starijih osoba dobra oralna zdravstvena nega može smanjiti rizik od aspiracione pneumonije.	slabih	295.0	2.0	False	False
Pneumonija često počinje kao infekcija gornjih disajnih puteva koja prelazi u donji respiratorni trakt.	kao	296.0	4.0	False	False
Pneumonija često počinje kao infekcija gornjih disajnih puteva koja prelazi u donji respiratorni trakt.	prelazi	296.0	10.0	False	False
Vakcinacija sprečava određene bakterijske i virusne pneumonije i kod dece i kod odraslih.	sprečava	297.0	2.0	False	False
Vakcinacija sprečava određene bakterijske i virusne pneumonije i kod dece i kod odraslih.	određene	297.0	3.0	False	False
Veruje se da je završen 731. godine, kada je Bede imao 59 godina.	Veruje	299.0	1.0	False	False
Veruje se da je završen 731. godine, kada je Bede imao 59 godina.	godine	299.0	7.0	False	False
Veruje se da je završen 731. godine, kada je Bede imao 59 godina.	godina	299.0	14.0	False	False
Odmah je popravio štetu tek toliko da bi mogao da posmatra veliku kometu iz decembra 1680. godine.	popravio	300.0	3.0	False	False
Odmah je popravio štetu tek toliko da bi mogao da posmatra veliku kometu iz decembra 1680. godine.	toliko	300.0	6.0	False	False
Odmah je popravio štetu tek toliko da bi mogao da posmatra veliku kometu iz decembra 1680. godine.	posmatra	300.0	11.0	False	False
Ovo se može desiti kada kontaminirano povrće nije dobro očišćeno ili skuvano.	očišćeno	301.0	10.0	False	False
Kod dece zdrava težina varira u zavisnosti od starosti i pola.	zdrava	302.0	3.0	False	False
Kod dece zdrava težina varira u zavisnosti od starosti i pola.	težina	302.0	4.0	False	False
Ovo je bila jedna od prvih Linux instalacija na opterećenoj mreži i otkrila je mnoge greške u mrežnom kodu.	otkrila	304.0	13.0	False	False
Hipokrat je pisao da „korpulencija nije bolest sama po sebi, već i predznak drugih bolesti”.	drugih	306.0	16.0	False	False
Dostupna je sama ili u kombinaciji sa drugim vakcinama.	Dostupna	307.0	1.0	True	False
Dostupna je sama ili u kombinaciji sa drugim vakcinama.	sama	307.0	3.0	False	False
Jedini veći gradovi koji su izbegli uništenje bili su Novgorod i Pskov.	Jedini	308.0	1.0	False	False
Bolest se obično širi kada ljudi jedu hranu ili piju vodu koja sadrži jaja ovih crva.	Bolest	309.0	1.0	True	False
Bolest se obično širi kada ljudi jedu hranu ili piju vodu koja sadrži jaja ovih crva.	obično	309.0	3.0	False	False
Bolest se obično širi kada ljudi jedu hranu ili piju vodu koja sadrži jaja ovih crva.	vodu	309.0	11.0	False	False
Bolest se obično širi kada ljudi jedu hranu ili piju vodu koja sadrži jaja ovih crva.	sadrži	309.0	13.0	False	False
Ozbiljne klimatske promene tokom ledenog doba imale su veliki uticaj na faunu i floru.	Ozbiljne	310.0	1.0	False	False
Gojaznost povećava rizik od mnogih fizičkih i mentalnih poremećaja.	fizičkih	312.0	6.0	False	False
Perikle je imao tako dalekosežan uticaj na atinsko društvo da ga je istoričar Tukidid, njegov savremenik, proglasio „prvim građaninom Atine“.	proglasio	313.0	19.0	False	False
Njegov geografski položaj je pozitivno uticao na njegov razvoj i rast.	pozitivno	314.0	5.0	False	False
Njegov geografski položaj je pozitivno uticao na njegov razvoj i rast.	razvoj	314.0	9.0	False	False
Njegov geografski položaj je pozitivno uticao na njegov razvoj i rast.	rast	314.0	11.0	False	False
Zbog gojaznosti može doći do društvene stigmatizacije i problema pri nalaženju posla.	gojaznosti	316.0	2.0	False	False
Zbog gojaznosti može doći do društvene stigmatizacije i problema pri nalaženju posla.	doći	316.0	4.0	False	False
Zbog gojaznosti može doći do društvene stigmatizacije i problema pri nalaženju posla.	problema	316.0	9.0	False	False
Svaka ruka je imala četiri prsta, a nije imala palac (prvi prst).	ruka	318.0	2.0	False	False
Svaka ruka je imala četiri prsta, a nije imala palac (prvi prst).	prvi	318.0	13.0	False	False
Karlo Veliki je izgradio novi logor u Karlštatu.	Veliki	319.0	2.0	False	False
Karlo Veliki je izgradio novi logor u Karlštatu.	izgradio	319.0	4.0	False	False
Karlo Veliki je izgradio novi logor u Karlštatu.	novi	319.0	5.0	True	False
Karlo Veliki je izgradio novi logor u Karlštatu.	logor	319.0	6.0	False	False
Sedeći način života u velikoj meri doprinosi gojaznosti.	meri	320.0	6.0	False	False
Sedeći način života u velikoj meri doprinosi gojaznosti.	doprinosi	320.0	7.0	False	False
I tako počinje njihovo neverovatno putovanje.	tako	322.0	2.0	False	False
Može se napraviti kod kuće ili kupiti u prodavnicama brze hrane.	napraviti	323.0	3.0	False	False
Može se napraviti kod kuće ili kupiti u prodavnicama brze hrane.	kupiti	323.0	7.0	False	False
Stabla muskatnog oraščića daju prvu berbu sedam do devet godina nakon sadnje, a pun rod dostižu nakon dvadeset godina.	prvu	325.0	5.0	False	False
Stabla muskatnog oraščića daju prvu berbu sedam do devet godina nakon sadnje, a pun rod dostižu nakon dvadeset godina.	pun	325.0	15.0	False	False
Njegove poslednje reči su navodno bile: „Pa, imao sam srećan život.“	navodno	326.0	5.0	False	False
Njegove poslednje reči su navodno bile: „Pa, imao sam srećan život.“	život	326.0	14.0	False	False
U tom periodu mnogi naučnici i istraživači značajno su doprineli razvoju ove teorije.	razvoju	331.0	11.0	False	False
Smatralo se da je jedinstvena komanda neophodna za invaziju na Japan.	Smatralo	332.0	1.0	False	False
Smatralo se da je jedinstvena komanda neophodna za invaziju na Japan.	jedinstvena	332.0	5.0	False	False
Smatralo se da je jedinstvena komanda neophodna za invaziju na Japan.	komanda	332.0	6.0	False	False
Gentleman’s Magazine počeo je da izlazi 1731. godine i ubrzo je postao najuticajniji časopis svog vremena koji su mnogi imitirali.	počeo	333.0	3.0	False	False
Gentleman’s Magazine počeo je da izlazi 1731. godine i ubrzo je postao najuticajniji časopis svog vremena koji su mnogi imitirali.	izlazi	333.0	6.0	False	False
Gentleman’s Magazine počeo je da izlazi 1731. godine i ubrzo je postao najuticajniji časopis svog vremena koji su mnogi imitirali.	godine	333.0	8.0	False	False
Gentleman’s Magazine počeo je da izlazi 1731. godine i ubrzo je postao najuticajniji časopis svog vremena koji su mnogi imitirali.	postao	333.0	12.0	False	False
Gentleman’s Magazine počeo je da izlazi 1731. godine i ubrzo je postao najuticajniji časopis svog vremena koji su mnogi imitirali.	vremena	333.0	16.0	False	False
Gentleman’s Magazine počeo je da izlazi 1731. godine i ubrzo je postao najuticajniji časopis svog vremena koji su mnogi imitirali.	imitirali	333.0	20.0	False	False
Tokom svoje rane istorije Amerika se sastojala od niza britanskih kolonija na istočnoj obali današnjih Sjedinjenih Država.	istorije	334.0	4.0	False	False
Tokom svoje rane istorije Amerika se sastojala od niza britanskih kolonija na istočnoj obali današnjih Sjedinjenih Država.	niza	334.0	9.0	False	False
Naziv siborgijum za element 106 je međunarodno priznat u okviru kompromisa koji se ticao elemenata 104 do 108.	se			False	False
Naziv siborgijum za element 106 je međunarodno priznat u okviru kompromisa koji se ticao elemenata 104 do 108.	element	336.0	4.0	True	False
Ova navika, zajedno s njihovim izgledom, uticala je na to da ljudi mešaju ove dve vrste kada ih vide van njihovog prirodnog staništa.	izgledom	337.0	7.0	False	False
Ova navika, zajedno s njihovim izgledom, uticala je na to da ljudi mešaju ove dve vrste kada ih vide van njihovog prirodnog staništa.	vide	337.0	21.0	False	False
Uz terapiju, većina tipova bakterijske pneumonije će se stabilizovati za 3–6 dana.	se			False	False
Uz terapiju, većina tipova bakterijske pneumonije će se stabilizovati za 3–6 dana.	dana	338.0	15.0	False	False
Pet svemirskih agencija, koje predstavljaju preko petnaest zemalja, radile su zajedno na izgradnji Međunarodne svemirske stanice.	predstavljaju	339.0	6.0	False	False
Pet svemirskih agencija, koje predstavljaju preko petnaest zemalja, radile su zajedno na izgradnji Međunarodne svemirske stanice.	radile	339.0	11.0	False	False
U prošlosti je bilo uobičajeno da poznate gejše unajme „danu“, odnosno pokrovitelja.	uobičajeno	340.0	5.0	False	False
U prošlosti je bilo uobičajeno da poznate gejše unajme „danu“, odnosno pokrovitelja.	poznate	340.0	7.0	False	True
Najveći deo sredstava je za hranu i ishranu.	Najveći	341.0	1.0	False	False
Najveći deo sredstava je za hranu i ishranu.	sredstava	341.0	3.0	False	False
Najveći deo sredstava je za hranu i ishranu.	ishranu	341.0	8.0	False	False
Džon kasnije kaže Džeku: „Pogledao sam ovo ostrvo pravo u oči i ono što sam video bilo je prelepo.“	kaže	342.0	3.0	False	False
Džon kasnije kaže Džeku: „Pogledao sam ovo ostrvo pravo u oči i ono što sam video bilo je prelepo.“	Pogledao	342.0	7.0	False	False
Džon kasnije kaže Džeku: „Pogledao sam ovo ostrvo pravo u oči i ono što sam video bilo je prelepo.“	ostrvo	342.0	10.0	False	False
I Pionir 10 i Pionir 11 sadrže ploče koje pružaju slikovne informacije o vremenu i mestu njihovog porekla.	sadrže	343.0	7.0	False	False
I Pionir 10 i Pionir 11 sadrže ploče koje pružaju slikovne informacije o vremenu i mestu njihovog porekla.	ploče	343.0	8.0	False	False
I Pionir 10 i Pionir 11 sadrže ploče koje pružaju slikovne informacije o vremenu i mestu njihovog porekla.	mestu	343.0	16.0	False	False
I Pionir 10 i Pionir 11 sadrže ploče koje pružaju slikovne informacije o vremenu i mestu njihovog porekla.	porekla	343.0	18.0	False	False
Nakon prvih demokratskih izbora održanih u Hrvatskoj Zagal je 23. jula 1990. promenio ime u Kroacija erlajns.	prvih	344.0	2.0	False	False
Nakon prvih demokratskih izbora održanih u Hrvatskoj Zagal je 23. jula 1990. promenio ime u Kroacija erlajns.	promenio	344.0	13.0	False	False
Vakcine su ispitivane kao uzročni faktori; međutim, većina studija ne pokazuje povezanost.	studija	345.0	11.0	False	False
Vakcine su ispitivane kao uzročni faktori; međutim, većina studija ne pokazuje povezanost.	povezanost	345.0	14.0	False	False
Od 1956. godine na njihovo mesto dolazi Olimpijski kulturni program.	godine	346.0	3.0	False	False
Od 1956. godine na njihovo mesto dolazi Olimpijski kulturni program.	program	346.0	10.0	True	False
SMTP (engl. Simple Mail Transfer Protocol) jeste internet standard za prenos elektronske pošte.	standard	347.0	11.0	False	False
SMTP (engl. Simple Mail Transfer Protocol) jeste internet standard za prenos elektronske pošte.	prenos	347.0	13.0	False	False
Njihov značaj je potvrđen Poveljom otvorenih podataka G8.	potvrđen	349.0	4.0	False	False
Njihov značaj je potvrđen Poveljom otvorenih podataka G8.	otvorenih	349.0	6.0	False	False
Mužjaci čuvaju teritorije koje brane od uljeza.	čuvaju	351.0	2.0	False	False
Mužjaci čuvaju teritorije koje brane od uljeza.	brane	351.0	5.0	False	False
Već sledeće godine ponovo se preselio u Sjedinjene Države da bi pohađao Univerzitet Harvard.	sledeće	352.0	2.0	False	False
Već sledeće godine ponovo se preselio u Sjedinjene Države da bi pohađao Univerzitet Harvard.	godine	352.0	3.0	False	False
Već sledeće godine ponovo se preselio u Sjedinjene Države da bi pohađao Univerzitet Harvard.	Države	352.0	9.0	False	False
Već sledeće godine ponovo se preselio u Sjedinjene Države da bi pohađao Univerzitet Harvard.	Univerzitet	352.0	13.0	False	False
Hari Poter i relikvije smrti jeste sedma i poslednja knjiga u seriji Hari Poter Dž. K. Rouling.	smrti	353.0	5.0	False	False
Hari Poter i relikvije smrti jeste sedma i poslednja knjiga u seriji Hari Poter Dž. K. Rouling.	knjiga	353.0	10.0	False	False
Ugovor obavezuje Evropsku komisiju i Veće ministara da konsultuju CoR (Comitee of the Regions) o ključnim oblastima od regionalnog značaja.	Veće	354.0	6.0	True	False
Ugovor obavezuje Evropsku komisiju i Veće ministara da konsultuju CoR (Comitee of the Regions) o ključnim oblastima od regionalnog značaja.	oblastima	354.0	19.0	False	False
Pri najvećoj zapadnoj elongaciji Merkur izlazi najranije, pre izlaska Sunca, dok pri najvećoj istočnoj elongaciji zalazi najkasnije, posle zalaska Sunca.	elongaciji	356.0	4.0	True	False
Pri najvećoj zapadnoj elongaciji Merkur izlazi najranije, pre izlaska Sunca, dok pri najvećoj istočnoj elongaciji zalazi najkasnije, posle zalaska Sunca.	izlazi	356.0	6.0	False	False
Pri najvećoj zapadnoj elongaciji Merkur izlazi najranije, pre izlaska Sunca, dok pri najvećoj istočnoj elongaciji zalazi najkasnije, posle zalaska Sunca.	najvećoj	356.0	15.0	False	False
Pri najvećoj zapadnoj elongaciji Merkur izlazi najranije, pre izlaska Sunca, dok pri najvećoj istočnoj elongaciji zalazi najkasnije, posle zalaska Sunca.	elongaciji	356.0	17.0	True	False
Ako bi se koristilo francusko nuklearno oružje, naredba za paljbu bi mogla proći kroz ovaj relej.	koristilo	357.0	4.0	False	False
Ako bi se koristilo francusko nuklearno oružje, naredba za paljbu bi mogla proći kroz ovaj relej.	proći	357.0	14.0	False	False
Kao hemijsko oružje, klasifikovano je od strane Ujedinjenih nacija kao oružje za masovno uništenje prema Rezoluciji 687 UN.	klasifikovano	359.0	5.0	True	False
Kao hemijsko oružje, klasifikovano je od strane Ujedinjenih nacija kao oružje za masovno uništenje prema Rezoluciji 687 UN.	Rezoluciji	359.0	17.0	True	False
Zajedno s kompanijinim alatima za mašinsko učenje, platforma omogućava kreiranje četbotova koji mogu analizirati namere korisnika.	kreiranje	360.0	11.0	False	False
Red Bull je vlasnik dva tima Formule jedan, Red Bull Racing i Scuderia Toro Rosso.	tima	361.0	6.0	False	False
Atom je najmanja čestica hemijskog elementa koja zadržava hemijske osobine tog elementa.	najmanja	362.0	3.0	False	False
Atom je najmanja čestica hemijskog elementa koja zadržava hemijske osobine tog elementa.	zadržava	362.0	8.0	False	False
Atom je najmanja čestica hemijskog elementa koja zadržava hemijske osobine tog elementa.	osobine	362.0	10.0	False	False
Atom je najmanja čestica hemijskog elementa koja zadržava hemijske osobine tog elementa.	elementa	362.0	12.0	False	False
Odrasla jedinka može preživeti više od godinu dana bez hrane.	preživeti	363.0	4.0	False	False
Odrasla jedinka može preživeti više od godinu dana bez hrane.	dana	363.0	8.0	False	False
General Motors je 1990. godine kupio 51 % automobilskog koncerna Saab Automobile, a ostatak deceniju kasnije.	godine	364.0	5.0	False	False
Još u XIV veku bio je važan trgovački centar.	veku	366.0	4.0	False	False
U školi mu je išlo odlično, dobio je veoma dobre ocene.	školi	367.0	2.0	False	False
U školi mu je išlo odlično, dobio je veoma dobre ocene.	dobio	367.0	8.0	False	False
U školi mu je išlo odlično, dobio je veoma dobre ocene.	veoma	367.0	10.0	False	False
Posmatranje Merkura je komplikovano zbog njegove blizine Suncu, jer se veći deo vremena ne vidi od sunčevog sjaja.	veći	369.0	12.0	False	False
Posmatranje Merkura je komplikovano zbog njegove blizine Suncu, jer se veći deo vremena ne vidi od sunčevog sjaja.	vidi	369.0	16.0	False	False
Na ovaj način su ostvarili veći deo prihoda.	ostvarili	370.0	5.0	False	False
Na ovaj način su ostvarili veći deo prihoda.	deo	370.0	7.0	False	False
Ova vrsta je retka u Evropi.	vrsta	371.0	2.0	False	False
Univerzitet u Ženevi je javni istraživački univerzitet koji se nalazi u Ženevi u Švajcarskoj.	univerzitet	373.0	7.0	False	False
Prvi put je primećen 1979. godine pomoću svemirske sonde Vojadžer 1.	Prvi	375.0	1.0	False	False
Prvi put je primećen 1979. godine pomoću svemirske sonde Vojadžer 1.	primećen	375.0	4.0	False	False
Biograf Karla Velikog Ajnhard navodi da je Žizela bila posvećena religiji od detinjstva.	Velikog	376.0	3.0	False	False
Biograf Karla Velikog Ajnhard navodi da je Žizela bila posvećena religiji od detinjstva.	navodi	376.0	5.0	False	False
Delovi Dartmura korišćeni su kao vojni poligoni više od 200 godina.	Delovi	377.0	1.0	False	False
Delovi Dartmura korišćeni su kao vojni poligoni više od 200 godina.	korišćeni	377.0	3.0	False	False
To mu je donelo prvobitnu popularnost.	donelo	378.0	4.0	False	False
To mu je donelo prvobitnu popularnost.	popularnost	378.0	6.0	False	False
Tokom evolucije neke strukture mogu izgubiti svoju prvobitnu funkciju i postati rudimentarne.	funkciju	379.0	9.0	False	False
Tokom evolucije neke strukture mogu izgubiti svoju prvobitnu funkciju i postati rudimentarne.	postati	379.0	11.0	False	False
Reč „Indija“ je izvedena iz naziva reke Ind.	Reč	380.0	1.0	True	False
Reč „Indija“ je izvedena iz naziva reke Ind.	izvedena	380.0	6.0	True	False
Svoje sadašnje ime dobila je 1994. godine, kada je Evropska asocijacija proizvođača računara (ECMA) promenila ime kako bi odražavala globalni domet i aktivnosti organizacije.	godine	382.0	7.0	False	False
Svoje sadašnje ime dobila je 1994. godine, kada je Evropska asocijacija proizvođača računara (ECMA) promenila ime kako bi odražavala globalni domet i aktivnosti organizacije.	promenila	382.0	18.0	False	False
Osnovan je u XI veku i opisan kao „ključ do Engleske“ zbog svog odbrambenog značaja kroz istoriju.	opisan	383.0	7.0	False	False
Osnovan je u XI veku i opisan kao „ključ do Engleske“ zbog svog odbrambenog značaja kroz istoriju.	ključ	383.0	10.0	True	False
Osnovan je u XI veku i opisan kao „ključ do Engleske“ zbog svog odbrambenog značaja kroz istoriju.	istoriju	383.0	19.0	False	False
Merkur se može posmatrati u kratkom periodu tokom jutarnjeg ili večernjeg sumraka.	posmatrati	384.0	4.0	False	False
Ovaj biogeohemijski ciklus opisuje kretanje kiseonika unutar i između njegova tri glavna rezervoara na Zemlji: atmosfere, biosfere i litosfere.	ciklus	385.0	3.0	False	False
Ovaj biogeohemijski ciklus opisuje kretanje kiseonika unutar i između njegova tri glavna rezervoara na Zemlji: atmosfere, biosfere i litosfere.	glavna	385.0	12.0	False	False
Mnoga važna svojstva fizičkih sistema mogu se matematički predstaviti kao matrični problemi.	problemi	386.0	12.0	False	False
Specijacija je proces u kojem se vrsta deli u dve ili više vrsta potomaka.	potomaka	387.0	14.0	True	False
To je jaka kiselina koja se gotovo u potpunosti rastvara u vodi.	se			False	False
To je jaka kiselina koja se gotovo u potpunosti rastvara u vodi.	jaka	388.0	3.0	False	False
To je jaka kiselina koja se gotovo u potpunosti rastvara u vodi.	vodi	388.0	12.0	False	False
Najstarija poznata mineralna zrna na Zemlji stara su oko 4,4 milijarde godina.	godina	389.0	12.0	False	False
Pevao je i u kabaretskim predstavama u Café de Paris i u Café Royal.	Pevao	390.0	1.0	False	False
Svi organizmi na Zemlji potiču od zajedničkog pretka ili genofonda predaka.	potiču	391.0	5.0	False	False
Svi organizmi na Zemlji potiču od zajedničkog pretka ili genofonda predaka.	zajedničkog	391.0	7.0	False	False
