Sentence	Token	Sentence index	Token index	First Model NEW_SENSE	Second Model NEW_SENSE
Vakcinacija novorođenčadi protiv hemofilusa influence tipa B počela je 1988. godine i dovela je do dramatičnog pada broja slučajeva ubrzo nakon toga.	slučajeva	284.0	19.0	False	False
Bio je to zapis burgundskog običajnog prava i tipičan je za mnoge germanske zakonike iz ovog perioda.	germanske	285.0	13.0	False	False
Ako bi došlo do inflacije, eksponencijalna ekspanzija bi gurnula velike regione svemira daleko izvan našeg vidljivog horizonta.	velike	286.0	11.0	True	False
Ako bi došlo do inflacije, eksponencijalna ekspanzija bi gurnula velike regione svemira daleko izvan našeg vidljivog horizonta.	vidljivog	286.0	17.0	False	False
Podela Gota je prvi put posvedočena 291. godine.	prvi	287.0	4.0	True	False
Podela Gota je prvi put posvedočena 291. godine.	godine	287.0	8.0	False	False
Godine 2008. WestNet će izgraditi punkt za utovar i transport rude gvožđa.	Godine	288.0	1.0	False	False
Godine 2008. WestNet će izgraditi punkt za utovar i transport rude gvožđa.	izgraditi	288.0	5.0	False	False
Kada stignu do poslednjih vrata, otkrivaju da su zakatančena.	otkrivaju	289.0	7.0	False	False
Narod ima pravo da od ombudsmana traži intervenciju.	traži	290.0	7.0	False	False
Oba njena roditelja su aktivni članovi lokalne republikanske političke partije.	aktivni	291.0	5.0	False	False
Herc je verovao u stilsku restauraciju, ali ju je primenjivao umereno, s dobrim ukusom i zdravim razumom.	verovao	293.0	3.0	False	False
Herc je verovao u stilsku restauraciju, ali ju je primenjivao umereno, s dobrim ukusom i zdravim razumom.	restauraciju	293.0	6.0	False	False
Kako bi sprečila pridruživanje Osmanskog carstva silama Trojne antante, Nemačka je ohrabrila Rumuniju i Bugarsku da priđu Centralnim silama.	sprečila	294.0	3.0	False	False
Kako bi sprečila pridruživanje Osmanskog carstva silama Trojne antante, Nemačka je ohrabrila Rumuniju i Bugarsku da priđu Centralnim silama.	carstva	294.0	6.0	False	False
Kako bi sprečila pridruživanje Osmanskog carstva silama Trojne antante, Nemačka je ohrabrila Rumuniju i Bugarsku da priđu Centralnim silama.	silama	294.0	7.0	False	False
Iako je poznato da je nekolicina mineralnih zrna iz eona hadajk, najstarije stenske formacije izložene na površini Zemlje su iz eona arhaik.	poznato	296.0	3.0	True	False
Iako je poznato da je nekolicina mineralnih zrna iz eona hadajk, najstarije stenske formacije izložene na površini Zemlje su iz eona arhaik.	nekolicina	296.0	6.0	True	False
Iako je poznato da je nekolicina mineralnih zrna iz eona hadajk, najstarije stenske formacije izložene na površini Zemlje su iz eona arhaik.	zrna	296.0	8.0	True	False
Iako je poznato da je nekolicina mineralnih zrna iz eona hadajk, najstarije stenske formacije izložene na površini Zemlje su iz eona arhaik.	najstarije	296.0	13.0	False	False
Iako je poznato da je nekolicina mineralnih zrna iz eona hadajk, najstarije stenske formacije izložene na površini Zemlje su iz eona arhaik.	površini	296.0	18.0	False	False
Drugi dirigent kojim je bio veoma impresioniran bio je Hans Knapercbuš.	Drugi	297.0	1.0	False	False
Ranije su jela od povrća bila osnovna, ali je potrošnja mesa porasla.	jela	298.0	3.0	True	False
Ranije su jela od povrća bila osnovna, ali je potrošnja mesa porasla.	osnovna	298.0	7.0	False	False
Ranije su jela od povrća bila osnovna, ali je potrošnja mesa porasla.	porasla	298.0	13.0	False	False
Najstarija knjiga je Biblija na latinskom iz 1491. godine.	godine	299.0	9.0	False	False
Zemlje s najvećim apsolutnim brojem samoubistava su Kina i Indija, gde se dogodi više od polovine ukupnog broja.	se			False	False
Zemlje s najvećim apsolutnim brojem samoubistava su Kina i Indija, gde se dogodi više od polovine ukupnog broja.	broja	300.0	19.0	False	False
Klub je osnovan 22. maja 1898. kao FK Olimpija Darmštat.	Klub	302.0	1.0	True	False
IRC je otvoreni protokol koji koristi TCP i, po potrebi, TLS.	koristi	303.0	6.0	False	False
Lik Petra Pana prvi put se pojavio u romanu napisanom za odrasle „Mala bela ptica“, objavljenom 1902. godine.	Lik	304.0	1.0	True	False
Lik Petra Pana prvi put se pojavio u romanu napisanom za odrasle „Mala bela ptica“, objavljenom 1902. godine.	prvi	304.0	4.0	False	False
Lik Petra Pana prvi put se pojavio u romanu napisanom za odrasle „Mala bela ptica“, objavljenom 1902. godine.	romanu	304.0	9.0	False	False
Lik Petra Pana prvi put se pojavio u romanu napisanom za odrasle „Mala bela ptica“, objavljenom 1902. godine.	bela	304.0	15.0	True	False
Trideset procenata samoubistava u svetu uzrokovano je trovanjem pesticidima.	svetu	307.0	5.0	False	False
Trideset procenata samoubistava u svetu uzrokovano je trovanjem pesticidima.	trovanjem	307.0	8.0	True	False
Kod umerene ili teške egzacerbacije, pomenutim metodama lečenja se dodaju oralni kortikosteroidi.	umerene	308.0	2.0	True	False
Rat je doveo do niza velikih pomaka na jugoslovenskoj strani.	doveo	309.0	3.0	False	False
Rat je doveo do niza velikih pomaka na jugoslovenskoj strani.	velikih	309.0	6.0	False	False
Rat je doveo do niza velikih pomaka na jugoslovenskoj strani.	strani	309.0	10.0	True	False
Pogon se šalje na prednje točkove.	Pogon	310.0	1.0	False	False
Pogon se šalje na prednje točkove.	prednje	310.0	5.0	False	False
EBBA nagrade koje je pokrenula Evropska komisija predstavljaju nagradu Evropske unije.	nagrade	311.0	2.0	False	False
EBBA nagrade koje je pokrenula Evropska komisija predstavljaju nagradu Evropske unije.	pokrenula	311.0	5.0	False	False
EBBA nagrade koje je pokrenula Evropska komisija predstavljaju nagradu Evropske unije.	predstavljaju	311.0	8.0	False	False
Najbolja ocena je 1, a najgora 6.	ocena	315.0	2.0	False	False
Članovi 40–50 regulišu ratifikaciju, stupanje na snagu i izmene i dopune Konvencije.	izmene	316.0	12.0	False	False
Iste godine doživela je ličnu tragediju kada joj je umro sin.	Iste	318.0	1.0	False	False
Iste godine doživela je ličnu tragediju kada joj je umro sin.	godine	318.0	2.0	False	False
Iste godine doživela je ličnu tragediju kada joj je umro sin.	doživela	318.0	3.0	True	False
Nesreća na pecanju dovela je do smrti jedne trećine muškaraca na ostrvu Hestur.	pecanju	319.0	3.0	False	False
Nesreća na pecanju dovela je do smrti jedne trećine muškaraca na ostrvu Hestur.	ostrvu	319.0	12.0	False	False
Zbog finansijskih poteškoća bio je primoran da napusti studije.	primoran	320.0	6.0	False	False
Zbog finansijskih poteškoća bio je primoran da napusti studije.	napusti	320.0	8.0	False	False
Uz to je prilagodljiv, tako da korisnici mogu da promene temu uređivača, prečice na tastaturi i podešavanja.	promene	322.0	11.0	False	False
Svoju rabinsku karijeru započeo je u Švajcarskoj kao rabin zajednice u Bilu, dvojezičnom francusko-nemačkom gradu.	započeo	323.0	4.0	False	False
Svoju rabinsku karijeru započeo je u Švajcarskoj kao rabin zajednice u Bilu, dvojezičnom francusko-nemačkom gradu.	dvojezičnom	323.0	14.0	False	False
Prvi broj prvih londonskih dnevnih novina–„Dejli Kurant“–izašao je u ulici Flit.	Prvi	324.0	1.0	False	False
Prvi broj prvih londonskih dnevnih novina–„Dejli Kurant“–izašao je u ulici Flit.	broj	324.0	2.0	False	False
Procenjuje se da se sinuzitis javlja u 8 %, a infekcija uha u 30 % slučajeva.	slučajeva	325.0	17.0	False	False
Prvi umetnički direktor te pozorišne grupe Rahmonberdi Madazimov bio je prvi osnivač i organizator pozorišnog pokreta u Kirgistanu.	prvi	326.0	11.0	False	False
Prvi umetnički direktor te pozorišne grupe Rahmonberdi Madazimov bio je prvi osnivač i organizator pozorišnog pokreta u Kirgistanu.	pozorišnog	326.0	15.0	False	False
Otprilike 8–10 dana kasnije virus se širi na druga tkiva, uključujući pljuvačne žlezde komarca, i potom se oslobađa u pljuvačku.	dana	327.0	5.0	False	False
Otprilike 8–10 dana kasnije virus se širi na druga tkiva, uključujući pljuvačne žlezde komarca, i potom se oslobađa u pljuvačku.	druga	327.0	11.0	False	False
Sukobi između Filipa i Jovana Bez Zemlje odmah su nastavljeni.	Sukobi	328.0	1.0	False	False
Bakterije iz iste grupe izazivaju i tuberkulozu i lepru.	iste	329.0	3.0	False	False
Bakterije iz iste grupe izazivaju i tuberkulozu i lepru.	grupe	329.0	4.0	False	False
Bakterije iz iste grupe izazivaju i tuberkulozu i lepru.	izazivaju	329.0	5.0	False	False
Samo ako izolujemo sile koje deluju na određeno telo, pojavljuju se avanzirani potencijali.	Samo	331.0	1.0	False	False
Samo ako izolujemo sile koje deluju na određeno telo, pojavljuju se avanzirani potencijali.	sile	331.0	4.0	False	False
Samo ako izolujemo sile koje deluju na određeno telo, pojavljuju se avanzirani potencijali.	određeno	331.0	8.0	False	False
Bez diskriminacije osoba ili grupa: Licenca ne sme da diskriminiše nijednu osobu ili grupu osoba.	grupa	332.0	5.0	False	False
Bez diskriminacije osoba ili grupa: Licenca ne sme da diskriminiše nijednu osobu ili grupu osoba.	Licenca	332.0	7.0	True	False
Bez diskriminacije osoba ili grupa: Licenca ne sme da diskriminiše nijednu osobu ili grupu osoba.	sme	332.0	9.0	False	False
Bez diskriminacije osoba ili grupa: Licenca ne sme da diskriminiše nijednu osobu ili grupu osoba.	grupu	332.0	15.0	False	False
Od 1956. služi kao zgrada opštine.	služi	333.0	3.0	False	False
Od 1956. služi kao zgrada opštine.	kao	333.0	4.0	False	False
Lečenje i reakcija na lečenje su takođe slični.	slični	334.0	8.0	False	False
Od 2015. godine umesto tog turnira igra se turnir WTA Elite Trophy.	godine	335.0	3.0	False	False
Smatra se da je crkveni toranj iz istog perioda.	istog	336.0	8.0	False	False
Zaključili su da oko Urana mora postojati sistem prstenova.	Zaključili	337.0	1.0	False	False
Zaključili su da oko Urana mora postojati sistem prstenova.	mora	337.0	6.0	False	False
Denga može povremeno uticati na nekoliko drugih telesnih sistema, bilo izolovano ili zajedno s klasičnim simptomima groznice denga.	drugih	339.0	7.0	False	False
Zavise od vode u velikoj meri i tokom leta treba da je piju na svaka dva ili tri dana.	Zavise	340.0	1.0	False	False
Zavise od vode u velikoj meri i tokom leta treba da je piju na svaka dva ili tri dana.	meri	340.0	6.0	False	False
Zavise od vode u velikoj meri i tokom leta treba da je piju na svaka dva ili tri dana.	dana	340.0	19.0	False	False
Kosa mu pada preko očiju.	pada	344.0	3.0	False	False
Bila je vidljiva golim okom rekordnih 18 meseci, duplo duže od prethodnog rekordera, Velike komete iz 1811. godine.	rekordnih	345.0	6.0	False	False
Bila je vidljiva golim okom rekordnih 18 meseci, duplo duže od prethodnog rekordera, Velike komete iz 1811. godine.	meseci	345.0	8.0	False	False
Bila je vidljiva golim okom rekordnih 18 meseci, duplo duže od prethodnog rekordera, Velike komete iz 1811. godine.	prethodnog	345.0	13.0	False	False
Bila je vidljiva golim okom rekordnih 18 meseci, duplo duže od prethodnog rekordera, Velike komete iz 1811. godine.	godine	345.0	20.0	False	False
Ubrzo nakon toga počeo je da postavlja svoju muziku na YouTube i SoundCloud.	muziku	346.0	9.0	False	False
Proučavao je galaksije pomoću Šmitovog teleskopa u opservatoriji Karl Švarcšild u Tautenburgu, u Nemačkoj.	Proučavao	347.0	1.0	True	False
Nazvan je po Luju Nelu, koji je 1970. dobio Nobelovu nagradu za fiziku za rad u toj oblasti.	Nazvan	348.0	1.0	True	False
Iz tih razloga bio je sumnjiv novom komunističkom režimu.	razloga	350.0	3.0	False	False
S-blok se sastoji od prve dve kolone (alkalni metali i zemnoalkalni metali), kao i vodonika i helijuma.	blok	351.0	3.0	True	False
S-blok se sastoji od prve dve kolone (alkalni metali i zemnoalkalni metali), kao i vodonika i helijuma.	prve	351.0	7.0	False	False
Korpulencije, međutim, nema ni u grčkoj ni u rimskoj umetnosti, što je verovatno u skladu s njihovim idealima u pogledu umerenosti.	rimskoj	352.0	11.0	False	False
U savremenoj zapadnoj kulturi višak kilograma se često smatra neprivlačnim, a gojaznost se obično povezuje s raznim negativnim stereotipima.	smatra	353.0	9.0	False	False
U savremenoj zapadnoj kulturi višak kilograma se često smatra neprivlačnim, a gojaznost se obično povezuje s raznim negativnim stereotipima.	raznim	353.0	18.0	False	False
Više voli da šutira desnom nogom.	nogom	354.0	6.0	False	False
Informacioni sistem unutrašnjeg tržišta (IMI) jeste mreža zasnovana na informacionim tehnologijama, koja povezuje javne organe u Evropskom ekonomskom prostoru.	mreža	355.0	9.0	False	False
Informacioni sistem unutrašnjeg tržišta (IMI) jeste mreža zasnovana na informacionim tehnologijama, koja povezuje javne organe u Evropskom ekonomskom prostoru.	prostoru	355.0	22.0	False	False
Naziv 99U potiče od citata Tomasa Edisona da „genija čini 1 % inspiracije, 99 % znoja“.	potiče	356.0	3.0	False	False
Naziv 99U potiče od citata Tomasa Edisona da „genija čini 1 % inspiracije, 99 % znoja“.	čini	356.0	11.0	False	False
Na privatnoj ceremoniji 2001. primljen je u katoličku crkvu i zbog toga je izgubio pravo da nasledi britanski presto.	ceremoniji	357.0	3.0	True	False
Na privatnoj ceremoniji 2001. primljen je u katoličku crkvu i zbog toga je izgubio pravo da nasledi britanski presto.	pravo	357.0	15.0	False	False
Carska vojska je stigla u oktobru i rasturila Vikinge.	vojska	358.0	2.0	False	False
Ovako intenzivna vojna uprava odgovarala je austrijskoj vojnoj krajini s druge strane iste granice.	intenzivna	359.0	2.0	False	False
Ovako intenzivna vojna uprava odgovarala je austrijskoj vojnoj krajini s druge strane iste granice.	odgovarala	359.0	5.0	False	False
Ovako intenzivna vojna uprava odgovarala je austrijskoj vojnoj krajini s druge strane iste granice.	krajini	359.0	9.0	False	False
Ovako intenzivna vojna uprava odgovarala je austrijskoj vojnoj krajini s druge strane iste granice.	iste	359.0	13.0	False	False
Prehlade koje su izazvane rinovirusom najzaraznije su u toku prva tri dana od pojave simptoma; kasnije su mnogo manje zarazne.	izazvane	360.0	4.0	False	False
Prehlade koje su izazvane rinovirusom najzaraznije su u toku prva tri dana od pojave simptoma; kasnije su mnogo manje zarazne.	prva	360.0	10.0	False	False
Prehlade koje su izazvane rinovirusom najzaraznije su u toku prva tri dana od pojave simptoma; kasnije su mnogo manje zarazne.	dana	360.0	12.0	False	False
Prehlade koje su izazvane rinovirusom najzaraznije su u toku prva tri dana od pojave simptoma; kasnije su mnogo manje zarazne.	pojave	360.0	14.0	False	False
Prehlade koje su izazvane rinovirusom najzaraznije su u toku prva tri dana od pojave simptoma; kasnije su mnogo manje zarazne.	mnogo	360.0	19.0	False	False
Hronični bronhitis se definiše kao produktivan kašalj koji traje bar tri meseca ili više godišnje tokom najmanje dve godine.	produktivan	361.0	6.0	False	False
Hronični bronhitis se definiše kao produktivan kašalj koji traje bar tri meseca ili više godišnje tokom najmanje dve godine.	traje	361.0	9.0	False	False
Hronični bronhitis se definiše kao produktivan kašalj koji traje bar tri meseca ili više godišnje tokom najmanje dve godine.	meseca	361.0	12.0	False	False
Od 9. do 12. januara 2011. godine održan je referendum o nezavisnosti Južnog Sudana.	godine	362.0	7.0	False	False
Takođe je vrlo verovatno da je u grobnicama bila ostavljana pokretna imovina, u znak sećanja na one koji su preminuli.	verovatno	363.0	4.0	False	False
Takođe je vrlo verovatno da je u grobnicama bila ostavljana pokretna imovina, u znak sećanja na one koji su preminuli.	sećanja	363.0	16.0	False	False
Paladio je umro 1580. godine, a drugog arhitektu, Vinčenca Skamocija, unajmili su novi vlasnici da nadgleda završetak radova.	drugog	364.0	8.0	False	False
Paladio je umro 1580. godine, a drugog arhitektu, Vinčenca Skamocija, unajmili su novi vlasnici da nadgleda završetak radova.	novi	364.0	16.0	True	False
U gradskoj arhitekturi postoji mešavina stilova.	gradskoj	365.0	2.0	False	False
Apstraktna algebra je grana matematike koja se bavi opštim algebarskim strukturama, kao što su grupe, prsteni, polja, moduli, vektorski prostori i algebre.	opštim	366.0	9.0	False	False
Kada izbije skandal, ona se vraća starom životu.	životu	367.0	9.0	False	False
Ako simptomi ne nestanu za dva ili tri dana, možda će biti potrebno dodatno dijagnostičko ispitivanje.	nestanu	368.0	4.0	True	False
Ako simptomi ne nestanu za dva ili tri dana, možda će biti potrebno dodatno dijagnostičko ispitivanje.	dana	368.0	9.0	False	False
Ako simptomi ne nestanu za dva ili tri dana, možda će biti potrebno dodatno dijagnostičko ispitivanje.	potrebno	368.0	14.0	True	False
Ako simptomi ne nestanu za dva ili tri dana, možda će biti potrebno dodatno dijagnostičko ispitivanje.	ispitivanje	368.0	17.0	False	False
U ovom filmu Masuda je nosio Jamamotovu konfekcijsku kolekciju.	nosio	371.0	6.0	False	False
U ovom filmu Masuda je nosio Jamamotovu konfekcijsku kolekciju.	kolekciju	371.0	9.0	False	False
Ukupan broj govornika jezika gbe je između četiri i osam miliona.	broj	372.0	2.0	False	False
Ankoa je u trećoj godini njegove vladavine ubio Majova no Okimi (princ Majova), u znak odmazde za pogubljenje Majovinog oca.	godini	373.0	5.0	False	False
Ankoa je u trećoj godini njegove vladavine ubio Majova no Okimi (princ Majova), u znak odmazde za pogubljenje Majovinog oca.	pogubljenje	373.0	21.0	False	False
To je najverovatnije zbog toga što stopa pušenja kod žena i muškaraca postaje sve sličnija.	žena	375.0	10.0	False	False
To je najverovatnije zbog toga što stopa pušenja kod žena i muškaraca postaje sve sličnija.	sličnija	375.0	15.0	False	False
Nakon raspada Sovjetskog Saveza kubanska ekonomija je oslabila.	Saveza	376.0	4.0	False	False
Nakon raspada Sovjetskog Saveza kubanska ekonomija je oslabila.	ekonomija	376.0	6.0	False	False
U 2000. godini dodatna težina gojaznih putnika koštala je aviokompanije 275 miliona američkih dolara.	godini	377.0	3.0	False	False
U 2000. godini dodatna težina gojaznih putnika koštala je aviokompanije 275 miliona američkih dolara.	težina	377.0	5.0	False	False
U 2000. godini dodatna težina gojaznih putnika koštala je aviokompanije 275 miliona američkih dolara.	gojaznih	377.0	6.0	False	False
U regionima kao što je podsaharska Afrika za kamenim dobom odmah je usledilo gvozdeno doba.	usledilo	378.0	13.0	False	False
Ostao je aktivan u Parizu i njegovoj okolini negde do 1848, kada se povukao s muzičke scene.	aktivan	379.0	3.0	False	False
Ostao je aktivan u Parizu i njegovoj okolini negde do 1848, kada se povukao s muzičke scene.	scene	379.0	18.0	False	False
Zemlja treba da bude dobro drenirana.	dobro	380.0	5.0	True	False
Prvo suženje Dunava nalazi se iza rumunskog ostrva Stara Moldava, a poznato je kao Golubačka klisura.	ostrva	381.0	8.0	False	False
Prvo suženje Dunava nalazi se iza rumunskog ostrva Stara Moldava, a poznato je kao Golubačka klisura.	Stara	381.0	9.0	False	False
Prvo suženje Dunava nalazi se iza rumunskog ostrva Stara Moldava, a poznato je kao Golubačka klisura.	poznato	381.0	13.0	False	False
Rizik je veći kod onih koji uzimaju inhibitore protonske pumpe nego kod onih koji koriste H2 antagoniste.	veći	382.0	3.0	False	False
Malerba je zauzimao tehničke i tehničko-upravljačke pozicije u kompaniji Digital Equipment u Italiji i Evropi.	zauzimao	384.0	3.0	False	False
Glas o njihovom uspehu brzo je stigao do Pariza.	Glas	385.0	1.0	False	False
Glas o njihovom uspehu brzo je stigao do Pariza.	brzo	385.0	5.0	False	False
Izgleda da je Hitler imao visoko mišljenje o njemu.	Izgleda	387.0	1.0	False	False
Prvu pobedu ostvario je u Valensiji.	Prvu	388.0	1.0	False	False
Na sastancima Saveta učestvuje i visoki predstavnik Unije za spoljne poslove i bezbednosnu politiku.	Saveta	390.0	3.0	False	False
Na sastancima Saveta učestvuje i visoki predstavnik Unije za spoljne poslove i bezbednosnu politiku.	učestvuje	390.0	4.0	False	False
Na sastancima Saveta učestvuje i visoki predstavnik Unije za spoljne poslove i bezbednosnu politiku.	visoki	390.0	6.0	True	False
Na sastancima Saveta učestvuje i visoki predstavnik Unije za spoljne poslove i bezbednosnu politiku.	spoljne	390.0	10.0	False	False
Na sastancima Saveta učestvuje i visoki predstavnik Unije za spoljne poslove i bezbednosnu politiku.	poslove	390.0	11.0	False	False
Na sastancima Saveta učestvuje i visoki predstavnik Unije za spoljne poslove i bezbednosnu politiku.	politiku	390.0	14.0	False	False
Od Moskovskog Kremlja deli ga Crveni trg.	deli	391.0	4.0	False	False
Ovaj svet je veoma sličan Zemlji na kojoj ljudi žive, uz nekoliko razlika.	svet	392.0	2.0	False	False
Ovaj svet je veoma sličan Zemlji na kojoj ljudi žive, uz nekoliko razlika.	razlika	392.0	14.0	False	False
U početku Bog stvori nebo i zemlju.	stvori	393.0	4.0	False	False
U početku Bog stvori nebo i zemlju.	zemlju	393.0	7.0	False	False
Kontrola temperature se održavala kroz toplotnu izolaciju i sistem radijatora.	sistem	394.0	9.0	False	False
Agrarna politika i tehnologija u Sjedinjenim Državama i Evropi dovele su do nižih cena hrane.	Državama	395.0	7.0	False	False
Agrarna politika i tehnologija u Sjedinjenim Državama i Evropi dovele su do nižih cena hrane.	dovele	395.0	10.0	False	False
Agrarna politika i tehnologija u Sjedinjenim Državama i Evropi dovele su do nižih cena hrane.	cena	395.0	14.0	False	False
U razvijenim zemljama nivoi gojaznosti odraslih i procenat tinejdžera s prekomernom težinom u korelaciji su s nejednakošću prihoda.	nivoi	396.0	4.0	False	False
U razvijenim zemljama nivoi gojaznosti odraslih i procenat tinejdžera s prekomernom težinom u korelaciji su s nejednakošću prihoda.	prekomernom	396.0	11.0	False	False
U razvijenim zemljama nivoi gojaznosti odraslih i procenat tinejdžera s prekomernom težinom u korelaciji su s nejednakošću prihoda.	težinom	396.0	12.0	False	False
U razvijenim zemljama nivoi gojaznosti odraslih i procenat tinejdžera s prekomernom težinom u korelaciji su s nejednakošću prihoda.	prihoda	396.0	18.0	True	False
Ove crte njegove ličnosti u velikoj su meri doprinele njegovoj slavi nakon smrti.	meri	397.0	8.0	False	False
Ove crte njegove ličnosti u velikoj su meri doprinele njegovoj slavi nakon smrti.	smrti	397.0	13.0	False	False
Zahvaljujući žrtvovanju Isusa na krstu, ljudski gresi su oprošteni, ali njihova grešna priroda nije iskorenjena.	žrtvovanju	398.0	2.0	False	False
Zahvaljujući žrtvovanju Isusa na krstu, ljudski gresi su oprošteni, ali njihova grešna priroda nije iskorenjena.	krstu	398.0	5.0	False	False
Zahvaljujući žrtvovanju Isusa na krstu, ljudski gresi su oprošteni, ali njihova grešna priroda nije iskorenjena.	ljudski	398.0	7.0	False	False
Isto važi i za F-35B Lightning II, koji je pokazao sposobnost VTOL u probnim letovima, ali je u operativnom smislu STOVL.	Isto	399.0	1.0	False	False
Isto važi i za F-35B Lightning II, koji je pokazao sposobnost VTOL u probnim letovima, ali je u operativnom smislu STOVL.	važi	399.0	2.0	False	False
Isto važi i za F-35B Lightning II, koji je pokazao sposobnost VTOL u probnim letovima, ali je u operativnom smislu STOVL.	operativnom	399.0	21.0	False	False
Isto važi i za F-35B Lightning II, koji je pokazao sposobnost VTOL u probnim letovima, ali je u operativnom smislu STOVL.	smislu	399.0	22.0	False	False
Parfemi su čest uzrok akutnih napada kod žena i dece.	žena	400.0	8.0	True	False
Po konvenciji, standardni oblik definiše problem minimizacije.	oblik	401.0	5.0	False	False
Po konvenciji, standardni oblik definiše problem minimizacije.	definiše	401.0	6.0	False	False
Po konvenciji, standardni oblik definiše problem minimizacije.	problem	401.0	7.0	False	False
Elektrokardiogram se koristi da bi se utvrdilo da li je srce pod opterećenjem zbog visokog krvnog pritiska.	Elektrokardiogram	402.0	1.0	False	False
Elektrokardiogram se koristi da bi se utvrdilo da li je srce pod opterećenjem zbog visokog krvnog pritiska.	koristi	402.0	3.0	False	False
Prema Ginisovoj knjizi svetskih rekorda iz 1996. godine, to je najduža reč objavljena na nemačkom jeziku.	knjizi	403.0	3.0	False	False
Prema Ginisovoj knjizi svetskih rekorda iz 1996. godine, to je najduža reč objavljena na nemačkom jeziku.	godine	403.0	8.0	False	False
Prema Ginisovoj knjizi svetskih rekorda iz 1996. godine, to je najduža reč objavljena na nemačkom jeziku.	reč	403.0	13.0	True	False
U spoljašnjem Sunčevom sistemu komete ostaju zamrznute i izuzetno ih je teško ili nemoguće otkriti sa Zemlje zbog toga što su male.	ostaju	404.0	6.0	False	False
U spoljašnjem Sunčevom sistemu komete ostaju zamrznute i izuzetno ih je teško ili nemoguće otkriti sa Zemlje zbog toga što su male.	teško	404.0	12.0	False	False
U spoljašnjem Sunčevom sistemu komete ostaju zamrznute i izuzetno ih je teško ili nemoguće otkriti sa Zemlje zbog toga što su male.	otkriti	404.0	15.0	False	False
Može se stavljati i na rane da bi se sprečila infekcija.	sprečila	406.0	10.0	False	False
Smatra se da infekcija jednim serotipom stvara doživotni imunitet na taj tip, ali samo kratkoročnu zaštitu od ostala tri.	Smatra	407.0	1.0	False	False
Smatra se da infekcija jednim serotipom stvara doživotni imunitet na taj tip, ali samo kratkoročnu zaštitu od ostala tri.	tip	407.0	12.0	False	False
Smatra se da infekcija jednim serotipom stvara doživotni imunitet na taj tip, ali samo kratkoročnu zaštitu od ostala tri.	samo	407.0	15.0	False	False
Smatra se da infekcija jednim serotipom stvara doživotni imunitet na taj tip, ali samo kratkoročnu zaštitu od ostala tri.	zaštitu	407.0	17.0	False	False
To je dovelo do poraza francuske konjice.	dovelo	409.0	3.0	False	False
To je dovelo do poraza francuske konjice.	konjice	409.0	7.0	False	False
Trgovalo se prvenstveno vinom, drvetom i žitaricama.	drvetom	410.0	6.0	False	False
Sadržaj alkohola obično se kreće od 4,4 % do 5,4 %.	se			False	False
Dok je bio na mestu glavnog rabina u Frankfurtu na Majni, redovno je pisao članke za „Die Jüdische Allgemeine” i dvomesečni časopis „Die Gemeinde”.	mestu	412.0	5.0	False	False
Dok je bio na mestu glavnog rabina u Frankfurtu na Majni, redovno je pisao članke za „Die Jüdische Allgemeine” i dvomesečni časopis „Die Gemeinde”.	glavnog	412.0	6.0	False	False
Dok je bio na mestu glavnog rabina u Frankfurtu na Majni, redovno je pisao članke za „Die Jüdische Allgemeine” i dvomesečni časopis „Die Gemeinde”.	redovno	412.0	13.0	False	False
U toku su programi izrade vakcine protiv groznice denga kojom bi se pokrila sva četiri serotipa.	pokrila	414.0	13.0	False	False
Ne postoji razlika između subjekta i objekta.	objekta	415.0	7.0	False	False
Njegov otac Šmuel Daum bio je važan prosvetitelj, pisac i javna ličnost, poreklom iz ugledne rabinske porodice iz Poljske i Bohemije.	javna	416.0	12.0	False	False
Njegov otac Šmuel Daum bio je važan prosvetitelj, pisac i javna ličnost, poreklom iz ugledne rabinske porodice iz Poljske i Bohemije.	poreklom	416.0	15.0	False	False
Njegov otac Šmuel Daum bio je važan prosvetitelj, pisac i javna ličnost, poreklom iz ugledne rabinske porodice iz Poljske i Bohemije.	porodice	416.0	19.0	False	False
Godine 1450. dobio je dozvolu da predvodi vojsku za kralja Alfonsa V od Aragona u Lombardiji, s namerom da osvoji neke posede za sebe.	Godine	417.0	1.0	False	False
Godine 1450. dobio je dozvolu da predvodi vojsku za kralja Alfonsa V od Aragona u Lombardiji, s namerom da osvoji neke posede za sebe.	posede	417.0	23.0	True	False
Jedna od briga je da bi vakcina mogla povećati rizik od teškog obolevanja zbog povećanja izazvanog antitelima (ADE).	teškog	418.0	12.0	False	False
Jedna od briga je da bi vakcina mogla povećati rizik od teškog obolevanja zbog povećanja izazvanog antitelima (ADE).	povećanja	418.0	15.0	False	False
Kod odraslih groznica se uglavnom ne javlja, ali je česta kod odojčadi i male dece.	uglavnom	419.0	5.0	False	False
Kod odraslih groznica se uglavnom ne javlja, ali je česta kod odojčadi i male dece.	male	419.0	15.0	False	False
Licenca ne sme nikome da ograničava korišćenje programa u određenoj oblasti.	sme	420.0	3.0	False	False
Licenca ne sme nikome da ograničava korišćenje programa u određenoj oblasti.	programa	420.0	8.0	True	False
Licenca ne sme nikome da ograničava korišćenje programa u određenoj oblasti.	određenoj	420.0	10.0	False	False
Licenca ne sme nikome da ograničava korišćenje programa u određenoj oblasti.	oblasti	420.0	11.0	False	False
