#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
243-5	22256-22257	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
243-6	22258-22269	Austrijskom	A	ADJ	http://www.wikidata.org/entity/Q131964[106]	LOC[106]	austrijski	_	_	_	ENG30-02961099-a	1	ENG30-02961099-a	*	Ovde 'austrijski' označava nešto što je povezano sa Austrijom, konkretno sa njenim carstvom, što odgovara značenju 'koji se tiče Austrije, njenih stanovnika i kulture'.	
243-7	22270-22277	carstvu	N	NOUN	http://www.wikidata.org/entity/Q131964[106]	LOC[106]	carstvo	_	_	_	ENG30-08557482-n	4	ENG30-07940448-n;ENG30-07940552-n;ENG30-08052413-n;ENG30-08557482-n	*	U ovom kontekstu, Austrijsko carstvo se odnosi na državu kojom vlada car, što odgovara značenju 'zemlja kojom upravlja car ili carica'.	
243-8	22278-22290	zagarantovan	V	VERB	_	_	zagarantovati	_	_	_	DRJ0-241402/0	1	DRJ0-241402/0	*	U ovom kontekstu, 'zagarantovan' znači da je austrijskom carstvu trgovinski status osiguran ili obezbeđen, što odgovara ponuđenom značenju.	
243-9	22291-22293	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
243-10	22294-22298	isti	A	ADJ	_	_	isti	_	_	_	ENG30-01410606-a	4	ENG30-01410606-a;ENG30-01411065-a;ENG30-02062670-a;ENG30-02068476-a	*	Reč 'isti' ovde znači da je trgovinski status Austrijskog carstva imao iste karakteristike kao status Ujedinjenog Kraljevstva, odnosno tretirani su pod istim uslovima.	
243-11	22299-22309	trgovinski	A	ADJ	_	_	trgovinski	_	_	_	ENG30-00483146-a	2	ENG30-00483146-a;ENG30-00483816-a	*	Ovde se 'trgovinski status' odnosi na status povezan sa trgovinom između država, što tačno odgovara značenju 'koji je povezan sa trgovinom'.	
243-12	22310-22316	status	N	NOUN	_	_	status	_	_	_	ENG30-13945919-n	3	ENG30-13945919-n;ENG30-13948026-n;ENG30-13948136-n	*	Ovde se 'status' odnosi na relativan položaj ili uslove koje Austrijsko carstvo ima u trgovini u poređenju sa Ujedinjenim Kraljevstvom, što odgovara ovom značenju.	
243-13	22317-22320	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	_	
243-14	22321-22332	Ujedinjenom	A	ADJ	http://www.wikidata.org/entity/Q145[107]	LOC[107]	ujedinjen	_	_	_	ENG30-02475855-a	3	ENG30-01328229-a;ENG30-02112108-a;ENG30-02475855-a	*	U ovom kontekstu, 'Ujedinjeno Kraljevstvo' označava državu koja je sastavljena u jednu celinu od više ranije odvojenih delova, što odgovara značenju 'koji je sastavljen u jednu celinu'.	
243-15	22333-22344	Kraljevstvu	N	NOUN	http://www.wikidata.org/entity/Q145[107]	LOC[107]	kraljevstvo	_	_	_	ENG30-08558155-n	3	CV0235;ENG30-08558155-n;ENG30-08591269-n	*	U ovom kontekstu 'Kraljevstvo' se odnosi na Ujedinjeno Kraljevstvo, što označava zemlju kojom vlada kraljica ili kralj, pa je ovo značenje najprimenljivije.	
243-16	22344-22345	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=To je vodeći uzrok smrti kod dece u zemljama s niskim primanjima.
244-1	22346-22348	To	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
244-2	22349-22351	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
244-3	22352-22358	vodeći	A	ADJ	_	_	vodeći	_	_	_	ENG30-02339341-a	3	ENG30-01010862-a;ENG30-01012855-a;ENG30-02339341-a	*	Ovde 'vodeći' označava uzrok koji je najveći po značaju ili stepenu, tj. najčešći ili najvažniji uzrok smrti u toj grupi.	
244-4	22359-22364	uzrok	N	NOUN	_	_	uzrok	_	_	_	ENG30-07326557-n	2	ENG30-06740402-n;ENG30-07326557-n	*	U datom kontekstu, 'uzrok' označava događaje ili faktore koji dovode do smrti, odnosno ono što pokreće ili prouzrokuje smrt kod dece.	
244-5	22365-22370	smrti	N	NOUN	_	_	smrt	_	_	_	ENG30-11444117-n	4	ENG30-00219575-n;ENG30-11444117-n;ENG30-13962498-n;ENG30-15143477-n	*	Rečenica govori o uzroku prestanka svih životnih funkcija kod dece, što odgovara medicinskoj i biološkoj definiciji 'smrti' kao trajnog kraja svih životnih funkcija.	
244-6	22371-22374	kod	PREP	ADP	_	_	kod	_	_	_	_	_	_	_	_	
244-7	22375-22379	dece	N	NOUN	_	_	deca	_	_	_	DRS0-457358/0.0	3	DRS0-457358/0.0;DRS0-457359/0.0;ENG30-09917593-n	*	U navedenom kontekstu, 'deca' se odnosi na ljude u ranom uzrastu života koji još nisu odrasli, što najpreciznije odgovara ovom značenju.	
244-8	22380-22381	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
244-9	22382-22390	zemljama	N	NOUN	_	_	zemlja	_	_	_	ENG30-08168978-n	11	ENG30-08168978-n;ENG30-08493064-n;ENG30-08544813-n;ENG30-09270894-n;ENG30-09334396-n;ENG30-09335240-n;ENG30-09451517-n;ENG30-13250048-n;ENG30-14842992-n;ENG30-14844414-n;ENG30-14844693-n	*	U ovom kontekstu, 'zemlje' se odnosi na države ili političke entitete sa sopstvenom vladom, što najpreciznije odgovara značenju političke organizacije ljudi pod jednom vladom.	
244-10	22391-22392	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	
244-11	22393-22399	niskim	A	ADJ	_	_	nizak	_	_	_	ENG30-01212469-a	3	ENG30-01206474-a;ENG30-01212469-a;ENG30-01215421-a	*	U ovom kontekstu, 'niskim primanjima' znači da su primanja manja od uobičajenih ili prosečnih, što odgovara značenju 'manji nego normalan po intenzitetu ili količini'.	
244-12	22400-22410	primanjima	N	NOUN	_	_	primanje	_	_	_	ENG30-13256691-n	3	ENG30-00090253-n;ENG30-01248191-n;ENG30-13256691-n	*	U ovom kontekstu, reč 'primanja' odnosi se na ukupni prihod (novac koji ljudi zarađuju) u nekoj zemlji, što je tačno opisano datim značenjem.	
244-13	22410-22411	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Nitro jedinjenja su organska jedinjenja koja sadrže jednu ili više nitro funkcionalnih grupa (-NO2).
245-1	22412-22417	Nitro	PREF	X	_	_	nitro	2[331]	nitro jedinjenje[331]	NID[331]	CVMWE-0235[2167]	1[2167]	CVMWE-0235[2167]	*[628]	U rečenici se jasno definišu nitro jedinjenja kao organska jedinjenja sa jednom ili više nitro grupa, što je potpuno u skladu sa datim značenjem.[2167]	
245-2	22418-22428	jedinjenja	N	NOUN	_	_	jedinjenje	2[331]	nitro jedinjenje[331]	NID[331]	CVMWE-0235[2167]	1[2167]	CVMWE-0235[2167]	*[628]	U rečenici se jasno definišu nitro jedinjenja kao organska jedinjenja sa jednom ili više nitro grupa, što je potpuno u skladu sa datim značenjem.[2167]	
245-3	22429-22431	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
245-4	22432-22440	organska	A	ADJ	_	_	organski	3[332]	organsko jedinjenje[332]	NID[332]	CVMWE-0267[2168]	2[2168]	CVMWE-0267;ENG30-14727670-n[2168]	*[629]	Značenje 'jedinjenja koja sadrže ugljenik' je najpreciznije, jer se u kontekstu govorio o nitro jedinjenjima koja su definisana kao organska zbog prisustva ugljenika u svojoj strukturi.[2168]	
245-5	22441-22451	jedinjenja	N	NOUN	_	_	jedinjenje	3[332]	organsko jedinjenje[332]	NID[332]	CVMWE-0267[2168]	2[2168]	CVMWE-0267;ENG30-14727670-n[2168]	*[629]	Značenje 'jedinjenja koja sadrže ugljenik' je najpreciznije, jer se u kontekstu govorio o nitro jedinjenjima koja su definisana kao organska zbog prisustva ugljenika u svojoj strukturi.[2168]	
245-6	22452-22456	koja	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
245-7	22457-22463	sadrže	V	VERB	_	_	sadržati	_	_	_	ENG30-02629535-v	8	ENG30-02629535-v;ENG30-02629793-v;ENG30-02633356-v;ENG30-02636516-v;ENG30-02677097-v;ENG30-02700867-v;ENG30-02701210-v;ENG30-02730813-v	*	U ovom kontekstu, 'sadržati' znači da nitro jedinjenja imaju kao sastavni deo (komponentu) nitro funkcionalne grupe, što precizno odgovara ovom značenju.	
245-8	22464-22469	jednu	NUM	NUM	_	_	jedan	_	_	_	_	_	_	_	_	
245-9	22470-22473	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	_	
245-10	22474-22478	više	ADV	ADV	_	_	više	_	_	_	ENG30-01555133-a	3	CV0061;ENG30-00099712-b;ENG30-01555133-a	*	U ovom kontekstu, 'više' označava kvantitativno značenje, tj. više od jednog (nitro grupa), što odgovara ponuđenom značenju komparativa od mnogo po broju.	
245-11	22479-22484	nitro	PREF	X	_	_	nitro	_	_	_	_	_	_	_	_	
245-12	22485-22498	funkcionalnih	A	ADJ	_	_	funkcionalan	1[333]	funkcionalna grupa[333]	NID[333]	CVMWE-0098[2169]	2[2169]	CVMWE-0098;CVMWE-0099[2169]	*[630]	U ovom kontekstu, 'funkcionalna grupa' se odnosi na grupu atoma (-NO2) koja određuje osobine nitro jedinjenja, što odgovara ponuđenoj definiciji.[2169]	
245-13	22499-22504	grupa	N	NOUN	_	_	grupa	1[333]	funkcionalna grupa[333]	NID[333]	CVMWE-0098[2169]	2[2169]	CVMWE-0098;CVMWE-0099[2169]	*[630]	U ovom kontekstu, 'funkcionalna grupa' se odnosi na grupu atoma (-NO2) koja određuje osobine nitro jedinjenja, što odgovara ponuđenoj definiciji.[2169]	
245-14	22505-22506	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	_	
245-15	22506-22507	-	PUNCT	SYM	_	_	-	_	_	_	_	_	_	_	_	
245-16	22507-22510	NO2	ABB	X	_	_	NO2	_	_	_	_	_	_	_	_	
245-17	22510-22511	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	_	
245-18	22511-22512	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Taj period obeležio je ekstremni nivo kriminala, bolesti, masovnih smrti, pa čak i kanibalizma i čedomorstva.
246-1	22513-22516	Taj	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
246-2	22517-22523	period	N	NOUN	_	_	period	_	_	_	ENG30-15113229-n	4	ENG30-15113229-n;ENG30-15134340-n;ENG30-15246353-n;ENG30-15289779-n	*	U ovom kontekstu, 'period' označava deo vremena tokom kojeg su se dešavale navedene pojave poput kriminala i bolesti, što najpreciznije odgovara značenju 'bilo koji deo vremena'.	
246-3	22524-22532	obeležio	V	VERB	_	_	obeležiti	_	_	_	ENG30-00662182-v	7	ENG30-00508032-v;ENG30-00510869-v;ENG30-00511040-v;ENG30-00662182-v;ENG30-00921738-v;ENG30-02144644-v;ENG30-02490877-v	*	Ovde 'obeležio' znači da je taj period bio karakterisan ekstremnim događajima; izraz označava da su ti događaji bili posebno prisutni i prepoznatljivi tokom tog vremena.	
246-4	22533-22535	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
246-5	22536-22545	ekstremni	A	ADJ	_	_	ekstreman	_	_	_	ENG30-01534858-a	2	ENG30-00204491-a;ENG30-01534858-a	*	U ovom kontekstu 'ekstremni' označava nivo kriminala, bolesti itd. koji je daleko izvan uobičajenog ili normalnog, dakle u veoma visokom stepenu, što odgovara ovom značenju.	
246-6	22546-22550	nivo	N	NOUN	_	_	nivo	_	_	_	ENG30-05093890-n	7	CV0118;ENG30-03365991-n;ENG30-05093890-n;ENG30-05131902-n;ENG30-06246896-n;ENG30-13939892-n;ENG30-14428160-n	*	U ovom kontekstu, 'nivo' označava stepen intenziteta ili veličine kriminala, bolesti i smrti, što odgovara značenju pozicije na skali visine, veličine ili kvaliteta nečega.	
246-7	22551-22560	kriminala	N	NOUN	_	_	kriminal	_	_	_	DRJ0-197498/0	1	DRJ0-197498/0	*	U navedenom kontekstu, 'kriminal' se odnosi na period povećane pojave teških krivičnih dela, kao što su ubistva i krađe, što je u skladu sa ponuđenim značenjem.	
246-8	22560-22561	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
246-9	22562-22569	bolesti	N	NOUN	_	_	bolest	_	_	_	ENG30-14070360-n	2	ENG30-14061805-n;ENG30-14070360-n	*	U ovom kontekstu, 'bolesti' se odnosi na široku narušenost zdravlja i nenormalno funkcionisanje tokom kriznog perioda, što najbolje pokriva drugo značenje.	
246-10	22569-22570	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
246-11	22571-22579	masovnih	A	ADJ	_	_	masovan	_	_	_	ENG30-00487198-a	2	ENG30-00487198-a;ENG30-01063521-a	*	Ovde 'masovan' označava nešto što je preovlađujuće ili široko rasprostranjeno među ljudima, što je u skladu sa značenjem da obuhvata širu javnost ili više ljudi.	
246-12	22580-22585	smrti	N	NOUN	_	_	smrt	_	_	_	ENG30-11444117-n	4	ENG30-00219575-n;ENG30-11444117-n;ENG30-13962498-n;ENG30-15143477-n	*	U ovom kontekstu, 'smrti' se odnosi na brojne slučajeve trajnog prestanka životnih funkcija kod ljudi, što najpreciznije odgovara smislu biološke smrti.	
246-13	22585-22586	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
246-14	22587-22589	pa	CONJ	CCONJ	_	_	pa	_	_	_	_	_	_	_	_	
246-15	22590-22593	čak	PAR	PART	_	_	čak	_	_	_	_	_	_	_	_	
246-16	22594-22595	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
246-17	22596-22607	kanibalizma	N	NOUN	_	_	kanibalizam	_	_	_	ENG30-00412839-n	1	ENG30-00412839-n	*	U ovom kontekstu, 'kanibalizam' se odnosi na ljude koji jedu meso drugih ljudi, što tačno odgovara značenju 'praksa jedenja mesa sopstvene vrste'.	
246-18	22608-22609	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
246-19	22610-22621	čedomorstva	N	NOUN	_	_	čedomorstvo	_	_	_	ENG30-01250492-n	1	ENG30-01250492-n	*	U kontekstu rečenice, 'čedomorstvo' se koristi da bi označilo ubistvo novorođenčadi, što je potpuno u skladu sa ponuđenim značenjem.	
246-20	22621-22622	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Dok se pobuna polako stišavala, postajalo je jasno da se kolonijalna vladavina Britanije više ne može održati.
247-1	22623-22626	Dok	CONJ	SCONJ	_	_	dok	_	_	_	_	_	_	_	_	
247-2	22627-22629	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0425[2170]	1[2170]	CVMWE-0425[2170]	*[631]	U kontekstu, 'stišavala se' označava da pobuna gubi svoju žestinu i intenzitet, što se direktno poklapa sa datim značenjem.[2170]	
247-3	22630-22636	pobuna	N	NOUN	_	_	pobuna	_	_	_	ENG30-00962129-n	3	ENG30-00962129-n;ENG30-01177327-n;ENG30-13977043-n	*[631]|*[632]	Rečenica govori o kolonijalnoj vladavini i jasno aludira na organizovano suprotstavljanje vlasti u vidu sukoba koji ugrožava kontrolu britanske kolonijalne vlasti, što precizno odgovara ovom značenju.	
247-4	22637-22643	polako	ADV	ADV	_	_	polako	_	_	_	ENG30-00161630-b	2	ENG30-00161630-b;ENG30-00388494-b	*[631]|*[633]	U kontekstu rečenice, 'polako' znači da se pobuna stišavala bez žurbe, tj. sporo, što odgovara značenju 'nema brzine'.	
247-5	22644-22653	stišavala	V	VERB	_	_	stišavati	1	stišavati se	IRV	CVMWE-0425[2170]	1[2170]	CVMWE-0425[2170]	*[631]	U kontekstu, 'stišavala se' označava da pobuna gubi svoju žestinu i intenzitet, što se direktno poklapa sa datim značenjem.[2170]	
247-6	22653-22654	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
247-7	22655-22664	postajalo	V	VERB	_	_	postajati	3	postati jasno	VID	CVMWE-0316[2171]	1[2171]	CVMWE-0316[2171]	*[634]	U ovom kontekstu, 'postajalo je jasno' znači da su ljudi počinjali da shvataju situaciju u vezi sa nemogućnošću održanja kolonijalne vlasti, što do tada nije bilo očigledno.[2171]	
247-8	22665-22667	je	V	AUX	_	_	jesam	_	_	_	http://llod.jerteh.rs/WSD/seCVMWE0316[634]	1[634]	CVMWE-0316[634]	*[634]	U ovom kontekstu, 'postajalo je jasno' znači da su ljudi počeli da shvataju situaciju koja ranije nije bila očigledna, što odgovara ponuđenom značenju.[634]	
247-9	22668-22673	jasno	ADV	ADV	_	_	jasno	3	*	VID	CVMWE-0316[2171]	1[2171]	CVMWE-0316[2171]	*[634]	U ovom kontekstu, 'postajalo je jasno' znači da su ljudi počinjali da shvataju situaciju u vezi sa nemogućnošću održanja kolonijalne vlasti, što do tada nije bilo očigledno.[2171]	
247-10	22674-22676	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
247-11	22677-22679	se	PAR	PART	_	_	se	2	*	IRV	CVMWE-0255[2172]	3[2172]	CVMWE-0255;ENG30-02618149-v;ENG30-02734800-v[2172]	*[635]	U ovom kontekstu, 'održati se' znači zadržati dotadašnji status ili položaj, tj. Britanija više ne može sačuvati svoju kolonijalnu vlast u ranijem obliku.[2172]	
247-12	22680-22691	kolonijalna	A	ADJ	_	_	kolonijalan	_	_	_	ENG30-02700029-a	2	ENG30-02700029-a;ENG30-02700199-a	*[635]|*[636]	Ciljna reč 'kolonijalna' u ovom kontekstu se odnosi na vlast Velike Britanije nad kolonijama, dakle, na nešto što je karakteristično za kolonije ili se na njih odnosi.	
247-13	22692-22701	vladavina	N	NOUN	_	_	vladavina	_	_	_	ENG30-13968859-n	4	ENG30-13968859-n;ENG30-14442933-n;ENG30-14443532-n;ENG30-15260814-n	*[635]|*[637]	U ovom kontekstu, 'vladavina' označava oblik upravljanja ili upravnu vlast koju Britanija ima nad kolonijom, što je najbliže značenju 'oblik upravljanja društvenom organizacijom'.	
247-14	22702-22711	Britanije	N	PROPN	http://www.wikidata.org/entity/Q145	LOC	Britanija	_	_	_	http://llod.jerteh.rs/WSD/seCVMWE0255[635]	3[635]	CVMWE-0255\;ENG30-02618149-v\;ENG30-02734800-v[635]	*[635]	U ovom kontekstu, 'održati se' znači da kolonijalna vladavina Britanije više ne može sačuvati svoj dotadašnji položaj ili stanje, odnosno ne može istrajati u ranijem obliku.[635]	
247-15	22712-22716	više	ADV	ADV	_	_	više	_	_	_	CV0061	3	CV0061;ENG30-00099712-b;ENG30-01555133-a	*[635]|*[638]	"Više" se u ovom kontekstu koristi u odričnoj rečenici u značenju 'odsad nadalje', tj. kolonijalna vladavina se ne može nastaviti ubuduće.	
247-16	22717-22719	ne	PAR	PART	_	_	ne	_	_	_	http://llod.jerteh.rs/WSD/seCVMWE0255[635]	3[635]	CVMWE-0255\;ENG30-02618149-v\;ENG30-02734800-v[635]	*[635]	U ovom kontekstu, 'održati se' znači da kolonijalna vladavina Britanije više ne može sačuvati svoj dotadašnji položaj ili stanje, odnosno ne može istrajati u ranijem obliku.[635]	
247-17	22720-22724	može	V	VERB	_	_	moći	_	_	_	CV0044	6	CV0044;CV0071;CV0124;CV0171;DRJ0-203294/2b.;ENG30-02523221-v	*[635]|*[639]	U ovom kontekstu 'moći' znači 'biti u stanju ili sposoban učiniti nešto', odnosno kolonijalna vladavina Britanije više nije u stanju da se održi.	
247-18	22725-22732	održati	V	VERB	_	_	održati	2	održati se	IRV	CVMWE-0255[2172]	3[2172]	CVMWE-0255;ENG30-02618149-v;ENG30-02734800-v[2172]	*[635]	U ovom kontekstu, 'održati se' znači zadržati dotadašnji status ili položaj, tj. Britanija više ne može sačuvati svoju kolonijalnu vlast u ranijem obliku.[2172]	
247-19	22732-22733	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Ekonomska priroda društva se takođe dramatično promenila.
248-1	22734-22743	Ekonomska	A	ADJ	_	_	ekonomski	_	_	_	ENG30-02716739-a	4	ENG30-01871565-a;ENG30-02577454-a;ENG30-02716605-a;ENG30-02716739-a	*	U kontekstu se govori o prirodi društva u odnosu na promene u sistemu proizvodnje i upravljanja materijalnim dobrima, što najpreciznije odgovara ovom značenju.	
248-2	22744-22751	priroda	N	NOUN	_	_	priroda	_	_	_	ENG30-04726724-n	3	ENG30-04623113-n;ENG30-04726724-n;ENG30-09466280-n	*	U ovom kontekstu, 'priroda' se odnosi na suštinske karakteristike ili svojstva ekonomske strukture društva, što je precizno pokriveno ovim značenjem.	
248-3	22752-22759	društva	N	NOUN	_	_	društvo	_	_	_	ENG30-07966140-n	4	ENG30-07966140-n;ENG30-08184861-n;ENG30-08227214-n;ENG30-13782769-n	*	U ovom kontekstu, 'društvo' se odnosi na širu društvenu grupu sa zajedničkom ekonomskom i kulturnom strukturom, čija se ekonomska priroda menja.	
248-4	22760-22762	se	PAR	PART	_	_	se	1	*	IRV	ENG30-00109660-v[2173]	5[2173]	CVMWE-0354;CVMWE-0355;CVMWE-0356;ENG30-00109660-v;ENG30-02626604-v[2173]	*[640]	Ovaj kontekst govori o ekonomskoj prirodi društva koja je suštinski postala drugačija, tj. promenila svoju prvobitnu prirodu, što odgovara ovom značenju.[2173]	
248-5	22763-22769	takođe	PAR	PART	_	_	takođe	_	_	_	http://llod.jerteh.rs/WSD/seENG3000109660v[640]	5[640]	CVMWE-0354\;CVMWE-0355\;CVMWE-0356\;ENG30-00109660-v\;ENG30-02626604-v[640]	*[640]	U ovom kontekstu, 'promeniti se' znači da je ekonomska priroda društva pretrpela suštinsku promenu i izgubila svoju prvobitnu prirodu, što najpreciznije odgovara ovom značenju.[640]	
248-6	22770-22780	dramatično	ADV	ADV	_	_	dramatično	_	_	_	ENG30-00246802-b	1	ENG30-00246802-b	*[640]|*[641]	Ovde 'dramatično' označava promeni koja se dogodila na veoma impresivan, upadljiv ili intenzivan način, što je u skladu sa ponuđenim značenjem.	
248-7	22781-22790	promenila	V	VERB	_	_	promeniti	1	promeniti se	IRV	ENG30-00109660-v[2173]	5[2173]	CVMWE-0354;CVMWE-0355;CVMWE-0356;ENG30-00109660-v;ENG30-02626604-v[2173]	*[640]	Ovaj kontekst govori o ekonomskoj prirodi društva koja je suštinski postala drugačija, tj. promenila svoju prvobitnu prirodu, što odgovara ovom značenju.[2173]	
248-8	22790-22791	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Pogađa između 700.000 i 1,6 miliona trudnoća godišnje, što dovodi do spontanih pobačaja, mrtvorođene dece i kongenitalnog sifilisa.
249-1	22792-22798	Pogađa	V	VERB	_	_	pogađati	_	_	_	ENG30-00019448-v	2	DRJ0-212537/0;ENG30-00019448-v	*	U ovom kontekstu 'pogađa' znači da nešto ima negativan uticaj na određeni broj trudnoća, tj. da utiče na njih izazivajući zdravstvene probleme.	
249-2	22799-22805	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	_	
249-3	22806-22813	700.000	NUM	NUM	_	_	700.000	_	_	_	_	_	_	_	_	
249-4	22814-22815	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
249-5	22816-22819	1,6	NUM	NUM	_	_	1,6	_	_	_	_	_	_	_	_	
249-6	22820-22827	miliona	N	NOUN	_	_	milion	_	_	_	ENG30-13751533-n	2	CV0045;ENG30-13751533-n	*	U ovom kontekstu, 'milion' označava tačnu numeričku vrednost (1.000.000), korišćenu za kvantifikaciju broja trudnoća, a ne figurativno ili hiperbolično.	
249-7	22828-22836	trudnoća	N	NOUN	_	_	trudnoća	_	_	_	ENG30-14046202-n	1	ENG30-14046202-n	*	U ovom kontekstu, 'trudnoća' označava stanje kada žena nosi fetus u materici, što je povezano sa rizicima kao što su spontani pobačaji i kongenitalni sifilis.	
249-8	22837-22845	godišnje	ADV	ADV	_	_	godišnje	_	_	_	CV0052	3	CV0052;ENG30-00081737-b;ENG30-00250570-b	*	U ovom kontekstu, 'godišnje' označava broj trudnoća koje se dogode jednom godišnje ili svake godine, što je u skladu sa značenjem 'jedanput u godini, svake godine jedanput'.	
249-9	22845-22846	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
249-10	22847-22850	što	CONJ	SCONJ	_	_	što	_	_	_	_	_	_	_	_	
249-11	22851-22857	dovodi	V	VERB	_	_	dovoditi	_	_	_	ENG30-02686625-v	2	ENG30-01434140-v;ENG30-02686625-v	*	U datom kontekstu, 'dovodi' označava uzrokovanje ili izazivanje nečega kao posledice, što odgovara značenju 'učiniti da se šta dogodi ili da šta uzrokuje'.	
249-12	22858-22860	do	PREP	ADP	_	_	do	_	_	_	_	_	_	_	_	
249-13	22861-22870	spontanih	A	ADJ	_	_	spontan	2[334]	spontani pobačaj[334]	NID[334]	CVMWE-0417[2174]	1[2174]	CVMWE-0417[2174]	*[642]	U navedenom kontekstu, 'spontani pobačaj' se odnosi na nenamerno izbacivanje fetusa iz materice pre nego što postane održiv, što je tačno značenje ponuđene definicije.[2174]	
249-14	22871-22879	pobačaja	N	NOUN	_	_	pobačaj	2[334]	spontani pobačaj[334]	NID[334]	CVMWE-0417[2174]	1[2174]	CVMWE-0417[2174]	*[642]	U navedenom kontekstu, 'spontani pobačaj' se odnosi na nenamerno izbacivanje fetusa iz materice pre nego što postane održiv, što je tačno značenje ponuđene definicije.[2174]	
249-15	22879-22880	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
249-16	22881-22892	mrtvorođene	A	ADJ	_	_	mrtvorođen	3[335]	mrtvorođena deca[335]	NID[335]	CVMWE-0210[2175]	1[2175]	CVMWE-0210[2175]	*[643]	U ovom kontekstu, 'mrtvorođena deca' se odnosi na bebe koje su umrle u materici nakon najmanje 28 nedelja trudnoće, što je u skladu sa datim značenjem.[2175]	
249-17	22893-22897	dece	N	NOUN	_	_	deca	3[335]	mrtvorođena deca[335]	NID[335]	CVMWE-0210[2175]	1[2175]	CVMWE-0210[2175]	*[643]	U ovom kontekstu, 'mrtvorođena deca' se odnosi na bebe koje su umrle u materici nakon najmanje 28 nedelja trudnoće, što je u skladu sa datim značenjem.[2175]	
249-18	22898-22899	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
249-19	22900-22913	kongenitalnog	A	ADJ	_	_	kongenitalan	1[336]	kongenitalni sifilis[336]	NID[336]	CVMWE-0176[2176]	2[2176]	CVMWE-0176;LLM-0097[2176]	*[644]	U kontekstu se govori o ishodima sifilisa tokom trudnoće, a definicija pod CVMWE-0176 precizno navodi prenos infekcije sa majke na bebu tokom trudnoće ili pri rođenju, što se najpreciznije poklapa sa upotrebom izraza u rečenici.[2176]	
249-20	22914-22922	sifilisa	N	NOUN	_	_	sifilis	1[336]	kongenitalni sifilis[336]	NID[336]	CVMWE-0176[2176]	2[2176]	CVMWE-0176;LLM-0097[2176]	*[644]	U kontekstu se govori o ishodima sifilisa tokom trudnoće, a definicija pod CVMWE-0176 precizno navodi prenos infekcije sa majke na bebu tokom trudnoće ili pri rođenju, što se najpreciznije poklapa sa upotrebom izraza u rečenici.[2176]	
249-21	22922-22923	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Utvrdili su da je zakon o samoupravljanju osnova celokupnog društvenog poretka u Jugoslaviji.
