#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=U petoj sezoni program je održan u skladu sa novim konceptom: jedan mladi fudbaler iz svake zemlje izabran je kao njen predstavnik.
204-5	19320-19323	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	0	_	_	_	
204-6	19324-19334	ograničena	A	ADJ	_	_	ograničen	_	_	_	ENG30-00529191-a	11	ENG30-00440579-a;ENG30-00529191-a;ENG30-00637267-a;ENG30-01007258-a;ENG30-01103844-a;ENG30-01415021-a;ENG30-01540871-a;ENG30-01913642-a;ENG30-01986349-a;ENG30-02002227-a;ENG30-02002470-a	*	U kontekstu rečenice, 'ograničena' grupa se odnosi na deo grupe koji ima pristup arhivama, a ne na celu grupu.	
204-7	19335-19340	grupa	N	NOUN	_	_	grupa	_	_	_	ENG30-00031264-n	10	ENG30-00031264-n;ENG30-06016853-n;ENG30-07953827-n;ENG30-08006094-n;ENG30-08215044-n;ENG30-08227916-n;ENG30-08240169-n;ENG30-08249038-n;ENG30-08480512-n;ENG30-13782769-n	*	U kontekstu rečenice, 'grupa' se odnosi na bilo koji broj objekata ili članova koji se posmatraju kao jedinica, u ovom slučaju nadležni organi koji imaju ograničen pristup arhivama.	
204-8	19341-19350	nadležnih	A	ADJ	_	_	nadležan	_	_	_	ENG30-00809201-a	1	ENG30-00809201-a	*	U kontekstu rečenice, 'nadležni' organi su oni koji donose odluke o pristupu arhivama, što odgovara značenju onoga ko snosi odgovornost za nešto.	
204-9	19351-19357	organa	N	NOUN	_	_	organ	_	_	_	ENG30-08349350-n	2	ENG30-05297523-n;ENG30-08349350-n	*	U kontekstu rečenice, 'organa' se odnosi na vladine biroove ili institucije koje imaju određene ovlasti i funkcije, što odgovara značenju vladinog biroa posvećenog obavljanju neke specifične funkcije.	
204-10	19358-19361	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	0	_	_	_	
204-11	19362-19365	svi	PRO	DET	_	_	sav	_	_	_	_	0	_	_	_	
204-12	19366-19375	korisnici	N	NOUN	_	_	korisnik	_	_	_	ENG30-10741590-n	2	ENG30-10036266-n;ENG30-10741590-n	*	U kontekstu rečenice, 'korisnici' se odnosi na osobe koje koriste usluge ili servise IMI-ja, a ne na osobe koje uzimaju drogu.	
204-13	19376-19382	IMI-ja	ABB	X	http://www.wikidata.org/entity/Q863973	PRODUCT	IMI	_	_	_	_	0	_	_	_	
204-14	19382-19383	.	PUNCT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Iako su proučavani drugi načini lečenja krupa, ni za jedan ne postoji dovoljno dokaza koji bi podržali njegovu upotrebu.
205-1	19383-19387	Iako	CONJ	SCONJ	_	_	iako	_	_	_	_	0	_	_	_	
205-2	19388-19390	su	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
205-3	19391-19401	proučavani	V	VERB	_	_	proučavati	_	_	_	ENG30-00644583-v	3	ENG30-00599992-v;ENG30-00607114-v;ENG30-00644583-v	*	U kontekstu rečenice, reč 'proučavani' se odnosi na detaljno razmatranje ili analizu drugih načina lečenja krupa, što odgovara značenju 'Razmotriti nešto detaljno, podvrgnuti analizi da bi se otkrila njegova suštinska svojstva ili značenje.'	
205-4	19402-19407	drugi	A	ADJ	_	_	drugi	_	_	_	ENG30-02070188-a	4	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	*	Značenje 'drugi' u ovom kontekstu se odnosi na načine lečenja koji nisu prvi pomenuti ili standardni, već neki drugi.	
205-5	19408-19414	načini	N	NOUN	_	_	način	_	_	_	ENG30-04928903-n	5	ENG30-00172710-n;ENG30-04910135-n;ENG30-04928903-n;ENG30-13801424-n;ENG30-13939604-n	*	U kontekstu rečenice, 'načini' se odnose na metode ili postupke lečenja krupa, što odgovara značenju 'kako se nešto radi ili kako se to dešava'.	
205-6	19415-19422	lečenja	N	NOUN	_	_	lečenje	_	_	_	ENG30-00658082-n	1	ENG30-00658082-n	*	U kontekstu rečenice, 'lečenje' se odnosi na postupke ili primene koje se koriste za olakšanje ili izlečenje bolesti, u ovom slučaju krupa.	
205-7	19423-19428	krupa	N	NOUN	_	_	krup	_	_	_	ENG30-14174011-n	2	ENG30-14174011-n;ENG30-14349311-n	*	Kontekst se odnosi na lečenje, što ukazuje na bolest, a ne na upalu. Krupa kao bolest odojčadi i male dece je relevantnija u ovom kontekstu.	
205-8	19428-19429	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
205-9	19430-19432	ni	PAR	PART	_	_	ni	_	_	_	_	0	_	_	_	
205-10	19433-19435	za	PREP	ADP	_	_	za	_	_	_	_	0	_	_	_	
205-11	19436-19441	jedan	NUM	NUM	_	_	jedan	_	_	_	_	0	_	_	_	
205-12	19442-19444	ne	PAR	PART	_	_	ne	_	_	_	_	0	_	_	_	
205-13	19445-19452	postoji	V	VERB	_	_	postojati	_	_	_	ENG30-02603699-v	1	ENG30-02603699-v	*	U ovom kontekstu, 'postojati' se odnosi na egzistenciju dokaza koji bi podržali upotrebu načina lečenja, što odgovara značenju 'imati egzistanciju, biti, egzistirati u određenom obliku ili vidu'.	
205-14	19453-19461	dovoljno	ADV	ADV	_	_	dovoljno	_	_	_	ENG30-00145713-b	2	ENG30-00145713-b;ENG30-00178909-b	*	U ovom kontekstu, 'dovoljno' se odnosi na količinu dokaza koja je potrebna da bi se podržala upotreba nekih načina lečenja. To znači da trenutno nema dovoljno dokaza da bi se potvrdila njihova efikasnost.	
205-15	19462-19468	dokaza	N	NOUN	_	_	dokaz	_	_	_	ENG30-00153961-n	6	ENG30-00153961-n;ENG30-05819149-n;ENG30-05824739-n;ENG30-06643408-n;ENG30-06643763-n;ENG30-06732710-n	*	U kontekstu rečenice, ciljna reč 'dokaz' se odnosi na čin potvrđivanja ili testiranja istinitosti nečega, što se odnosi na nedostatak naučnih dokaza koji podržavaju upotrebu drugih načina lečenja krupa.	
205-16	19469-19473	koji	PRO	DET	_	_	koji	_	_	_	_	0	_	_	_	
205-17	19474-19476	bi	V	AUX	_	_	biti	_	_	_	_	0	_	_	_	
205-18	19477-19485	podržali	V	VERB	_	_	podržati	_	_	_	ENG30-02663340-v	9	ENG30-00719231-v;ENG30-00797697-v;ENG30-00806314-v;ENG30-00895304-v;ENG30-00896497-v;ENG30-01148710-v;ENG30-01149138-v;ENG30-02624884-v;ENG30-02663340-v	*	U kontekstu rečenice, reč 'podržati' se odnosi na dokaze koji bi potvrdili upotrebu načina lečenja, što odgovara značenju podržati dokazima ili autoritetom.	
205-19	19486-19493	njegovu	PRO	DET	_	_	njegov	_	_	_	_	0	_	_	_	
205-20	19494-19502	upotrebu	N	NOUN	_	_	upotreba	_	_	_	ENG30-00947128-n	3	ENG30-00061598-n;ENG30-00947128-n;ENG30-05149978-n	*	Kontekst se odnosi na korišćenje načina lečenja, što odgovara značenju 'čin korišćenja'.	
205-21	19502-19503	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Njegov porodični život nije bio srećan.
206-1	19503-19509	Njegov	PRO	DET	_	_	njegov	_	_	_	_	0	_	_	_	
206-2	19510-19519	porodični	A	ADJ	_	_	porodičan	1[296]	porodični život[296]	NID[296]	LLM-0188[2154]	1[2154]	LLM-0188[2154]	*[618]	U kontekstu rečenice, 'porodični život' se odnosi na način života, odnose i aktivnosti unutar porodice, što je tačno opisano ovim značenjem.[2154]	
206-3	19520-19525	život	N	NOUN	_	_	život	1[296]	porodični život[296]	NID[296]	LLM-0188[2154]	1[2154]	LLM-0188[2154]	*[618]	U kontekstu rečenice, 'porodični život' se odnosi na način života, odnose i aktivnosti unutar porodice, što je tačno opisano ovim značenjem.[2154]	
206-4	19526-19530	nije	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
206-5	19531-19534	bio	V	AUX	_	_	biti	_	_	_	_	0	_	_	_	
206-6	19535-19541	srećan	A	ADJ	_	_	srećan	_	_	_	ENG30-00561664-a	5	ENG30-00561664-a;ENG30-00908929-a;ENG30-01048406-a;ENG30-01148283-a;ENG30-01315390-a	*	U kontekstu rečenice, 'srećan' se odnosi na opšte zadovoljstvo i blagostanje u porodičnom životu, što odgovara prvom značenju.	
206-7	19541-19542	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Simptomi se obično poboljšavaju u roku od dva dana, ali mogu trajati i do sedam dana.
207-1	19542-19550	Simptomi	N	NOUN	_	_	simptom	_	_	_	ENG30-14299637-n	2	ENG30-14299637-n;ENG30-14301785-n	*	Kontekst se odnosi na osećaje ili promene u telesnim funkcijama koje pacijent doživljava, što se poboljšavaju ili traju, što odgovara prvom značenju.	
207-2	19551-19553	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0292[2155]	1[2155]	CVMWE-0292[2155]	*[619]	U kontekstu rečenice, 'poboljšavati se' se odnosi na simptome koji postaju bolji ili manji, što odgovara značenju 'poći nabolje, popraviti se, uznapredovati'.[2155]	
207-3	19554-19560	obično	ADV	ADV	_	_	obično	_	_	_	ENG30-00155621-b	3	ENG30-00041954-b;ENG30-00106921-b;ENG30-00155621-b	*[619]|*[620]	Značenje 'obično' u kontekstu rečenice odnosi se na 'uobičajeno' ili 'po pravilu', što ukazuje na tipično ponašanje simptoma.	
207-4	19561-19573	poboljšavaju	V	VERB	_	_	poboljšavati	1	poboljšavati se	IRV	CVMWE-0292[2155]	1[2155]	CVMWE-0292[2155]	*[619]	U kontekstu rečenice, 'poboljšavati se' se odnosi na simptome koji postaju bolji ili manji, što odgovara značenju 'poći nabolje, popraviti se, uznapredovati'.[2155]	
207-5	19574-19575	u	PREP	ADP	_	_	u	2[297]	u roku od[297]	AdpID[297]	LLM-0287[2156]	1[2156]	LLM-0287[2156]	*[621]	Značenje 'u roku od' u kontekstu rečenice odnosi se na definisani vremenski period (dva do sedam dana) u kojem se simptomi poboljšavaju ili traju.[2156]	
207-6	19576-19580	roku	N	NOUN	_	_	rok	2[297]	u roku od[297]	AdpID[297]	LLM-0287[2156]	1[2156]	LLM-0287[2156]	*[621]	Značenje 'u roku od' u kontekstu rečenice odnosi se na definisani vremenski period (dva do sedam dana) u kojem se simptomi poboljšavaju ili traju.[2156]	
207-7	19581-19583	od	PREP	ADP	_	_	od	2[297]	u roku od[297]	AdpID[297]	LLM-0287[2156]	1[2156]	LLM-0287[2156]	*[621]	Značenje 'u roku od' u kontekstu rečenice odnosi se na definisani vremenski period (dva do sedam dana) u kojem se simptomi poboljšavaju ili traju.[2156]	
207-8	19584-19587	dva	NUM	NUM	_	_	dva	_	_	_	_	0	_	_	_	
207-9	19588-19592	dana	N	NOUN	_	_	dan	_	_	_	ENG30-15123115-n	8	ENG30-14484516-n;ENG30-15123115-n;ENG30-15136453-n;ENG30-15155220-n;ENG30-15157041-n;ENG30-15157225-n;ENG30-15164957-n;ENG30-15208540-n	*	U kontekstu rečenice, 'dan' se odnosi na vremenski period ili tačku u vremenu, što je u skladu sa značenjem 'Neka tačka u vremenu ili vremenski period'.	
207-10	19592-19593	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
207-11	19594-19597	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	0	_	_	_	
207-12	19598-19602	mogu	V	VERB	_	_	moći	_	_	_	CV0171	6	CV0044;CV0071;CV0124;CV0171;DRJ0-203294/2b.;ENG30-02523221-v	*	U kontekstu rečenice, 'mogu' se koristi za izražavanje eventualne mogućnosti da simptomi trajaju do sedam dana, što odgovara značenju 'kad se nešto iskazuje, iznosi kao eventualna ili stvarna mogućnost'.	
207-13	19603-19610	trajati	V	VERB	_	_	trajati	_	_	_	ENG30-02704928-v	2	ENG30-02618149-v;ENG30-02704928-v	*	U kontekstu rečenice, reč 'trajati' se odnosi na vremenski period u kojem se simptomi mogu nastaviti, što ukazuje na duže trajanje.	
207-14	19611-19612	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
207-15	19613-19615	do	PREP	ADP	_	_	do	_	_	_	_	0	_	_	_	
207-16	19616-19621	sedam	NUM	NUM	_	_	sedam	_	_	_	_	0	_	_	_	
207-17	19622-19626	dana	N	NOUN	_	_	dan	_	_	_	ENG30-15155220-n	8	ENG30-14484516-n;ENG30-15123115-n;ENG30-15136453-n;ENG30-15155220-n;ENG30-15157041-n;ENG30-15157225-n;ENG30-15164957-n;ENG30-15208540-n	*	U kontekstu rečenice, 'dan' se odnosi na vreme potrebno Zemlji da završi jednu punu rotaciju oko svoje ose, što je standardna jedinica vremena koja se koristi za merenje trajanja simptoma.	
207-18	19626-19627	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=U toku noći obe vojske su učvrstile svoje položaje.
208-1	19627-19628	U	PREP	ADP	_	_	u	1[298]	u toku noći[298]	AdvID[298]	LLM-0296[2157]	1[2157]	LLM-0296[2157]	*[622]	Reč 'u toku noći' se koristi da označava vreme tokom noći, što odgovara značenju 'Tokom noćnog perioda; preko noći.'[2157]	
208-2	19629-19633	toku	N	NOUN	_	_	tok	1[298]	u toku noći[298]	AdvID[298]	LLM-0296[2157]	1[2157]	LLM-0296[2157]	*[622]	Reč 'u toku noći' se koristi da označava vreme tokom noći, što odgovara značenju 'Tokom noćnog perioda; preko noći.'[2157]	
208-3	19634-19638	noći	N	NOUN	_	_	noć	1[298]	u toku noći[298]	AdvID[298]	LLM-0296[2157]	1[2157]	LLM-0296[2157]	*[622]	Reč 'u toku noći' se koristi da označava vreme tokom noći, što odgovara značenju 'Tokom noćnog perioda; preko noći.'[2157]	
208-4	19639-19642	obe	NUM	NUM	_	_	oba	_	_	_	_	0	_	_	_	
208-5	19643-19649	vojske	N	NOUN	_	_	vojska	_	_	_	ENG30-08199025-n	3	ENG30-01206986-n;ENG30-08191230-n;ENG30-08199025-n	*	Kontekst se odnosi na dve vojske koje učvršćuju svoje položaje, što ukazuje na vojne snage dve države.	
208-6	19650-19652	su	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
208-7	19653-19662	učvrstile	V	VERB	_	_	učvrstiti	_	_	_	ENG30-01340439-v	4	ENG30-00165450-v;ENG30-01332483-v;ENG30-01340439-v;ENG30-01387786-v	*	U kontekstu rečenice, reč 'učvrstile' se odnosi na vojsku koja je učvrstila svoje položaje, što znači da su ih učvrstili ili sigurno prikačili na određenom mestu.	
208-8	19663-19668	svoje	PRO	DET	_	_	svoj	_	_	_	_	0	_	_	_	
208-9	19669-19677	položaje	N	NOUN	_	_	položaj	_	_	_	ENG30-08622586-n	9	ENG30-03763403-n;ENG30-05079866-n;ENG30-08622586-n;ENG30-08624196-n;ENG30-08624385-n;ENG30-13925752-n;ENG30-13945102-n;ENG30-13945919-n;ENG30-13947645-n	*	U kontekstu rečenice, 'položaje' se odnosi na tačke koje trupe zauzimaju iz taktičkih razloga, što odgovara vojnom kontekstu.	
208-10	19677-19678	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Javlja se oko pet puta češće u zemljama u razvoju nego u razvijenom svetu.
209-1	19678-19684	Javlja	V	VERB	_	_	javljati	1	javljati se	IRV	CVMWE-0161[2158]	1[2158]	CVMWE-0161[2158]	*[623]	U kontekstu rečenice, 'javljati se' se odnosi na pojavu ili nastanak bolesti, što je u skladu sa značenjem 'pojaviti se, nastati (i o bolesti)'.[2158]	
209-2	19685-19687	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0161[2158]	1[2158]	CVMWE-0161[2158]	*[623]	U kontekstu rečenice, 'javljati se' se odnosi na pojavu ili nastanak bolesti, što je u skladu sa značenjem 'pojaviti se, nastati (i o bolesti)'.[2158]	
209-3	19688-19691	oko	ADV	ADV	_	_	oko	_	_	_	ENG30-00007015-b	1	ENG30-00007015-b	*	U ovom kontekstu, 'oko' se koristi da označava približnu količinu ili frekvenciju, što odgovara značenju neprecizne, ali prilično blizu tačne količine.	
209-4	19692-19695	pet	NUM	NUM	_	_	pet	_	_	_	_	0	_	_	_	
209-5	19696-19700	puta	PAR	PART	_	_	puta	_	_	_	_	0	_	_	_	
209-6	19701-19706	češće	ADV	ADV	_	_	češće	_	_	_	CVDf-172/0	1	CVDf-172/0	*	U kontekstu rečenice, 'češće' se koristi kao komparativ priloga 'često' kako bi se poredilo učestalost pojave nečega u zemljama u razvoju i razvijenom svetu.	
209-7	19707-19708	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
209-8	19709-19717	zemljama	N	NOUN	_	_	zemlja	2[299]	zemlja u razvoju[299]	NID[299]	CVMWE-0517[2159]	1[2159]	CVMWE-0517[2159]	*[624]	Kontekst se odnosi na države sa niskim standardom života i nerazvijenom industriijom, što odgovara definiciji zemlje u razvoju.[2159]	
209-9	19718-19719	u	PREP	ADP	_	_	u	2[299]	zemlja u razvoju[299]	NID[299]	CVMWE-0517[2159]	1[2159]	CVMWE-0517[2159]	*[624]	Kontekst se odnosi na države sa niskim standardom života i nerazvijenom industriijom, što odgovara definiciji zemlje u razvoju.[2159]	
209-10	19720-19727	razvoju	N	NOUN	_	_	razvoj	2[299]	zemlja u razvoju[299]	NID[299]	CVMWE-0517[2159]	1[2159]	CVMWE-0517[2159]	*[624]	Kontekst se odnosi na države sa niskim standardom života i nerazvijenom industriijom, što odgovara definiciji zemlje u razvoju.[2159]	
209-11	19728-19732	nego	CONJ	CCONJ	_	_	nego	_	_	_	_	0	_	_	_	
209-12	19733-19734	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
209-13	19735-19745	razvijenom	A	ADJ	_	_	razvijen	_	_	_	ENG30-01301840-a	3	CV0202;ENG30-01301840-a;ENG30-01488616-a	*	Kontekst se odnosi na zemlje sa visokim industrijskim razvojem, što odgovara značenju za društva s visokim industrijskim razvojem.	
209-14	19746-19751	svetu	N	NOUN	_	_	svet	_	_	_	ENG30-09480809-n	5	ENG30-05809878-n;ENG30-07947255-n;ENG30-07965937-n;ENG30-09466280-n;ENG30-09480809-n	*	U kontekstu rečenice, 'svet' se odnosi na deo Zemlje koji se može posebno razmatrati, u ovom slučaju razlikujući se između zemalja u razvoju i razvijenih zemalja.	
209-15	19751-19752	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Godine 2007. prešao je u Formulu 1.
210-1	19752-19758	Godine	N	NOUN	_	_	godina	_	_	_	ENG30-15201505-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	U kontekstu rečenice, 'godina' se odnosi na godinu kao vremenski period koji je potreban planeti da napravi potpunu revoluciju oko Sunca, što se odnosi na kalendarsku godinu.	
210-2	19759-19764	2007.	A	ADJ	_	_	2007.	_	_	_	_	0	_	_	_	
210-3	19765-19771	prešao	V	VERB	_	_	preći	_	_	_	ENG30-00548616-v	8	ENG30-00548616-v;ENG30-00550117-v;ENG30-01212230-v;ENG30-01846916-v;ENG30-01909812-v;ENG30-01912159-v;ENG30-01912893-v;ENG30-01915365-v	*	U kontekstu rečenice, ciljna reč 'prešao' se odnosi na prelazak iz jedne kategorije ili nivoa u drugu, specifično prelazak u Formulu 1.	
210-4	19772-19774	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
210-5	19775-19776	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
210-6	19777-19784	Formulu	N	NOUN	http://www.wikidata.org/entity/Q174035[100]	ORG[100]	formula	_	_	_	_	0	_	*	_	
210-7	19785-19786	1	NUM	NUM	http://www.wikidata.org/entity/Q174035[100]	ORG[100]	1	_	_	_	_	0	_	_	_	
210-8	19786-19787	.	PUNCT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Kao dete učestvovao je u nekoliko predstava.
211-1	19787-19790	Kao	ADV	ADV	_	_	kao	_	_	_	NEW_SENSE	5	DRJ0-194033/1a.;DRJ0-194033/1b.;DRJ0-194033/2a.;DRJ0-194033/2b.;DRJ0-194033/2v.	*	U ovom kontekstu, 'kao' se koristi da istakne približnost ili sličnost između deteta i učestvovanja u predstavama, sugerišući da se ponašalo ili izgledalo kao dete tokom tih predstava. | Failed due to hallucination after 3 attempts.	
211-2	19791-19795	dete	N	NOUN	_	_	dete	_	_	_	ENG30-09917593-n	3	ENG30-09917593-n;ENG30-09918248-n;ENG30-10084295-n	*	Kontekst se odnosi na period između rođenja i puberteta, što odgovara prvom značenju.	
211-3	19796-19806	učestvovao	V	VERB	_	_	učestvovati	_	_	_	ENG30-02375131-v	3	ENG30-01082606-v;ENG30-02375131-v;ENG30-02450256-v	*	Reč 'učestvovao' u kontekstu rečenice označava da je osoba bila uključena u predstave, što odgovara značenju 'Izvršiti aktivnost ili uzeti učešće; biti uključen.'	
211-4	19807-19809	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
211-5	19810-19811	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
211-6	19812-19820	nekoliko	ADV	ADV	_	_	nekoliko	_	_	_	DRJ0-206395/1	2	DRJ0-206395/1;DRJ0-206395/2	*	U kontekstu rečenice, 'nekoliko' se odnosi na neodređenu, manju količinu predstava u kojima je dete učestvovalo.	
211-7	19821-19830	predstava	N	NOUN	_	_	predstava	_	_	_	ENG30-06619065-n	6	ENG30-05926676-n;ENG30-05936381-n;ENG30-06619065-n;ENG30-06879521-n;ENG30-06892016-n;ENG30-07018931-n	*	Kontekst se odnosi na učestvovanje u javnim prikazivanjima ili zabavama, što odgovara značenju 'Javno prikazivanje ili zabava'.	
211-8	19830-19831	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Uz lečenje, manje od 0,2 % dece zahteva endotrahealnu intubaciju.
212-1	19831-19833	Uz	PREP	ADP	_	_	uz	_	_	_	_	0	_	_	_	
212-2	19834-19841	lečenje	N	NOUN	_	_	lečenje	_	_	_	ENG30-00658082-n	1	ENG30-00658082-n	*	U kontekstu rečenice, 'lečenje' se odnosi na medicinske postupke ili primene usmerene ka olakšanju ili izlečenju bolesti ili povrede kod dece.	
212-3	19841-19842	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
212-4	19843-19848	manje	ADV	ADV	_	_	manje	_	_	_	ENG30-00099868-b	1	ENG30-00099868-b	*	U ovom kontekstu, 'manje' se koristi kao komparativ od 'malo' da bi se označilo da je broj dece koji zahteva endotrahealnu intubaciju manji od 0,2%.	
212-5	19849-19851	od	PREP	ADP	_	_	od	_	_	_	_	0	_	_	_	
212-6	19852-19855	0,2	NUM	NUM	_	_	0,2	_	_	_	_	0	_	_	_	
212-7	19856-19857	%	PUNCT	SYM	_	_	%	_	_	_	_	0	_	_	_	
212-8	19858-19862	dece	N	NOUN	_	_	deca	_	_	_	DRS0-457358/0.0	3	DRS0-457358/0.0;DRS0-457359/0.0;ENG30-09917593-n	*	U kontekstu rečenice, 'deca' se odnosi na mlade osobe koje još nisu odrasle, što je u skladu sa prvim značenjem.	
212-9	19863-19870	zahteva	V	VERB	_	_	zahtevati	_	_	_	ENG30-02635547-v	6	ENG30-00754942-v;ENG30-00784727-v;ENG30-02267989-v;ENG30-02275365-v;ENG30-02627934-v;ENG30-02635547-v	*	U ovom kontekstu, 'zahteva' se odnosi na medicinsku proceduru koja je neophodna ili izazvana stanjem dece. To odgovara značenju 'izazvati da bude prateća'.	
212-10	19871-19884	endotrahealnu	A	ADJ	_	_	endotrahealni	1[300]	endotrahealna intubacija[300]	NID[300]	CVMWE-0084[2160]	1[2160]	CVMWE-0084[2160]	*[625]	Kontekst se odnosi na medicinsku proceduru koja se koristi za zbrinjavanje disajnog puta, što odgovara invazivnoj terapijskoj metodi postavljanja endotrahealnog tubusa u traheju.[2160]	
212-11	19885-19895	intubaciju	N	NOUN	_	_	intubacija	1[300]	endotrahealna intubacija[300]	NID[300]	CVMWE-0084[2160]	1[2160]	CVMWE-0084[2160]	*[625]	Kontekst se odnosi na medicinsku proceduru koja se koristi za zbrinjavanje disajnog puta, što odgovara invazivnoj terapijskoj metodi postavljanja endotrahealnog tubusa u traheju.[2160]	
212-12	19895-19896	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Na venčanje Peleja i Tetide bila su pozvana sva božanstva osim boginje razdora Eride.
213-1	19896-19898	Na	PREP	ADP	_	_	na	_	_	_	_	0	_	_	_	
213-2	19899-19907	venčanje	N	NOUN	_	_	venčanje	_	_	_	ENG30-01036996-n	1	ENG30-01036996-n	*	U kontekstu rečenice, 'venčanje' se odnosi na bračnu ceremoniju Peleja i Tetide, što odgovara značenju 'čin venčanja; bračna ceremonija'.	
213-3	19908-19914	Peleja	N	PROPN	http://www.wikidata.org/entity/Q178641	PERS	Pelej	_	_	_	_	0	_	_	_	
213-4	19915-19916	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
213-5	19917-19923	Tetide	N	PROPN	http://www.wikidata.org/entity/Q184437	PERS	Tetida	_	_	_	_	0	_	_	_	
213-6	19924-19928	bila	V	AUX	_	_	biti	_	_	_	_	0	_	_	_	
213-7	19929-19931	su	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
213-8	19932-19939	pozvana	V	VERB	_	_	pozvati	_	_	_	ENG30-01063695-v	9	ENG30-00655555-v;ENG30-00753881-v;ENG30-00754156-v;ENG30-00792471-v;ENG30-01041762-v;ENG30-01063695-v;ENG30-01469770-v;ENG30-02305586-v;ENG30-02384686-v	*	U kontekstu rečenice, reč 'pozvana' se odnosi na traženje prisustva božanstava na venčanju, što odgovara značenju 'Tražiti nečije učešće ili prisustvo'.	
213-9	19940-19943	sva	PRO	DET	_	_	sav	_	_	_	_	0	_	_	_	
213-10	19944-19953	božanstva	N	NOUN	_	_	božanstvo	_	_	_	ENG30-09505418-n	1	ENG30-09505418-n	*	U kontekstu rečenice, 'božanstva' se odnosi na natprirodna bića koja se obožavaju i koja upravljaju nekim delom sveta ili aspektima života, što odgovara datom značenju.	
213-11	19954-19958	osim	PREP	ADP	_	_	osim	_	_	_	_	0	_	_	_	
213-12	19959-19966	boginje	N	NOUN	_	_	boginja	_	_	_	ENG30-09535622-n	1	ENG30-09535622-n	*	U kontekstu rečenice, ciljna reč 'boginja' se odnosi na žensko božanstvo, Eridu, koja je isključena sa venčanja.	
213-13	19967-19974	razdora	N	NOUN	_	_	razdor	_	_	_	ENG30-13979064-n	1	ENG30-13979064-n	*	U kontekstu rečenice, 'razdor' se odnosi na nedostatak dogovora ili harmonije među božanstvima, što je razlog zašto je Erida, boginja razdora, isključena sa venčanja.	
213-14	19975-19980	Eride	N	PROPN	http://www.wikidata.org/entity/Q140001	PERS	Erida	_	_	_	_	0	_	_	_	
213-15	19980-19981	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=U to vreme Ruska pravoslavna crkva je trošila 100.000 dolara godišnje na misionarski rad u Severnoj Americi.
214-1	19981-19982	U	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
214-2	19983-19985	to	PRO	DET	_	_	taj	_	_	_	_	0	_	_	_	
