#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Mnogo je siromaštva i nezaposlenosti.
263-6	21698-21700	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
263-7	21701-21707	poljem	N	NOUN	_	_	polje	_	_	_	*	simple_wsd - ENG30-08005260-n:0.9926::(matematika) skup elemenata tako da su sabiranje i množenje komutativni i asocijativni, a množenje je distributivno nad… - ENG30-08569998-n:0.9461::Prače zemlje na kome nema drveća i koje je obično ograđeno. - ENG30-11456760-n:0.9422::prostor oko tela koje zrači u kome njegove elektromagnetne oscilacije mogu da deluju na slično telo koje s njim nije u …	http://llod.jerteh.rs/WSD/seENG3008005260n	4	tesla_wsd	ENG30-05999134-n;ENG30-08005260-n;ENG30-08569998-n;ENG30-11456760-n	
263-8	21708-21712	skup	N	NOUN	_	_	skup	_	_	_	*	simple_wsd - ENG30-07999699-n:0.8491::apstraktan zbir brojeva i simbola - ENG30-07975026-n:0.8137::Grupa ljudi zajedno na jednom mestu. - ENG30-08256369-n:0.7560::grupa ljudi okupljena da promoviše društvenost i zajedničku aktivnost	http://llod.jerteh.rs/WSD/seENG3007999699n	3	tesla_wsd	ENG30-07975026-n;ENG30-07999699-n;ENG30-08256369-n	
263-9	21713-21720	realnih	A	ADJ	_	_	realan	_	_	_	*	simple_wsd - ENG30-01932973-a:0.8186::onaj koji postoji ili se pojavljuje u stvarnosti; ima provereno postojanje; nije iluzoran; - ENG30-01939984-a:0.8095::svestan ili izražava svest o stvarima kakve one zaista jesu - ENG30-00625393-a:0.7249::koji postoji u stvarnosti, uzet iz života	http://llod.jerteh.rs/WSD/seENG3001932973a	3	tesla_wsd	ENG30-00625393-a;ENG30-01932973-a;ENG30-01939984-a	
263-10	21721-21724	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	_	_	
263-11	21725-21736	kompleksnih	A	ADJ	_	_	kompleksan	1[266]	kompleksni broj[266]	NID[266]	*[569]	simple_wsd - ENG30-13729428-n:0.9453::Broj u obliku a+bi, gde su a i b realni brojevi a i je kvadratni koren od -1.[2177]	http://llod.jerteh.rs/WSD/seENG3013729428n[2177]	1[2177]	tesla_wsd	ENG30-13729428-n[2177]	
263-12	21737-21744	brojeva	N	NOUN	_	_	broj	1[266]	kompleksni broj[266]	NID[266]	*[569]	simple_wsd - ENG30-13729428-n:0.9453::Broj u obliku a+bi, gde su a i b realni brojevi a i je kvadratni koren od -1.[2177]	http://llod.jerteh.rs/WSD/seENG3013729428n[2177]	1[2177]	tesla_wsd	ENG30-13729428-n[2177]	
263-13	21745-21749	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	
263-14	21750-21752	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
263-15	21753-21761	zatvoren	A	ADJ	_	_	zatvoren	_	_	_	*	simple_wsd - ENG30-00501004-a:0.8822::sklon tajnosti ili rezervisan u pogledu otkrivanja informacija - ENG30-01986260-a:0.8290::osoba koja nije otvorena za saradnju - ENG30-00558951-a:0.6098::usko ograničen	http://llod.jerteh.rs/WSD/seENG3000501004a	3	tesla_wsd	ENG30-00501004-a;ENG30-00558951-a;ENG30-01986260-a	
263-16	21762-21763	u	PREP	ADP	_	_	u	2[267]	u odnosu na[267]	AdpID[267]	*[570]	simple_wsd - LLM-0278:0.8897::Poredeći sa nečim; vezano za nešto.[2178]	http://llod.jerteh.rs/WSD/seLLM0278[2178]	1[2178]	tesla_wsd	LLM-0278[2178]	
263-17	21764-21770	odnosu	N	NOUN	_	_	odnos	2[267]	u odnosu na[267]	AdpID[267]	*[570]	simple_wsd - LLM-0278:0.8897::Poredeći sa nečim; vezano za nešto.[2178]	http://llod.jerteh.rs/WSD/seLLM0278[2178]	1[2178]	tesla_wsd	LLM-0278[2178]	
263-18	21771-21773	na	PREP	ADP	_	_	na	2[267]	u odnosu na[267]	AdpID[267]	*[570]	simple_wsd - LLM-0278:0.8897::Poredeći sa nečim; vezano za nešto.[2178]	http://llod.jerteh.rs/WSD/seLLM0278[2178]	1[2178]	tesla_wsd	LLM-0278[2178]	
263-19	21774-21780	četiri	NUM	NUM	_	_	četiri	_	_	_	_	_	_	_	_	_	
263-20	21781-21792	aritmetičke	A	ADJ	_	_	aritmetički	3[268]	aritmetička operacija[268]	NID[268]	*[571]	simple_wsd - ENG30-00872541-n:0.8334::Matematička operacija nad brojevima.[2179]	http://llod.jerteh.rs/WSD/seENG3000872541n[2179]	1[2179]	tesla_wsd	ENG30-00872541-n[2179]	
263-21	21793-21802	operacije	N	NOUN	_	_	operacija	3[268]	aritmetička operacija[268]	NID[268]	*[571]	simple_wsd - ENG30-00872541-n:0.8334::Matematička operacija nad brojevima.[2179]	http://llod.jerteh.rs/WSD/seENG3000872541n[2179]	1[2179]	tesla_wsd	ENG30-00872541-n[2179]	
263-22	21802-21803	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Njen uticaj na muža bio je veliki i uglavnom blagotvoran.
264-1	21803-21807	Njen	PRO	DET	_	_	njen	_	_	_	_	_	_	_	_	_	
264-2	21808-21814	uticaj	N	NOUN	_	_	uticaj	_	_	_	*	simple_wsd - ENG30-00157081-n:0.8525::uzrokovanje nečega bez ikakvog izravnog ili prividnog napora - ENG30-05692910-n:0.7799::kognitivni faktor koji ima tendenciju da utiče na ono što radite - ENG30-11414411-n:0.7148::snažna posledica; snažan efekat	http://llod.jerteh.rs/WSD/seENG3000157081n	7	tesla_wsd	ENG30-00157081-n;ENG30-00157957-n;ENG30-05194151-n;ENG30-05692910-n;ENG30-07338552-n;ENG30-11414411-n;ENG30-11414608-n	
264-3	21815-21817	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	
264-4	21818-21822	muža	N	NOUN	_	_	muž	_	_	_	*	simple_wsd - ENG30-10288763-n:0.8399::odrasla muška osoba koja ima muževan karakter (muževit i hrabar kompetentan) - ENG30-10193967-n:0.7086::oženjen muškarac, ženin partner u braku	http://llod.jerteh.rs/WSD/seENG3010288763n	2	tesla_wsd	ENG30-10193967-n;ENG30-10288763-n	
264-5	21823-21826	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	
264-6	21827-21829	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
264-7	21830-21836	veliki	A	ADJ	_	_	velik	_	_	_	*	simple_wsd - ENG30-01375909-a:0.9031::iznad proseka po veličini ili broju ili količini ili snazi ili iznosu - ENG30-01190683-a:0.7437::Velik po stepenu ili intenzitetu ili broju ili količini. - ENG30-01488616-a:0.7113::Za životinje, potpuno razvijen.	http://llod.jerteh.rs/WSD/seENG3001375909a	8	tesla_wsd	ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01375909-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	
264-8	21837-21838	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
264-9	21839-21847	uglavnom	ADV	ADV	_	_	uglavnom	_	_	_	*	simple_wsd - ENG30-00006105-b:0.8143::u velikoj meri; uglavnom ili pretežno - ENG30-00041954-b:0.7233::bez razlike jednog od drugih - ENG30-00155621-b:0.6942::obično; po pravilu	http://llod.jerteh.rs/WSD/seENG3000006105b	4	tesla_wsd	ENG30-00006105-b;ENG30-00041954-b;ENG30-00073897-b;ENG30-00155621-b	
264-10	21848-21859	blagotvoran	A	ADJ	_	_	blagotvoran	_	_	_	*	simple_wsd - ENG30-00359645-a:0.6863::velikodušan u pomaganju siromašnima	http://llod.jerteh.rs/WSD/seENG3000359645a	1	tesla_wsd	ENG30-00359645-a	
264-11	21859-21860	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Ukoliko je infekcija samo s nekoliko crva, obično nema simptoma.
265-1	21860-21867	Ukoliko	CONJ	SCONJ	_	_	ukoliko	_	_	_	_	_	_	_	_	_	
265-2	21868-21870	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
265-3	21871-21880	infekcija	N	NOUN	_	_	infekcija	_	_	_	*	simple_wsd - ENG30-13498404-n:0.7738::(medicina) invazija tela patogenim mikroorganizmima i njihovo umnožavanje koje može dovesti do oštećenja tkiva i bolesti - ENG30-07360647-n:0.6128::incident u kojem se prenosi zarazna bolest	http://llod.jerteh.rs/WSD/seENG3013498404n	2	tesla_wsd	ENG30-07360647-n;ENG30-13498404-n	
265-4	21881-21885	samo	ADV	ADV	_	_	samo	_	_	_	*	simple_wsd - ENG30-00158309-b:0.6772::ukazivanje na tačnost ili preciznost - ENG30-00008600-b:0.6685::bez uključivanja ili učešća drugih - ENG30-00028797-b:0.6624::nasuprot tome; s druge strane	http://llod.jerteh.rs/WSD/seENG3000158309b	6	tesla_wsd	ENG30-00004722-b;ENG30-00008600-b;ENG30-00011011-b;ENG30-00028797-b;ENG30-00158309-b;ENG30-00505114-b	
265-5	21886-21887	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	_	
265-6	21888-21896	nekoliko	ADV	ADV	_	_	nekoliko	_	_	_	*	simple_wsd - DRJ0-206395/1:0.6946::neodređeno koliko; više od četiri. - DRJ0-206395/2:0.6379::malo, nešto.	http://llod.jerteh.rs/WSD/seDRJ0206395_1	2	tesla_wsd	DRJ0-206395/1;DRJ0-206395/2	
265-7	21897-21901	crva	N	NOUN	_	_	crv	_	_	_	*	simple_wsd - ENG30-06586098-n:0.8636::softverski program sposoban da se reprodukuje i koji se može širiti sa jednog računara na drugi preko mreže - ENG30-01922303-n:0.7499::bilo koja od brojnih relativno malih izduženih mekih životinja posebno redova Annelida i Chaetognatha i Nematoda i Neme…	http://llod.jerteh.rs/WSD/seENG3006586098n	2	tesla_wsd	ENG30-01922303-n;ENG30-06586098-n	
265-8	21901-21902	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	
265-9	21903-21909	obično	ADV	ADV	_	_	obično	_	_	_	*	simple_wsd - ENG30-00106921-b:0.5798::u normalnim uslovima - ENG30-00041954-b:0.5666::bez razlike jednog od drugih - ENG30-00155621-b:0.5215::obično; po pravilu	http://llod.jerteh.rs/WSD/seENG3000106921b	3	tesla_wsd	ENG30-00041954-b;ENG30-00106921-b;ENG30-00155621-b	
265-10	21910-21914	nema	V	VERB	_	_	nemati	_	_	_	*	simple_wsd - ENG30-02633714-v:0.6719::nemati ili ne uključivati	http://llod.jerteh.rs/WSD/seENG3002633714v	1	tesla_wsd	ENG30-02633714-v	
265-11	21915-21923	simptoma	N	NOUN	_	_	simptom	_	_	_	*	simple_wsd - ENG30-14301785-n:0.7804::u medicini  objektivan dokaz o prisustvu poremećaja ili bolesti. - ENG30-14299637-n:0.6970::U medicini, bilo kakav osećaj ili promena u telesnim funkcijama koje pacijent doživljava a povezuju se s određenom bole…	http://llod.jerteh.rs/WSD/seENG3014301785n	2	tesla_wsd	ENG30-14299637-n;ENG30-14301785-n	
265-12	21923-21924	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Rizik se kod žena povećava za 7 % po detetu, a kod muškaraca za 4 % po detetu.
266-1	21924-21929	Rizik	N	NOUN	_	_	rizik	_	_	_	*	simple_wsd - ENG30-05093293-n:0.7534::verovatnoća izlaganja infektivnom agensu - ENG30-14541852-n:0.7089::izvor opasnosti; mogućnost gubitka ili nesreće - ENG30-00802238-n:0.5740::poduhvat koji se preduzima bez obzira na mogući gubitak ili povredu	http://llod.jerteh.rs/WSD/seENG3005093293n	3	tesla_wsd	ENG30-00802238-n;ENG30-05093293-n;ENG30-14541852-n	
266-2	21930-21932	se	PAR	PART	_	_	se	1	*	IRV	*[572]	simple_wsd - CVMWE-0328:0.7436::postati veći u oblimu, količini, broju, vrednosti[2180]	http://llod.jerteh.rs/WSD/seCVMWE0328[2180]	1[2180]	tesla_wsd	CVMWE-0328[2180]	
266-3	21933-21936	kod	PREP	ADP	_	_	kod	_	_	_	*[572]	_	_	_	_	_	
266-4	21937-21941	žena	N	NOUN	_	_	žena	_	_	_	*[572]|*[573]	simple_wsd - ENG30-10787470-n:0.8930::Odrasla ženska osoba (nasuprot odrasloj muškoj osobi). - ENG30-10788852-n:0.8437::Ženska osoba koja ima važnu ulogu u životu nekog muškarca, kao njegova supruga, ljubavnica ili devojka. - ENG30-09619168-n:0.7491::Osoba koja pripada polu koji može da rađa bebe.	http://llod.jerteh.rs/WSD/seENG3010787470n	3	tesla_wsd	ENG30-09619168-n;ENG30-10787470-n;ENG30-10788852-n	
266-5	21942-21950	povećava	V	VERB	_	_	povećavati	1	povećavati se	IRV	*[572]	simple_wsd - CVMWE-0328:0.7436::postati veći u oblimu, količini, broju, vrednosti[2180]	http://llod.jerteh.rs/WSD/seCVMWE0328[2180]	1[2180]	tesla_wsd	CVMWE-0328[2180]	
266-6	21951-21953	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	_	
266-7	21954-21955	7	NUM	NUM	_	_	7	_	_	_	_	_	_	_	_	_	
266-8	21956-21957	%	PUNCT	SYM	_	_	%	_	_	_	_	_	_	_	_	_	
266-9	21958-21960	po	PREP	ADP	_	_	po	_	_	_	_	_	_	_	_	_	
266-10	21961-21967	detetu	N	NOUN	_	_	dete	_	_	_	*	simple_wsd - ENG30-09917593-n:0.7617::Mlada osoba bilo kog pola (između rođenja i puberteta). - ENG30-10084295-n:0.6545::mlada ženska osoba - ENG30-09918248-n:0.5987::Ljudski potomak, sin ili kćerka, u bilo kom dobu.	http://llod.jerteh.rs/WSD/seENG3009917593n	3	tesla_wsd	ENG30-09917593-n;ENG30-09918248-n;ENG30-10084295-n	
266-11	21967-21968	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	
266-12	21969-21970	a	CONJ	CCONJ	_	_	a	_	_	_	_	_	_	_	_	_	
266-13	21971-21974	kod	PREP	ADP	_	_	kod	_	_	_	_	_	_	_	_	_	
266-14	21975-21984	muškaraca	N	NOUN	_	_	muškarac	_	_	_	*	simple_wsd - ENG30-10288763-n:0.8677::odrasla muška osoba koja ima muževan karakter (muževit i hrabar kompetentan) - ENG30-09624168-n:0.7835::Osoba koja pripada onom polu koji ne može da rađa decu.	http://llod.jerteh.rs/WSD/seENG3010288763n	2	tesla_wsd	ENG30-09624168-n;ENG30-10288763-n	
266-15	21985-21987	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	_	
266-16	21988-21989	4	NUM	NUM	_	_	4	_	_	_	_	_	_	_	_	_	
266-17	21990-21991	%	PUNCT	SYM	_	_	%	_	_	_	_	_	_	_	_	_	
266-18	21992-21994	po	PREP	ADP	_	_	po	_	_	_	_	_	_	_	_	_	
266-19	21995-22001	detetu	N	NOUN	_	_	dete	_	_	_	*	simple_wsd - ENG30-09917593-n:0.7795::Mlada osoba bilo kog pola (između rođenja i puberteta). - ENG30-10084295-n:0.6695::mlada ženska osoba - ENG30-09918248-n:0.5798::Ljudski potomak, sin ili kćerka, u bilo kom dobu.	http://llod.jerteh.rs/WSD/seENG3009917593n	3	tesla_wsd	ENG30-09917593-n;ENG30-09918248-n;ENG30-10084295-n	
266-20	22001-22002	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Početna procena osoba s hipertenzijom treba da uključi kompletnu istoriju bolesti i fizički pregled.
267-1	22002-22009	Početna	A	ADJ	_	_	početan	_	_	_	*	simple_wsd - RSSJ-39245/0:0.7647::koji je na početku; prvi, uvodni.	http://llod.jerteh.rs/WSD/seRSSJ39245_0	1	tesla_wsd	RSSJ-39245/0	
267-2	22010-22017	procena	N	NOUN	_	_	procena	_	_	_	*	simple_wsd - ENG30-00875246-n:0.8573::Ocena kvaliteta nečega ili nekoga. - ENG30-05803379-n:0.8129::približan proračun količine, stepena ili vrednosti - ENG30-05736149-n:0.7855::procena vrednosti nečega	http://llod.jerteh.rs/WSD/seENG3000875246n	5	tesla_wsd	ENG30-00875246-n;ENG30-05736149-n;ENG30-05803379-n;ENG30-05806623-n;ENG30-06207029-n	
267-3	22018-22023	osoba	N	NOUN	_	_	osoba	_	_	_	*	simple_wsd - ENG30-00007846-n:0.7721::Ljudsko biće.	http://llod.jerteh.rs/WSD/seENG3000007846n	1	tesla_wsd	ENG30-00007846-n	
267-4	22024-22025	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	_	
267-5	22026-22039	hipertenzijom	N	NOUN	_	_	hipertenzija	_	_	_	*	simple_wsd - ENG30-14103510-n:0.8873::čest poremećaj u kojem krvni pritisak ostaje nenormalno visok (očitavanje od 140/90 mm Hg ili više)	http://llod.jerteh.rs/WSD/seENG3014103510n	1	tesla_wsd	ENG30-14103510-n	
267-6	22040-22045	treba	V	VERB	_	_	trebati	_	_	_	*	simple_wsd - ENG30-02632567-v:0.8764::biti bez, oskudevati; biti manjkav u	http://llod.jerteh.rs/WSD/seENG3002632567v	1	tesla_wsd	ENG30-02632567-v	
267-7	22046-22048	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	
267-8	22049-22056	uključi	V	VERB	_	_	uključiti	_	_	_	*	simple_wsd - ENG30-02629535-v:0.9458::Uključiti ili sadržati; imati kao komponentu. - ENG30-02295447-v:0.9227::Dopustiti nekome da ima deonice ili profit. - ENG30-02436963-v:0.8686::uzrokovati da šta radi ili funkcioniše	http://llod.jerteh.rs/WSD/seENG3002629535v	10	tesla_wsd	ENG30-00183879-v;ENG30-00684838-v;ENG30-01510399-v;ENG30-01510827-v;ENG30-02295447-v;ENG30-02436963-v;ENG30-02449847-v;ENG30-02629535-v;ENG30-02633218-v;ENG30-02677097-v	
267-9	22057-22066	kompletnu	A	ADJ	_	_	kompletan	_	_	_	*	simple_wsd - ENG30-00514884-a:0.8243::koji uključuje sve delove bez izuzetka - ENG30-00520214-a:0.7505::sadrži sve neophodne ili očekivane delove ili komponente ili korake	http://llod.jerteh.rs/WSD/seENG3000514884a	2	tesla_wsd	ENG30-00514884-a;ENG30-00520214-a	
267-10	22067-22075	istoriju	N	NOUN	_	_	istorija	2[269]	istorija bolesti[269]	NID[269]	*[574]	simple_wsd - CVMWE-0143:0.9759::medicinski dokument koji sadrži sve podatke o bolesniku, uključujući sadašnje stanje i prethodne bolesti i lečenje[2181]	http://llod.jerteh.rs/WSD/seCVMWE0143[2181]	1[2181]	tesla_wsd	CVMWE-0143[2181]	
267-11	22076-22083	bolesti	N	NOUN	_	_	bolest	2[269]	istorija bolesti[269]	NID[269]	*[574]	simple_wsd - CVMWE-0143:0.9759::medicinski dokument koji sadrži sve podatke o bolesniku, uključujući sadašnje stanje i prethodne bolesti i lečenje[2181]	http://llod.jerteh.rs/WSD/seCVMWE0143[2181]	1[2181]	tesla_wsd	CVMWE-0143[2181]	
267-12	22084-22085	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
267-13	22086-22093	fizički	A	ADJ	_	_	fizički	1[270]	fizički pregled[270]	NID[270]	*[575]	simple_wsd - LLM-0050:0.8870::Procena zdravstvenog stanja pacijenta posmatranjem, slušanjem i palpacijom.[2182]	http://llod.jerteh.rs/WSD/seLLM0050[2182]	1[2182]	tesla_wsd	LLM-0050[2182]	
267-14	22094-22101	pregled	N	NOUN	_	_	pregled	1[270]	fizički pregled[270]	NID[270]	*[575]	simple_wsd - LLM-0050:0.8870::Procena zdravstvenog stanja pacijenta posmatranjem, slušanjem i palpacijom.[2182]	http://llod.jerteh.rs/WSD/seLLM0050[2182]	1[2182]	tesla_wsd	LLM-0050[2182]	
267-15	22101-22102	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Hugbert je započeo sprovođenje plana svog prethodnika o stvaranju nezavisne bavarske crkve.
268-1	22102-22109	Hugbert	N	PROPN	http://www.wikidata.org/entity/Q655756	PERS	Hugbert	_	_	_	_	_	_	_	_	_	
268-2	22110-22112	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
268-3	22113-22120	započeo	V	VERB	_	_	započeti	_	_	_	*	simple_wsd - ENG30-02608347-v:0.8813::imati početak, u vremenskom, prostornom ili vrednosnom smislu - ENG30-02379528-v:0.8298::započeti rad ili delovanje u određenom kapacitetu, na određenoj dužnosti ili na određenom poslu - ENG30-01070777-v:0.8011::početi govoriti, razumeti, čitati i pisati kakav jezik	http://llod.jerteh.rs/WSD/seENG3002608347v	10	tesla_wsd	ENG30-00348746-v;ENG30-01070777-v;ENG30-01628449-v;ENG30-01641914-v;ENG30-02379528-v;ENG30-02600948-v;ENG30-02608347-v;ENG30-02608823-v;ENG30-02609203-v;ENG30-02679227-v	
268-4	22121-22132	sprovođenje	N	NOUN	_	_	sprovođenje	1[271]	sprovođenje plana[271]	NV.LVC.full[271]	*[576]	simple_wsd - CVMWE-0419:0.7804::Realizacija predviđenih koraka ili aktivnosti radi postizanja određenog ishoda.[2183]	http://llod.jerteh.rs/WSD/seCVMWE0419[2183]	1[2183]	tesla_wsd	CVMWE-0419[2183]	
268-5	22133-22138	plana	N	NOUN	_	_	plan	1[271]	sprovođenje plana[271]	NV.LVC.full[271]	*[576]	simple_wsd - CVMWE-0419:0.7804::Realizacija predviđenih koraka ili aktivnosti radi postizanja određenog ishoda.[2183]	http://llod.jerteh.rs/WSD/seCVMWE0419[2183]	1[2183]	tesla_wsd	CVMWE-0419[2183]	
268-6	22139-22143	svog	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	_	_	
268-7	22144-22155	prethodnika	N	NOUN	_	_	prethodnik	_	_	_	*	simple_wsd - ENG30-10464711-n:0.8655::onaj koji prethodi u vremenu (kao u zauzimanju položaja ili funkcije) - ENG30-09627117-n:0.8209::osoba koja nastupa pre ili najavljuje dolazak druge osobe ili događaja	http://llod.jerteh.rs/WSD/seENG3010464711n	2	tesla_wsd	ENG30-09627117-n;ENG30-10464711-n	
268-8	22156-22157	o	PREP	ADP	_	_	o	_	_	_	_	_	_	_	_	_	
268-9	22158-22167	stvaranju	N	NOUN	_	_	stvaranje	_	_	_	*	simple_wsd - ENG30-00240184-n:0.8432::čin pokretanja nečega po prvi put; uvođenje nečeg novog - ENG30-07328942-n:0.7559::Događaj koji se zbio na početku nečega. - ENG30-00908492-n:0.7354::Ljudski čin stvaranja.	http://llod.jerteh.rs/WSD/seENG3000240184n	4	tesla_wsd	ENG30-00240184-n;ENG30-00908492-n;ENG30-00925207-n;ENG30-07328942-n	
268-10	22168-22177	nezavisne	A	ADJ	_	_	nezavisan	_	_	_	*	simple_wsd - ENG30-00727564-a:0.7911::Oslobođen spoljašnje kontrole i ograničenja. - ENG30-00730215-a:0.7214::klauza koja sintaktički i smisleno funkcioniše kao samostalna celina - ENG30-01062393-a:0.6542::u vezi sa političkim telima	http://llod.jerteh.rs/WSD/seENG3000727564a	3	tesla_wsd	ENG30-00727564-a;ENG30-00730215-a;ENG30-01062393-a	
268-11	22178-22186	bavarske	A	ADJ	*	DEMO	bavarski	_	_	_	*	simple_wsd - ENG30-02969775-a:0.6940::odnoseći se na Bavarsku ili njene ljude	http://llod.jerteh.rs/WSD/seENG3002969775a	1	tesla_wsd	ENG30-02969775-a	
268-12	22187-22192	crkve	N	NOUN	_	_	crkva	_	_	_	*	simple_wsd - ENG30-03028079-n:0.8572::Mesto za javno bogosluženje (posebno hrišćansko). - ENG30-01032368-n:0.7418::Služba koja se obavlja u crkvi.	http://llod.jerteh.rs/WSD/seENG3003028079n	2	tesla_wsd	ENG30-01032368-n;ENG30-03028079-n	
268-13	22192-22193	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Zatim je provela godinu dana u Budimpešti radeći za lokalnu radio-stanicu.
269-1	22193-22198	Zatim	ADV	ADV	_	_	zatim	_	_	_	*	simple_wsd - ENG30-00061203-b:0.8105::događa se u vreme koje sledi nakon referentnog vremena - ENG30-00117903-b:0.7011::tada	http://llod.jerteh.rs/WSD/seENG3000061203b	2	tesla_wsd	ENG30-00061203-b;ENG30-00117903-b	
269-2	22199-22201	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
269-3	22202-22209	provela	V	VERB	_	_	provesti	_	_	_	*	simple_wsd - ENG30-02686625-v:0.8726::učiniti da se šta dogodi ili da šta uzrokuje - ENG30-01648894-v:0.7955::rasporediti u fazama ili etapama - ENG30-02526085-v:0.7513::Ostvariti s naporom.	http://llod.jerteh.rs/WSD/seENG3002686625v	5	tesla_wsd	ENG30-01642924-v;ENG30-01648894-v;ENG30-02526085-v;ENG30-02686625-v;ENG30-02708420-v	
269-4	22210-22216	godinu	N	NOUN	_	_	godina	_	_	_	*	simple_wsd - ENG30-15202634-n:0.9687::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru. - ENG30-15203791-n:0.8840::Vremenski period od 365 (ili 366) dana. - ENG30-08238660-n:0.8651::Zajednica studenata ili đaka koji zajedno diplomiraju.	http://llod.jerteh.rs/WSD/seENG3015202634n	5	tesla_wsd	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	
269-5	22217-22221	dana	N	NOUN	_	_	dan	_	_	_	*	simple_wsd - ENG30-15208540-n:0.8628::Vreme koje je potrebno nekoj planeti (npr. Marsu) da načini kompletnu rotaciju oko svoje ose. - ENG30-15164957-n:0.8446::Vreme posle izlaska sunca a pre zalaska, dok je napolju još svetlo. - ENG30-15123115-n:0.8108::Neka tačka u vremenu ili vremenski period.	http://llod.jerteh.rs/WSD/seENG3015208540n	8	tesla_wsd	ENG30-14484516-n;ENG30-15123115-n;ENG30-15136453-n;ENG30-15155220-n;ENG30-15157041-n;ENG30-15157225-n;ENG30-15164957-n;ENG30-15208540-n	
269-6	22222-22223	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	
269-7	22224-22234	Budimpešti	N	PROPN	http://www.wikidata.org/entity/Q1781	LOC	Budimpešta	_	_	_	_	_	_	_	_	_	
269-8	22235-22241	radeći	V	VERB	_	_	raditi	_	_	_	*	simple_wsd - ENG30-02594979-v:0.9659::raditi na određenom mestu, u određenoj oblasti ili u određenoj specijalnosti - ENG30-02525447-v:0.9334::imati efekat ili ishod; često onaj željeni ili očekivani - ENG30-02413480-v:0.8542::Činiti umni ili fizički rad s nekim ciljem ili iz potrebe.	http://llod.jerteh.rs/WSD/seENG3002594979v	12	tesla_wsd	ENG30-01525666-v;ENG30-01526290-v;ENG30-01742821-v;ENG30-02367363-v;ENG30-02410855-v;ENG30-02413480-v;ENG30-02436963-v;ENG30-02458822-v;ENG30-02525447-v;ENG30-02594979-v;ENG30-02676054-v;ENG30-02751271-v	
269-9	22242-22244	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	_	
269-10	22245-22252	lokalnu	A	ADJ	_	_	lokalan	_	_	_	*	simple_wsd - ENG30-01106405-a:0.8491::koji se odnosi ili primenjuje na administraciju grada, opštine ili okruga a ne na neku širu zonu	http://llod.jerteh.rs/WSD/seENG3001106405a	1	tesla_wsd	ENG30-01106405-a	
269-11	22253-22258	radio	N	NOUN	_	_	radio	1[272]	radio-stanica[272]	NID[272]	*[577]	simple_wsd - LLM-0218:0.7874::Ustanova ili oprema za emitovanje radio programa.[2184]	http://llod.jerteh.rs/WSD/seLLM0218[2184]	1[2184]	tesla_wsd	LLM-0218[2184]	
