#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=U petoj sezoni program je održan u skladu sa novim konceptom: jedan mladi fudbaler iz svake zemlje izabran je kao njen predstavnik.
295-7	27119-27129	poluostrvo	N	NOUN	_	_	poluostrvo	_	_	_	ENG30-09388848-n	1	ENG30-09388848-n	*		
295-8	27129-27130	“	PUNCT	PUNCT	_	_	"	_	_	_	_	0	_	_	_	
295-9	27131-27132	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
295-10	27133-27142	prikladno	ADV	ADV	_	_	prikladno	_	_	_	DRJ0-217579/0	1	DRJ0-217579/0	*		
295-11	27143-27150	opisuje	V	VERB	_	_	opisivati	_	_	_	DRJ0-209454/0	1	DRJ0-209454/0	*		
295-12	27151-27156	mesto	N	NOUN	_	_	mesto	_	_	_	ENG30-08513718-n	14	ENG30-00027167-n;ENG30-00586262-n;ENG30-00721431-n;ENG30-04286128-n;ENG30-05611822-n;ENG30-06401107-n;ENG30-06483454-n;ENG30-08513718-n;ENG30-08621598-n;ENG30-08664443-n;ENG30-13777764-n;ENG30-13926786-n;ENG30-13947645-n;ENG30-14429985-n	*		
295-13	27157-27159	na	PREP	ADP	_	_	na	_	_	_	_	0	_	_	_	
295-14	27160-27164	kome	PRO	DET	_	_	koji	_	_	_	_	0	_	_	_	
295-15	27165-27167	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
295-16	27168-27176	kolonija	N	NOUN	_	_	kolonija	_	_	_	ENG30-08374049-n	2	ENG30-08374049-n;ENG30-08499840-n	*		
295-17	27177-27185	osnovana	V	VERB	_	_	osnovati	_	_	_	ENG30-02427103-v	4	ENG30-00636888-v;ENG30-01647672-v;ENG30-02427103-v;ENG30-02448185-v	*		
295-18	27185-27186	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Ovo je bio radikalan izbor jer je u to vreme malo žena moglo da se izdržava pisanjem.
296-1	27186-27189	Ovo	PRO	DET	_	_	ovaj	_	_	_	_	0	_	_	_	
296-2	27190-27192	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
296-3	27193-27196	bio	V	AUX	_	_	biti	_	_	_	_	0	_	_	_	
296-4	27197-27206	radikalan	A	ADJ	_	_	radikalan	_	_	_	ENG30-00318667-a	1	ENG30-00318667-a	*		
296-5	27207-27212	izbor	N	NOUN	_	_	izbor	_	_	_	ENG30-00161243-n	5	ENG30-00161243-n;ENG30-00180962-n;ENG30-05790242-n;ENG30-05790944-n;ENG30-13926329-n	*		
296-6	27213-27216	jer	CONJ	SCONJ	_	_	jer	_	_	_	_	0	_	_	_	
296-7	27217-27219	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
296-8	27220-27221	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
296-9	27222-27224	to	PRO	DET	_	_	taj	_	_	_	_	0	_	_	_	
296-10	27225-27230	vreme	N	NOUN	_	_	vreme	_	_	_	ENG30-15244650-n	12	ENG30-00028270-n;ENG30-00807078-n;ENG30-06329506-n;ENG30-11524662-n;ENG30-15122231-n;ENG30-15129927-n;ENG30-15135822-n;ENG30-15228378-n;ENG30-15228910-n;ENG30-15244650-n;ENG30-15249236-n;ENG30-15270431-n	*		
296-11	27231-27235	malo	ADV	ADV	_	_	malo	_	_	_	ENG30-00036291-b	1	ENG30-00036291-b	*		
296-12	27236-27240	žena	N	NOUN	_	_	žena	_	_	_	ENG30-09619168-n	3	ENG30-09619168-n;ENG30-10787470-n;ENG30-10788852-n	*		
296-13	27241-27246	moglo	V	VERB	_	_	moći	_	_	_	ENG30-02523221-v	1	ENG30-02523221-v	*		
296-14	27247-27249	da	CONJ	SCONJ	_	_	da	_	_	_	_	0	_	_	_	
296-15	27250-27252	se	PRO	PRON	_	_	sebe	1	*	IRV	CVMWE-0151[2223]	1[2223]	CVMWE-0151[2223]	*[694]	[2223]	
296-16	27253-27261	izdržava	V	VERB	_	_	izdržavati	1	izdržavati se	IRV	CVMWE-0151[2223]	1[2223]	CVMWE-0151[2223]	*[694]	[2223]	
296-17	27262-27270	pisanjem	N	NOUN	_	_	pisanje	_	_	_	ENG30-00614224-n	2	ENG30-00614224-n;ENG30-00929718-n	*		
296-18	27270-27271	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Uzorcima telesnih tečnosti i tkiva obolelih treba rukovati s posebnim oprezom.
297-1	27271-27279	Uzorcima	N	NOUN	_	_	uzorak	_	_	_	ENG30-05821775-n	1	ENG30-05821775-n	*		
297-2	27280-27288	telesnih	A	ADJ	_	_	telesni	1[348]	telesna tečnost[348]	NID[348]	ENG30-05397468-n[2224]	2[2224]	CVMWE-0446;ENG30-05397468-n[2224]	*[695]	[2224]	
297-3	27289-27297	tečnosti	N	NOUN	_	_	tečnost	1[348]	telesna tečnost[348]	NID[348]	ENG30-05397468-n[2224]	2[2224]	CVMWE-0446;ENG30-05397468-n[2224]	*[695]	[2224]	
297-4	27298-27299	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
297-5	27300-27305	tkiva	N	NOUN	_	_	tkivo	_	_	_	ENG30-05267345-n	1	ENG30-05267345-n	*		
297-6	27306-27314	obolelih	A	ADJ	_	_	oboleo	_	_	_	CVDf-146/0	1	CVDf-146/0	*		
297-7	27315-27320	treba	V	VERB	_	_	trebati	_	_	_	ENG30-02632567-v	1	ENG30-02632567-v	*		
297-8	27321-27329	rukovati	V	VERB	_	_	rukovati	_	_	_	ENG30-02436349-v	1	ENG30-02436349-v	*		
297-9	27330-27331	s	PREP	ADP	_	_	s	_	_	_	_	0	_	_	_	
297-10	27332-27340	posebnim	A	ADJ	_	_	poseban	_	_	_	ENG30-01103021-a	6	ENG30-00311044-a;ENG30-00488187-a;ENG30-01103021-a;ENG30-01103844-a;ENG30-01104026-a;ENG30-01104460-a	*		
297-11	27341-27348	oprezom	N	NOUN	_	_	oprez	_	_	_	ENG30-00822970-n	2	ENG30-00822970-n;ENG30-04664058-n	*		
297-12	27348-27349	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Glavni grad je Baton Ruž, a najveći je Nju Orleans.
298-1	27349-27355	Glavni	A	ADJ	_	_	glavni	1[349]	glavni grad[349]	NID[349]	ENG30-08518505-n[2225]	1[2225]	ENG30-08518505-n[2225]	*[696]	[2225]	
298-2	27356-27360	grad	N	NOUN	_	_	grad	1[349]	glavni grad[349]	NID[349]	ENG30-08518505-n[2225]	1[2225]	ENG30-08518505-n[2225]	*[696]	[2225]	
298-3	27361-27363	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
298-4	27364-27369	Baton	N	PROPN	http://www.wikidata.org/entity/Q28218[132]	LOC[132]	Baton	_	_	_	_	0	_	_	_	
298-5	27370-27373	Ruž	N	PROPN	http://www.wikidata.org/entity/Q28218[132]	LOC[132]	Ruž	_	_	_	_	0	_	_	_	
298-6	27373-27374	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
298-7	27375-27376	a	CONJ	CCONJ	_	_	a	_	_	_	_	0	_	_	_	
298-8	27377-27384	najveći	A	ADJ	_	_	velik	_	_	_	ENG30-01375909-a	8	ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01375909-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	*		
298-9	27385-27387	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
298-10	27388-27391	Nju	N	PROPN	http://www.wikidata.org/entity/Q34404[133]	LOC[133]	Nju	_	_	_	_	0	_	_	_	
298-11	27392-27399	Orleans	N	PROPN	http://www.wikidata.org/entity/Q34404[133]	LOC[133]	Orleans	_	_	_	_	0	_	_	_	
298-12	27399-27400	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Krunisanje je dalo trajni legitimitet karolinškom primatu među Francima.
299-1	27400-27410	Krunisanje	N	NOUN	_	_	krunisanje	_	_	_	ENG30-07453638-n	1	ENG30-07453638-n	*		
299-2	27411-27413	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
299-3	27414-27418	dalo	V	VERB	_	_	dati	_	_	_	ENG30-01647672-v	25	ENG30-00081072-v;ENG30-00673571-v;ENG30-00878876-v;ENG30-01060494-v;ENG30-01069638-v;ENG30-01629000-v;ENG30-01632897-v;ENG30-01647672-v;ENG30-01716112-v;ENG30-01733477-v;ENG30-02199590-v;ENG30-02230022-v;ENG30-02235842-v;ENG30-02255268-v;ENG30-02263346-v;ENG30-02297948-v;ENG30-02309165-v;ENG30-02309374-v;ENG30-02317094-v;ENG30-02324478-v;ENG30-02339171-v;ENG30-02343595-v;ENG30-02348568-v;ENG30-02349212-v;ENG30-02621853-v	*		
299-4	27419-27425	trajni	A	ADJ	_	_	trajan	_	_	_	ENG30-01759527-a	1	ENG30-01759527-a	*		
299-5	27426-27437	legitimitet	N	NOUN	_	_	legitimitet	_	_	_	DRJ0-199086/2	2	DRJ0-199086/1;DRJ0-199086/2	*		
299-6	27438-27449	karolinškom	A	ADJ	_	_	karolinški	_	_	_	CVDf-127/0	1	CVDf-127/0	*		
299-7	27450-27457	primatu	N	NOUN	_	_	primat	_	_	_	ENG30-14435353-n	2	ENG30-02469914-n;ENG30-14435353-n	*		
299-8	27458-27462	među	PREP	ADP	_	_	među	_	_	_	_	0	_	_	_	
299-9	27463-27471	Francima	N	PROPN	*	DEMO	Franak	_	_	_	_	0	_	_	_	
299-10	27471-27472	.	PUNCT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Akirejri se prvi put pominje u sudskim spisima iz 1562. godine, kada je jedna žena osuđena za preljubu.
300-1	27472-27480	Akirejri	N	PROPN	http://www.wikidata.org/entity/Q29042	LOC	Akirejri	_	_	_	_	0	_	_	_	
300-2	27481-27483	se	PAR	PART	_	_	se	_	_	_	_	0	_	_	_	
300-3	27484-27488	prvi	A	ADJ	_	_	prvi	_	_	_	ENG30-01010862-a	6	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a	*		
300-4	27489-27492	put	PAR	PART	_	_	put	_	_	_	_	0	_	_	_	
300-5	27493-27500	pominje	V	VERB	_	_	pominjati	_	_	_	ENG30-01023071-v	1	ENG30-01023071-v	*		
300-6	27501-27502	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
300-7	27503-27510	sudskim	A	ADJ	_	_	sudski	1[350]	sudski spis[350]	NID[350]	LLM-0252[2226]	1[2226]	LLM-0252[2226]	*[697]	[2226]	
300-8	27511-27518	spisima	N	NOUN	_	_	spis	1[350]	sudski spis[350]	NID[350]	LLM-0252[2226]	1[2226]	LLM-0252[2226]	*[697]	[2226]	
300-9	27519-27521	iz	PREP	ADP	_	_	iz	_	_	_	_	0	_	_	_	
300-10	27522-27527	1562.	A	ADJ	_	_	1562.	_	_	_	_	0	_	_	_	
300-11	27528-27534	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15203791-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*		
300-12	27534-27535	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
300-13	27536-27540	kada	CONJ	SCONJ	_	_	kada	_	_	_	_	0	_	_	_	
300-14	27541-27543	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
300-15	27544-27549	jedna	NUM	NUM	_	_	jedan	_	_	_	_	0	_	_	_	
300-16	27550-27554	žena	N	NOUN	_	_	žena	_	_	_	ENG30-09619168-n	3	ENG30-09619168-n;ENG30-10787470-n;ENG30-10788852-n	*		
300-17	27555-27562	osuđena	V	VERB	_	_	osuditi	_	_	_	ENG30-00906367-v	1	ENG30-00906367-v	*		
300-18	27563-27565	za	PREP	ADP	_	_	za	_	_	_	_	0	_	_	_	
300-19	27566-27574	preljubu	N	NOUN	_	_	preljuba	_	_	_	ENG30-00848466-n	1	ENG30-00848466-n	*		
300-20	27574-27575	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Osnovala ga je Švedska 1910, a prodat je Sovjetskom Savezu 1927.
301-1	27575-27583	Osnovala	V	VERB	_	_	osnovati	_	_	_	ENG30-02448185-v	4	ENG30-00636888-v;ENG30-01647672-v;ENG30-02427103-v;ENG30-02448185-v	*		
301-2	27584-27586	ga	PRO	PRON	_	_	on	_	_	_	_	0	_	_	_	
301-3	27587-27589	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
301-4	27590-27597	Švedska	N	PROPN	http://www.wikidata.org/entity/Q34	LOC	Švedska	_	_	_	_	0	_	_	_	
301-5	27598-27602	1910	A	ADJ	_	_	1910	_	_	_	_	0	_	_	_	
301-6	27602-27603	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
301-7	27604-27605	a	CONJ	CCONJ	_	_	a	_	_	_	_	0	_	_	_	
301-8	27606-27612	prodat	V	VERB	_	_	prodati	_	_	_	ENG30-02242464-v	2	ENG30-02242464-v;ENG30-02260362-v	*		
301-9	27613-27615	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
301-10	27616-27626	Sovjetskom	A	ADJ	http://www.wikidata.org/entity/Q15180[134]	LOC[134]	sovjetski	_	_	_	_	0	_	*	_	
301-11	27627-27633	Savezu	N	NOUN	http://www.wikidata.org/entity/Q15180[134]	LOC[134]	savez	_	_	_	_	0	_	*	_	
301-12	27634-27639	1927.	A	ADJ	_	_	1927.	_	_	_	_	0	_	_	_	

#Text=Spik je nastavio i pronašao pravi izvor, jezero Viktorija.
302-1	27639-27643	Spik	N	PROPN	http://www.wikidata.org/entity/Q125084	PERS	Spik	_	_	_	_	0	_	_	_	
302-2	27644-27646	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
302-3	27647-27655	nastavio	V	VERB	_	_	nastaviti	_	_	_	ENG30-02747709-v	8	ENG30-00118523-v;ENG30-00350104-v;ENG30-01992503-v;ENG30-01995549-v;ENG30-02618001-v;ENG30-02679899-v;ENG30-02684924-v;ENG30-02747709-v	*		
302-4	27656-27657	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
302-5	27658-27666	pronašao	V	VERB	_	_	pronaći	_	_	_	ENG30-02286204-v	4	ENG30-00721437-v;ENG30-01637982-v;ENG30-02197781-v;ENG30-02286204-v	*		
302-6	27667-27672	pravi	A	ADJ	_	_	prav	_	_	_	ENG30-00770480-a	4	ENG30-00770480-a;ENG30-01234030-a;ENG30-01237754-a;ENG30-02310895-a	*		
302-7	27673-27678	izvor	N	NOUN	_	_	izvor	_	_	_	ENG30-09443453-n	5	ENG30-04263614-n;ENG30-06675122-n;ENG30-07258664-n;ENG30-08507558-n;ENG30-09443453-n	*		
302-8	27678-27679	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
302-9	27680-27686	jezero	N	NOUN	http://www.wikidata.org/entity/Q5505[135]	LOC[135]	jezero	_	_	_	_	0	_	*	_	
302-10	27687-27696	Viktorija	N	PROPN	http://www.wikidata.org/entity/Q5505[135]	LOC[135]	Viktorija	_	_	_	_	0	_	_	_	
302-11	27696-27697	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Forma zakletve koju su polagali svi građani od 3. veka pre nove ere opstala je do danas.
303-1	27697-27702	Forma	N	NOUN	_	_	forma	_	_	_	ENG30-04930478-n	10	ENG30-00027807-n;ENG30-04677514-n;ENG30-04930478-n;ENG30-05667613-n;ENG30-05839024-n;ENG30-05930736-n;ENG30-06473563-n;ENG30-07092356-n;ENG30-08111157-n;ENG30-14480065-n	*		
303-2	27703-27711	zakletve	N	NOUN	_	_	zakletva	2	*	LVC.full	CVMWE-0307[2227]	2[2227]	CVMWE-0307;LLM-0332[2227]	*[698]	[2227]	
303-3	27712-27716	koju	PRO	DET	_	_	koji	_	_	_	_	0	_	*[698]	_	
303-4	27717-27719	su	V	AUX	_	_	jesam	_	_	_	_	0	_	*[698]	_	
303-5	27720-27728	polagali	V	VERB	_	_	polagati	2	polagati zakletvu	LVC.full	CVMWE-0307[2227]	2[2227]	CVMWE-0307;LLM-0332[2227]	*[698]	[2227]	
303-6	27729-27732	svi	PRO	DET	_	_	sav	_	_	_	_	0	_	_	_	
303-7	27733-27740	građani	N	NOUN	_	_	građanin	_	_	_	ENG30-09923673-n	2	ENG30-09923673-n;ENG30-10523519-n	*		
303-8	27741-27743	od	PREP	ADP	_	_	od	_	_	_	_	0	_	_	_	
303-9	27744-27746	3.	A	ADJ	_	_	3.	_	_	_	_	0	_	_	_	
303-10	27747-27751	veka	N	NOUN	_	_	vek	_	_	_	ENG30-15205532-n	3	ENG30-15140744-n;ENG30-15140892-n;ENG30-15205532-n	*		
303-11	27752-27755	pre	PREP	ADP	_	_	pre	3[351]	pre nove ere[351]	AdvID[351]	LLM-0194[2228]	1[2228]	LLM-0194[2228]	*[699]	[2228]	
303-12	27756-27760	nove	A	ADJ	_	_	nov	3[351]	pre nove ere[351]	AdvID[351]	LLM-0194[2228]	1[2228]	LLM-0194[2228]	*[699]	[2228]	
303-13	27761-27764	ere	N	NOUN	_	_	era	3[351]	pre nove ere[351]	AdvID[351]	LLM-0194[2228]	1[2228]	LLM-0194[2228]	*[699]	[2228]	
303-14	27765-27772	opstala	V	VERB	_	_	opstati	_	_	_	ENG30-02618149-v	3	ENG30-02618149-v;ENG30-02619739-v;ENG30-02706816-v	*		
303-15	27773-27775	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
303-16	27776-27778	do	PREP	ADP	_	_	do	1[352]	do danas[352]	AdvID[352]	CVMWE-0055[2229]	1[2229]	CVMWE-0055[2229]	*[700]	[2229]	
303-17	27779-27784	danas	ADV	ADV	_	_	danas	1[352]	do danas[352]	AdvID[352]	CVMWE-0055[2229]	1[2229]	CVMWE-0055[2229]	*[700]	[2229]	
303-18	27784-27785	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Institut se sastoji od četiri škole — Istorijske, Matematičke, Prirodne i Društvene nauke; postoji i program iz teorijske biologije.
304-1	27785-27793	Institut	N	NOUN	_	_	institut	_	_	_	ENG30-08407330-n	1	ENG30-08407330-n	*		
304-2	27794-27796	se	PAR	PART	_	_	se	1	*	IRV	ENG30-02632940-v[2230]	2[2230]	CVMWE-0394;ENG30-02632940-v[2230]	*[701]	[2230]	
304-3	27797-27804	sastoji	V	VERB	_	_	sastojati	1	sastojati se	IRV	ENG30-02632940-v[2230]	2[2230]	CVMWE-0394;ENG30-02632940-v[2230]	*[701]	[2230]	
304-4	27805-27807	od	PREP	ADP	_	_	od	_	_	_	_	0	_	_	_	
304-5	27808-27814	četiri	NUM	NUM	_	_	četiri	_	_	_	_	0	_	_	_	
304-6	27815-27820	škole	N	NOUN	_	_	škola	_	_	_	ENG30-08275185-n	5	ENG30-04146050-n;ENG30-05757536-n;ENG30-08275185-n;ENG30-08276720-n;ENG30-08277393-n	*		
304-7	27821-27822	—	PUNCT	PUNCT	_	_	—	_	_	_	_	0	_	_	_	
304-8	27823-27833	Istorijske	A	ADJ	_	_	istorijski	_	_	_	ENG30-02920121-a	2	ENG30-01730060-a;ENG30-02920121-a	*		
304-9	27833-27834	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
304-10	27835-27846	Matematičke	A	ADJ	_	_	matematički	_	_	_	ENG30-02230795-a	2	ENG30-01822933-a;ENG30-02230795-a	*		
304-11	27846-27847	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
304-12	27848-27856	Prirodne	A	ADJ	_	_	prirodan	_	_	_	ENG30-01570892-a	1	ENG30-01570892-a	*		
304-13	27857-27858	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
304-14	27859-27868	Društvene	A	ADJ	_	_	društven	2[353]	društvena nauka[353]	NID[353]	ENG30-06143154-n[2231]	2[2231]	ENG30-06143154-n;ENG30-06153846-n[2231]	*[702]	[2231]	
304-15	27869-27874	nauke	N	NOUN	_	_	nauka	2[353]	društvena nauka[353]	NID[353]	ENG30-06143154-n[2231]	2[2231]	ENG30-06143154-n;ENG30-06153846-n[2231]	*[702]	[2231]	
304-16	27874-27875	;	PUNCT	PUNCT	_	_	\;	_	_	_	_	0	_	_	_	
304-17	27876-27883	postoji	V	VERB	_	_	postojati	_	_	_	ENG30-02603699-v	1	ENG30-02603699-v	*		
304-18	27884-27885	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
304-19	27886-27893	program	N	NOUN	_	_	program	_	_	_	ENG30-06676416-n	4	ENG30-03962685-n;ENG30-06568978-n;ENG30-06619428-n;ENG30-06676416-n	*		
304-20	27894-27896	iz	PREP	ADP	_	_	iz	_	_	_	_	0	_	_	_	
304-21	27897-27906	teorijske	A	ADJ	_	_	teorijski	_	_	_	ENG30-00860611-a	3	ENG30-00860611-a;ENG30-00862327-a;ENG30-01066340-a	*		
304-22	27907-27916	biologije	N	NOUN	_	_	biologija	_	_	_	ENG30-06037666-n	2	ENG30-06037666-n;ENG30-07993109-n	*		
304-23	27916-27917	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Roditelji su joj dali nadimak „Smajli“, koji su kasnije skratili u „Majli“, jer se često smeškala kao beba.
305-1	27917-27926	Roditelji	N	NOUN	_	_	roditelj	_	_	_	ENG30-00006150-n	1	ENG30-00006150-n	*		
305-2	27927-27929	su	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
305-3	27930-27933	joj	PRO	PRON	_	_	ona	_	_	_	_	0	_	_	_	
305-4	27934-27938	dali	V	VERB	_	_	dati	_	_	_	ENG30-02309165-v	25	ENG30-00081072-v;ENG30-00673571-v;ENG30-00878876-v;ENG30-01060494-v;ENG30-01069638-v;ENG30-01629000-v;ENG30-01632897-v;ENG30-01647672-v;ENG30-01716112-v;ENG30-01733477-v;ENG30-02199590-v;ENG30-02230022-v;ENG30-02235842-v;ENG30-02255268-v;ENG30-02263346-v;ENG30-02297948-v;ENG30-02309165-v;ENG30-02309374-v;ENG30-02317094-v;ENG30-02324478-v;ENG30-02339171-v;ENG30-02343595-v;ENG30-02348568-v;ENG30-02349212-v;ENG30-02621853-v	*		
305-5	27939-27946	nadimak	N	NOUN	_	_	nadimak	_	_	_	ENG30-06337693-n	1	ENG30-06337693-n	*		
305-6	27947-27948	„	PUNCT	PUNCT	_	_	"	_	_	_	_	0	_	_	_	
305-7	27948-27954	Smajli	N	PROPN	*	PERS	Smajli	_	_	_	_	0	_	_	_	
305-8	27954-27955	“	PUNCT	PUNCT	_	_	"	_	_	_	_	0	_	_	_	
305-9	27955-27956	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
305-10	27957-27961	koji	PRO	DET	_	_	koji	_	_	_	_	0	_	_	_	
305-11	27962-27964	su	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
305-12	27965-27972	kasnije	ADV	ADV	_	_	kasnije	_	_	_	ENG30-00061203-b	2	ENG30-00061203-b;ENG30-00155488-b	*		
305-13	27973-27981	skratili	V	VERB	_	_	skratiti	_	_	_	ENG30-00316768-v	3	ENG30-00316494-v;ENG30-00316768-v;ENG30-00560893-v	*		
305-14	27982-27983	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
305-15	27984-27985	„	PUNCT	PUNCT	_	_	_	_	_	_	_	0	_	_	_	
305-16	27985-27990	Majli	N	PROPN	http://www.wikidata.org/entity/Q4235	PERS	Majli	_	_	_	_	0	_	_	_	
305-17	27990-27991	“	PUNCT	PUNCT	_	_	"	_	_	_	_	0	_	_	_	
305-18	27991-27992	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
305-19	27993-27996	jer	CONJ	SCONJ	_	_	jer	_	_	_	_	0	_	_	_	
305-20	27997-27999	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0410[2232]	1[2232]	CVMWE-0410[2232]	*[703]	[2232]	
305-21	28000-28005	često	ADV	ADV	_	_	često	_	_	_	ENG30-00059413-b	1	ENG30-00059413-b	*[703]|*[704]		
305-22	28006-28014	smeškala	V	VERB	_	_	smeškati	1	smeškati se	IRV	CVMWE-0410[2232]	1[2232]	CVMWE-0410[2232]	*[703]	[2232]	
305-23	28015-28018	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	0	_	_	_	
305-24	28019-28023	beba	N	NOUN	_	_	beba	_	_	_	ENG30-09827683-n	1	ENG30-09827683-n	*		
305-25	28023-28024	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Karlo je do 796. godine nastavio da širi kraljevstvo još dalje na jugoistok, na današnju Austriju i delove Hrvatske.
306-1	28024-28029	Karlo	N	PROPN	http://www.wikidata.org/entity/Q3301	PERS	Karlo	_	_	_	_	0	_	_	_	
306-2	28030-28032	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
306-3	28033-28035	do	PREP	ADP	_	_	do	_	_	_	_	0	_	_	_	
306-4	28036-28040	796.	A	ADJ	_	_	796.	_	_	_	_	0	_	_	_	
306-5	28041-28047	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15203791-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*		
306-6	28048-28056	nastavio	V	VERB	_	_	nastaviti	_	_	_	ENG30-02747709-v	8	ENG30-00118523-v;ENG30-00350104-v;ENG30-01992503-v;ENG30-01995549-v;ENG30-02618001-v;ENG30-02679899-v;ENG30-02684924-v;ENG30-02747709-v	*		
306-7	28057-28059	da	CONJ	SCONJ	_	_	da	_	_	_	_	0	_	_	_	
306-8	28060-28064	širi	V	VERB	_	_	širiti	_	_	_	ENG30-02043190-v	2	ENG30-01380122-v;ENG30-02043190-v	*		
306-9	28065-28076	kraljevstvo	N	NOUN	_	_	kraljevstvo	_	_	_	ENG30-08558155-n	2	ENG30-08558155-n;ENG30-08591269-n	*		
306-10	28077-28080	još	ADV	ADV	_	_	još	_	_	_	ENG30-00027795-b	1	ENG30-00027795-b	*		
306-11	28081-28086	dalje	ADV	ADV	_	_	dalje	_	_	_	ENG30-00074641-b	2	ENG30-00029639-b;ENG30-00074641-b	*		
306-12	28087-28089	na	PREP	ADP	_	_	na	_	_	_	_	0	_	_	_	
306-13	28090-28099	jugoistok	N	NOUN	_	_	jugoistok	_	_	_	DRJ0-193498/0	1	DRJ0-193498/0	*		
306-14	28099-28100	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
306-15	28101-28103	na	PREP	ADP	_	_	na	_	_	_	_	0	_	_	_	
306-16	28104-28112	današnju	A	ADJ	_	_	današnji	_	_	_	ENG30-01536094-a	1	ENG30-01536094-a	*		
306-17	28113-28121	Austriju	N	PROPN	http://www.wikidata.org/entity/Q40	LOC	Austrija	_	_	_	_	0	_	_	_	
306-18	28122-28123	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
306-19	28124-28130	delove	N	NOUN	_	_	deo	_	_	_	ENG30-05867413-n	7	ENG30-01085098-n;ENG30-03892891-n;ENG30-05867413-n;ENG30-05868954-n;ENG30-08548733-n;ENG30-09385911-n;ENG30-13289159-n	*		
